"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Diorite","time_resp","text_Basalt","text_Gabbro","text_Peridotite","time_fb1","time_fb2","text_Obsidian","text_Pegmatite","text_Pumice"
"","","","","","","","","","","","html-button-response","470","2.0.0","2554378","66d8756e02481db4bcdd0769","3","34","2077","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","0","class_response","3","test","32","Andesite","Pegmatite","11","false","1","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","471","2.0.0","2554891","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","32","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","472","2.0.0","2556290","66d8756e02481db4bcdd0769","3","34","1395","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","3","test","33","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","473","2.0.0","2556797","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","33","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","474","2.0.0","2558554","66d8756e02481db4bcdd0769","3","34","1753","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","3","test","34","Gabbro","Gabbro","16","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","475","2.0.0","2559062","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","34","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","476","2.0.0","2571098","66d8756e02481db4bcdd0769","3","34","12032","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","2","class_response","3","test","35","Diorite","Pegmatite","06","false","3","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","477","2.0.0","2571609","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","35","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","478","2.0.0","2576427","66d8756e02481db4bcdd0769","3","34","4812","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","6","class_response","3","test","36","Peridotite","Peridotite","07","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","479","2.0.0","2576938","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","36","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","480","2.0.0","2578787","66d8756e02481db4bcdd0769","3","34","1845","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","3","test","37","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","481","2.0.0","2579297","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","37","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","482","2.0.0","2585850","66d8756e02481db4bcdd0769","3","34","6548","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","0","class_response","3","test","38","Andesite","Basalt","14","false","1","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","483","2.0.0","2586360","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","38","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","484","2.0.0","2591907","66d8756e02481db4bcdd0769","3","34","5542","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","6","class_response","3","test","39","Peridotite","Gabbro","08","false","7","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","485","2.0.0","2592422","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","39","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","486","2.0.0","2594179","66d8756e02481db4bcdd0769","3","34","1751","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","3","test","40","Peridotite","Andesite","09","false","7","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","487","2.0.0","2594687","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","40","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","488","2.0.0","2602403","66d8756e02481db4bcdd0769","3","34","7713","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","6","class_response","3","test","41","Peridotite","Gabbro","15","false","7","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","489","2.0.0","2602906","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","41","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","490","2.0.0","2604755","66d8756e02481db4bcdd0769","3","34","1847","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","0","class_response","3","test","42","Andesite","Andesite","10","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","491","2.0.0","2605265","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","42","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","492","2.0.0","2610779","66d8756e02481db4bcdd0769","3","34","5509","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","3","test","43","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","493","2.0.0","2611281","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","43","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","494","2.0.0","2612427","66d8756e02481db4bcdd0769","3","34","1141","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","0","class_response","3","test","44","Andesite","Pegmatite","12","false","1","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","495","2.0.0","2612937","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","44","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","496","2.0.0","2616603","66d8756e02481db4bcdd0769","3","34","3661","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","3","class_response","3","test","45","Gabbro","Gabbro","09","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","497","2.0.0","2617109","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","45","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","498","2.0.0","2622395","66d8756e02481db4bcdd0769","3","34","5281","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","5","class_response","3","test","46","Pegmatite","Pumice","05","false","6","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","499","2.0.0","2622906","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","46","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","500","2.0.0","2639163","66d8756e02481db4bcdd0769","3","34","16253","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","3","test","47","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","501","2.0.0","2639672","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","47","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","502","2.0.0","2646723","66d8756e02481db4bcdd0769","3","34","7047","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","2","class_response","3","test","48","Diorite","Gabbro","05","false","3","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","503","2.0.0","2647235","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","48","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","504","2.0.0","2663578","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","","3165.60000000149","13143.19999999553","","",""
"","","","","","","","","","","","html-button-response","506","2.0.0","2665659","66d8756e02481db4bcdd0769","3","34","2079","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","508","2.0.0","2681763","66d8756e02481db4bcdd0769","3","34","16102","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","0","class_response","4","train","1","Andesite","Gabbro","03","false","1","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","509","2.0.0","2683323","66d8756e02481db4bcdd0769","3","34","1557","","","","","","","","","<img src= rock_img/I_Gabbro_03.jpg style=""width:8cm; height:8.52cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","510","2.0.0","2685891","66d8756e02481db4bcdd0769","3","34","2566","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","4","train","2","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","2687019","66d8756e02481db4bcdd0769","3","34","1126","","","","","","","","","<img src= rock_img/I_Obsidian_11.jpg style=""width:8cm; height:6.05cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","2688171","66d8756e02481db4bcdd0769","3","34","1150","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","4","class_response","4","train","3","Obsidian","Obsidian","09","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","2689075","66d8756e02481db4bcdd0769","3","34","901","","","","","","","","","<img src= rock_img/I_Obsidian_09.jpg style=""width:8cm; height:5cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","2694395","66d8756e02481db4bcdd0769","3","34","5318","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","0","class_response","4","train","4","Andesite","Peridotite","02","false","1","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","2695475","66d8756e02481db4bcdd0769","3","34","1078","","","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","2697571","66d8756e02481db4bcdd0769","3","34","2094","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","7","class_response","4","train","5","Pumice","Pumice","04","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","2698691","66d8756e02481db4bcdd0769","3","34","1118","","","","","","","","","<img src= rock_img/I_Pumice_04.jpg style=""width:8cm; height:6.819999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","2700883","66d8756e02481db4bcdd0769","3","34","2190","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","5","class_response","4","train","6","Pegmatite","Andesite","14","false","6","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","2701900","66d8756e02481db4bcdd0769","3","34","1014","","","","","","","","","<img src= rock_img/I_Andesite_14.jpg style=""width:8cm; height:5.449999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","2703539","66d8756e02481db4bcdd0769","3","34","1637","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","4","train","7","Andesite","Andesite","11","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","2704364","66d8756e02481db4bcdd0769","3","34","822","","","","","","","","","<img src= rock_img/I_Andesite_11.jpg style=""width:8cm; height:4.92cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","2709451","66d8756e02481db4bcdd0769","3","34","5085","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","3","class_response","4","train","8","Gabbro","Diorite","15","false","4","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","2710563","66d8756e02481db4bcdd0769","3","34","1110","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","2712836","66d8756e02481db4bcdd0769","3","34","2271","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","1","class_response","4","train","9","Basalt","Basalt","16","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","2713819","66d8756e02481db4bcdd0769","3","34","982","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","2715380","66d8756e02481db4bcdd0769","3","34","1558","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","4","train","10","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","2716099","66d8756e02481db4bcdd0769","3","34","718","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","2718148","66d8756e02481db4bcdd0769","3","34","2046","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","5","class_response","4","train","11","Pegmatite","Pumice","02","false","6","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","2719107","66d8756e02481db4bcdd0769","3","34","958","","","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","2720843","66d8756e02481db4bcdd0769","3","34","1734","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","5","class_response","4","train","12","Pegmatite","Pegmatite","05","true","6","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","2721523","66d8756e02481db4bcdd0769","3","34","678","","","","","","","","","<img src= rock_img/I_Pegmatite_05.jpg style=""width:8cm; height:7.300000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","2723130","66d8756e02481db4bcdd0769","3","34","1606","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","2724684","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","3","7","1551.2000000029802","Diorite","Peridotite","[0.17808563234622407,0.09577835103289417,0.06275967084038792,0.1291294520091515,0.10053561636594976,0.18266437422295168,0.12676313240707615,0.12428377077536473]","[0.046876156484870084,0.013276595993524955,null,0.2223097283071075,0.01584004588959618,0.017366261723673265,0.640305967023896,0.04402524457733192]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","2774115","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","8810.29999999702","","","","","","rough looking bodies","40614.79999999702","","","rough bodies with sharp colors","","","","",""
"","","","","","","","","","","","html-button-response","536","2.0.0","2775709","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","6","8","1591.2999999970198","Pegmatite","Pumice","[0.17808563234622407,0.09577835103289417,0.06275967084038792,0.1291294520091515,0.10053561636594976,0.18266437422295168,0.12676313240707615,0.12428377077536473]","[0.205569009367878,0.007518932441236722,0.26031374540230995,0.06771145197893234,0.04063359255529342,null,0.2818033283092328,0.13644993994511678]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","2836487","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","24363.5","","","","","","","36402.89999999851","","","","","","","smoother spongy bodies","rougher spongy bodies"
"","","","","","","","","","","","html-button-response","538","2.0.0","2837607","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","1","3","1117.6999999955297","Andesite","Diorite","[0.17808563234622407,0.09577835103289417,0.06275967084038792,0.1291294520091515,0.10053561636594976,0.18266437422295168,0.12676313240707615,0.12428377077536473]","[null,0.008445101523388666,0.3795125954429134,0.2810464359103231,0.009150736672898476,0.09354493360297252,0.19489715921476614,0.03340303763273768]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","2915981","66d8756e02481db4bcdd0769","3","34","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","34902.69999999553","","","","","rougher looking body","smoother body with sharp colors","43457","","","","","","","",""
"","","","","","","","","","","","html-button-response","541","2.0.0","2917607","66d8756e02481db4bcdd0769","3","34","1620","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","2936364","66d8756e02481db4bcdd0769","3","34","18752","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","4","test","1","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","2936876","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","2942068","66d8756e02481db4bcdd0769","3","34","5187","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","4","test","2","Gabbro","Peridotite","04","false","4","7","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","2942578","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","2954228","66d8756e02481db4bcdd0769","3","34","11645","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","3","class_response","4","test","3","Gabbro","Andesite","01","false","4","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","2954735","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","2958388","66d8756e02481db4bcdd0769","3","34","3648","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","3","class_response","4","test","4","Gabbro","Gabbro","12","true","4","4","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","2958892","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","2972484","66d8756e02481db4bcdd0769","3","34","13587","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","6","class_response","4","test","5","Peridotite","Pegmatite","06","false","7","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","2973001","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","2975468","66d8756e02481db4bcdd0769","3","34","2464","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","4","test","6","Andesite","Andesite","09","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","2975970","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","2979716","66d8756e02481db4bcdd0769","3","34","3743","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","4","test","7","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","2980220","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","2981820","66d8756e02481db4bcdd0769","3","34","1597","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","4","test","8","Obsidian","Obsidian","07","true","5","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","2982329","66d8756e02481db4bcdd0769","3","34","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
