"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Pegmatite","text_Peridotite","time_resp","text_Diorite","text_Gabbro","text_Obsidian","text_Pumice","time_fb1","time_fb2","text_Basalt","text_Andesite"
"","","","","","","","","","","","html-button-response","387","2.0.0","1579463","66dc4fbb86ca1a3b6ddd794b","3","27","612","","","","","","","","","<img src= rock_img/I_Pegmatite_16.jpg style=""width:8cm; height:5.8cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","388","2.0.0","1583715","66dc4fbb86ca1a3b6ddd794b","3","27","4249","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","3","train","8","Andesite","Andesite","07","true","1","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","389","2.0.0","1584459","66dc4fbb86ca1a3b6ddd794b","3","27","742","","","","","","","","","<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","3","train","8","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","390","2.0.0","1586565","66dc4fbb86ca1a3b6ddd794b","3","27","2105","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","0","class_response","3","train","9","Andesite","Diorite","09","false","1","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","391","2.0.0","1588110","66dc4fbb86ca1a3b6ddd794b","3","27","1543","","","","","","","","","<img src= rock_img/I_Diorite_09.jpg style=""width:8cm; height:5.27cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","9","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","392","2.0.0","1590258","66dc4fbb86ca1a3b6ddd794b","3","27","2146","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","3","train","10","Basalt","Basalt","05","true","2","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","393","2.0.0","1590980","66dc4fbb86ca1a3b6ddd794b","3","27","720","","","","","","","","","<img src= rock_img/I_Basalt_05.jpg style=""width:8cm; height:8.18cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","3","train","10","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","394","2.0.0","1607394","66dc4fbb86ca1a3b6ddd794b","3","27","16410","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","2","class_response","3","train","11","Diorite","Pumice","02","false","3","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1607994","66dc4fbb86ca1a3b6ddd794b","3","27","599","","","","","","","","","<img src= rock_img/I_Pumice_02.jpg style=""width:8cm; height:7.3999999999999995cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1608598","66dc4fbb86ca1a3b6ddd794b","3","27","602","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","3","train","12","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1609297","66dc4fbb86ca1a3b6ddd794b","3","27","696","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1610615","66dc4fbb86ca1a3b6ddd794b","3","27","1314","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1614376","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","2","3","3758.9000000059605","Basalt","Diorite","[0.14135167364650003,0.0976447262018126,0.11123276158438845,0.1455612561068995,0.12023756831294237,0.10185430866221201,0.12961602123511884,0.15250168425012614]","[0.12912054869394143,null,0.15023316189189895,0.3094065948996281,0.049479590593235215,0.04550451899318952,0.3008057702408413,0.01544981468726551]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1736475","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","14203.70000000298","","","","","","","107887.20000000298","It is two toned.","","","","","","It has a rusty surface.",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1737576","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","1","7","1098","Andesite","Peridotite","[0.14135167364650003,0.0976447262018126,0.11123276158438845,0.1455612561068995,0.12023756831294237,0.10185430866221201,0.12961602123511884,0.15250168425012614]","[null,0.06998197202141654,0.08771980981782046,0.09049471556939083,0.016016146359679306,0.28589063834558215,0.3228823340172727,0.12701438386883807]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1778882","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","19505.70000000298","","","","","","It has a rusty surface","21794.29999999702","","","","","","","","It has a rough surface"
"","","","","","","","","","","","html-button-response","404","2.0.0","1779902","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","3","4","1018","Diorite","Gabbro","[0.14135167364650003,0.0976447262018126,0.11123276158438845,0.1455612561068995,0.12023756831294237,0.10185430866221201,0.12961602123511884,0.15250168425012614]","[0.013395137029181431,0.5374495610410741,null,0.22483196077638493,0.015840045889596182,0.072567130664992,0.06957024038431377,0.0663459242144577]","","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1850742","66dc4fbb86ca1a3b6ddd794b","3","27","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","6695.600000008941","","","","","","","64135.90000000596","It mostly comes in two colours.","It has a rough surface","","","","","",""
"","","","","","","","","","","","html-button-response","407","2.0.0","1852635","66dc4fbb86ca1a3b6ddd794b","3","27","1892","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1854482","66dc4fbb86ca1a3b6ddd794b","3","27","1845","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","1","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1854995","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1855070","66dc4fbb86ca1a3b6ddd794b","3","27","72","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","1","class_response","3","test","2","Basalt","Andesite","02","false","2","1","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1855585","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1855851","66dc4fbb86ca1a3b6ddd794b","3","27","263","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","6","class_response","3","test","3","Peridotite","Diorite","15","false","7","3","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1856355","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1857168","66dc4fbb86ca1a3b6ddd794b","3","27","810","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","4","class_response","3","test","4","Obsidian","Pegmatite","09","false","5","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1857670","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1858220","66dc4fbb86ca1a3b6ddd794b","3","27","546","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","2","class_response","3","test","5","Diorite","Pumice","13","false","3","8","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1858732","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1858887","66dc4fbb86ca1a3b6ddd794b","3","27","152","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","0","class_response","3","test","6","Andesite","Pegmatite","08","false","1","6","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1859400","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1859883","66dc4fbb86ca1a3b6ddd794b","3","27","480","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","5","class_response","3","test","7","Pegmatite","Obsidian","11","false","6","5","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1860386","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1860461","66dc4fbb86ca1a3b6ddd794b","3","27","72","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","4","class_response","3","test","8","Obsidian","Basalt","12","false","5","2","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1860965","66dc4fbb86ca1a3b6ddd794b","3","27","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","","",""
