"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat"
"","","","","","","","","","","","html-keyboard-response","102","2.0.0","166795","60d3432bc679834595ca8139","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","48","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","103","2.0.0","186540","60d3432bc679834595ca8139","4","5","19724","","","","","","","","[{""page_index"":0,""viewing_time"":15177},{""page_index"":1,""viewing_time"":4548}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","104","2.0.0","192023","60d3432bc679834595ca8139","4","5","5481","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","106","2.0.0","193755","60d3432bc679834595ca8139","4","5","1730","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","0","class_response","1","train","1","Andesite","Pegmatite","13","false","1","6","","","","","",""
"","","","","","","","","","","","html-button-response","107","2.0.0","200033","60d3432bc679834595ca8139","4","5","6276","","","","","","","","","<img src= rock_img/I_Pegmatite_13.jpg style=""width:8cm; height:4.95cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","1","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","108","2.0.0","201320","60d3432bc679834595ca8139","4","5","1286","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","1","train","2","Pegmatite","Pegmatite","06","true","6","6","","","","","",""
"","","","","","","","","","","","html-button-response","109","2.0.0","202735","60d3432bc679834595ca8139","4","5","1415","","","","","","","","","<img src= rock_img/I_Pegmatite_06.jpg style=""width:8cm; height:5.17cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","1","train","2","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","110","2.0.0","204434","60d3432bc679834595ca8139","4","5","1697","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","1","class_response","1","train","3","Basalt","Gabbro","14","false","2","4","","","","","",""
"","","","","","","","","","","","html-button-response","111","2.0.0","205883","60d3432bc679834595ca8139","4","5","1449","","","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","1","train","3","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","112","2.0.0","206863","60d3432bc679834595ca8139","4","5","979","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","3","class_response","1","train","4","Gabbro","Diorite","06","false","4","3","","","","","",""
"","","","","","","","","","","","html-button-response","113","2.0.0","208480","60d3432bc679834595ca8139","4","5","1616","","","","","","","","","<img src= rock_img/I_Diorite_06.jpg style=""width:8cm; height:6.03cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","4","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","114","2.0.0","209419","60d3432bc679834595ca8139","4","5","939","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","2","class_response","1","train","5","Diorite","Peridotite","08","false","3","7","","","","","",""
"","","","","","","","","","","","html-button-response","115","2.0.0","210559","60d3432bc679834595ca8139","4","5","1139","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","5","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","116","2.0.0","211417","60d3432bc679834595ca8139","4","5","857","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","6","class_response","1","train","6","Peridotite","Pumice","08","false","7","8","","","","","",""
"","","","","","","","","","","","html-button-response","117","2.0.0","212393","60d3432bc679834595ca8139","4","5","975","","","","","","","","","<img src= rock_img/I_Pumice_08.jpg style=""width:8cm; height:6.67cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","1","train","6","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","118","2.0.0","213337","60d3432bc679834595ca8139","4","5","942","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","7","class_response","1","train","7","Pumice","Andesite","05","false","8","1","","","","","",""
"","","","","","","","","","","","html-button-response","119","2.0.0","214417","60d3432bc679834595ca8139","4","5","1079","","","","","","","","","<img src= rock_img/I_Andesite_05.jpg style=""width:8cm; height:4.12cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","1","train","7","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","120","2.0.0","215587","60d3432bc679834595ca8139","4","5","1169","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","3","class_response","1","train","8","Gabbro","Peridotite","13","false","4","7","","","","","",""
"","","","","","","","","","","","html-button-response","121","2.0.0","216320","60d3432bc679834595ca8139","4","5","732","","","","","","","","","<img src= rock_img/I_Peridotite_13.jpg style=""width:8cm; height:7.58cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","1","train","8","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","122","2.0.0","217041","60d3432bc679834595ca8139","4","5","720","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","2","class_response","1","train","9","Diorite","Basalt","10","false","3","2","","","","","",""
"","","","","","","","","","","","html-button-response","123","2.0.0","217715","60d3432bc679834595ca8139","4","5","674","","","","","","","","","<img src= rock_img/I_Basalt_10.jpg style=""width:8cm; height:5.85cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","9","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","124","2.0.0","218323","60d3432bc679834595ca8139","4","5","606","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","6","class_response","1","train","10","Peridotite","Diorite","10","false","7","3","","","","","",""
"","","","","","","","","","","","html-button-response","125","2.0.0","218879","60d3432bc679834595ca8139","4","5","555","","","","","","","","","<img src= rock_img/I_Diorite_10.jpg style=""width:8cm; height:5.949999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","1","train","10","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","126","2.0.0","219625","60d3432bc679834595ca8139","4","5","745","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","5","class_response","1","train","11","Pegmatite","Obsidian","02","false","6","5","","","","","",""
"","","","","","","","","","","","html-button-response","127","2.0.0","220309","60d3432bc679834595ca8139","4","5","683","","","","","","","","","<img src= rock_img/I_Obsidian_02.jpg style=""width:8cm; height:7.51cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","1","train","11","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","128","2.0.0","221027","60d3432bc679834595ca8139","4","5","717","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","1","train","12","Basalt","Basalt","09","true","2","2","","","","","",""
"","","","","","","","","","","","html-button-response","129","2.0.0","221743","60d3432bc679834595ca8139","4","5","715","","","","","","","","","<img src= rock_img/I_Basalt_09.jpg style=""width:8cm; height:6.2cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","1","train","12","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","130","2.0.0","240517","60d3432bc679834595ca8139","4","5","18773","","","","","","","","[{""page_index"":0,""viewing_time"":8912},{""page_index"":1,""viewing_time"":3572},{""page_index"":2,""viewing_time"":2224},{""page_index"":3,""viewing_time"":4064}]","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","131","2.0.0","241909","60d3432bc679834595ca8139","4","5","1391","","","","","","","","","","0","start_train","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","132","2.0.0","244745","60d3432bc679834595ca8139","4","5","","","","","","","","","","","","cat_selection","1","train","1","","","","","","","1217.300000011921","1617.699999988079","7","6","",""
