"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num"
"","","","","","","","","","","","html-button-response","37","2.0.0","368070","665dd4ef9ba81d499d675de5","2","53","1117","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","3","class_response","0","test","16","Gabbro","Diorite","08","false","4","3"
"","","","","","","","","","","","html-keyboard-response","38","2.0.0","368573","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","16","","","","","",""
"","","","","","","","","","","","html-button-response","39","2.0.0","369870","665dd4ef9ba81d499d675de5","2","53","1296","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","4","class_response","0","test","17","Obsidian","Pumice","13","false","5","8"
"","","","","","","","","","","","html-keyboard-response","40","2.0.0","370372","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","17","","","","","",""
"","","","","","","","","","","","html-button-response","41","2.0.0","371569","665dd4ef9ba81d499d675de5","2","53","1196","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","5","class_response","0","test","18","Pegmatite","Peridotite","05","false","6","7"
"","","","","","","","","","","","html-keyboard-response","42","2.0.0","372070","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","18","","","","","",""
"","","","","","","","","","","","html-button-response","43","2.0.0","372739","665dd4ef9ba81d499d675de5","2","53","667","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","3","class_response","0","test","19","Gabbro","Diorite","02","false","4","3"
"","","","","","","","","","","","html-keyboard-response","44","2.0.0","373241","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","19","","","","","",""
"","","","","","","","","","","","html-button-response","45","2.0.0","374436","665dd4ef9ba81d499d675de5","2","53","1194","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","0","class_response","0","test","20","Andesite","Pumice","10","false","1","8"
"","","","","","","","","","","","html-keyboard-response","46","2.0.0","374938","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","20","","","","","",""
"","","","","","","","","","","","html-button-response","47","2.0.0","375905","665dd4ef9ba81d499d675de5","2","53","966","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","5","class_response","0","test","21","Pegmatite","Peridotite","06","false","6","7"
"","","","","","","","","","","","html-keyboard-response","48","2.0.0","376407","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","21","","","","","",""
"","","","","","","","","","","","html-button-response","49","2.0.0","377357","665dd4ef9ba81d499d675de5","2","53","948","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","0","test","22","Diorite","Gabbro","15","false","3","4"
"","","","","","","","","","","","html-keyboard-response","50","2.0.0","377859","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","22","","","","","",""
"","","","","","","","","","","","html-button-response","51","2.0.0","378438","665dd4ef9ba81d499d675de5","2","53","577","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","7","class_response","0","test","23","Pumice","Basalt","14","false","8","2"
"","","","","","","","","","","","html-keyboard-response","52","2.0.0","378939","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","23","","","","","",""
"","","","","","","","","","","","html-button-response","53","2.0.0","379665","665dd4ef9ba81d499d675de5","2","53","725","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","0","class_response","0","test","24","Andesite","Pumice","16","false","1","8"
"","","","","","","","","","","","html-keyboard-response","54","2.0.0","380166","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","24","","","","","",""
"","","","","","","","","","","","html-button-response","55","2.0.0","380695","665dd4ef9ba81d499d675de5","2","53","528","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","5","class_response","0","test","25","Pegmatite","Gabbro","16","false","6","4"
"","","","","","","","","","","","html-keyboard-response","56","2.0.0","381196","665dd4ef9ba81d499d675de5","2","53","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","25","","","","","",""
