"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num"
"","","","","","","","","","","","html-keyboard-response","38","2.0.0","2014603","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","16","","","","","",""
"","","","","","","","","","","","html-button-response","39","2.0.0","2019676","64dbb43e8bfa212e6da507e5","4","5","5064","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","5","class_response","0","test","17","Pegmatite","Obsidian","09","false","6","5"
"","","","","","","","","","","","html-keyboard-response","40","2.0.0","2020189","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","17","","","","","",""
"","","","","","","","","","","","html-button-response","41","2.0.0","2030881","64dbb43e8bfa212e6da507e5","4","5","10685","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","7","class_response","0","test","18","Pumice","Diorite","12","false","8","3"
"","","","","","","","","","","","html-keyboard-response","42","2.0.0","2031385","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","18","","","","","",""
"","","","","","","","","","","","html-button-response","43","2.0.0","2042940","64dbb43e8bfa212e6da507e5","4","5","11548","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","7","class_response","0","test","19","Pumice","Pegmatite","16","false","8","6"
"","","","","","","","","","","","html-keyboard-response","44","2.0.0","2043449","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","19","","","","","",""
"","","","","","","","","","","","html-button-response","45","2.0.0","2608885","64dbb43e8bfa212e6da507e5","4","5","565429","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","1","class_response","0","test","20","Basalt","Gabbro","01","false","2","4"
"","","","","","","","","","","","html-keyboard-response","46","2.0.0","2609388","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","20","","","","","",""
"","","","","","","","","","","","html-button-response","47","2.0.0","2612817","64dbb43e8bfa212e6da507e5","4","5","3421","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","0","test","21","Pumice","Pumice","10","true","8","8"
"","","","","","","","","","","","html-keyboard-response","48","2.0.0","2613326","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","21","","","","","",""
"","","","","","","","","","","","html-button-response","49","2.0.0","2622132","64dbb43e8bfa212e6da507e5","4","5","8799","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","4","class_response","0","test","22","Obsidian","Peridotite","15","false","5","7"
"","","","","","","","","","","","html-keyboard-response","50","2.0.0","2622637","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","22","","","","","",""
"","","","","","","","","","","","html-button-response","51","2.0.0","2709727","64dbb43e8bfa212e6da507e5","4","5","87081","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","5","class_response","0","test","23","Pegmatite","Basalt","02","false","6","2"
"","","","","","","","","","","","html-keyboard-response","52","2.0.0","2710235","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","23","","","","","",""
"","","","","","","","","","","","html-button-response","53","2.0.0","2714323","64dbb43e8bfa212e6da507e5","4","5","4081","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","6","class_response","0","test","24","Peridotite","Diorite","09","false","7","3"
"","","","","","","","","","","","html-keyboard-response","54","2.0.0","2714831","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","24","","","","","",""
"","","","","","","","","","","","html-button-response","55","2.0.0","2717248","64dbb43e8bfa212e6da507e5","4","5","2408","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","5","class_response","0","test","25","Pegmatite","Obsidian","10","false","6","5"
"","","","","","","","","","","","html-keyboard-response","56","2.0.0","2717763","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","25","","","","","",""
"","","","","","","","","","","","html-button-response","57","2.0.0","2720855","64dbb43e8bfa212e6da507e5","4","5","3085","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","1","class_response","0","test","26","Basalt","Andesite","03","false","2","1"
"","","","","","","","","","","","html-keyboard-response","58","2.0.0","2721362","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","26","","","","","",""
"","","","","","","","","","","","html-button-response","59","2.0.0","2724944","64dbb43e8bfa212e6da507e5","4","5","3571","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","2","class_response","0","test","27","Diorite","Peridotite","07","false","3","7"
"","","","","","","","","","","","html-keyboard-response","60","2.0.0","2725461","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","27","","","","","",""
"","","","","","","","","","","","html-button-response","61","2.0.0","2727569","64dbb43e8bfa212e6da507e5","4","5","2102","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","5","class_response","0","test","28","Pegmatite","Obsidian","05","false","6","5"
"","","","","","","","","","","","html-keyboard-response","62","2.0.0","2728078","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","28","","","","","",""
"","","","","","","","","","","","html-button-response","63","2.0.0","2742467","64dbb43e8bfa212e6da507e5","4","5","14381","","","","","","","","","<img src= ""rock_img/I_Gabbro_05.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","6","class_response","0","test","29","Peridotite","Gabbro","05","false","7","4"
"","","","","","","","","","","","html-keyboard-response","64","2.0.0","2742976","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","29","","","","","",""
"","","","","","","","","","","","html-button-response","65","2.0.0","2748687","64dbb43e8bfa212e6da507e5","4","5","5702","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","4","class_response","0","test","30","Obsidian","Gabbro","03","false","5","4"
"","","","","","","","","","","","html-keyboard-response","66","2.0.0","2749205","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","30","","","","","",""
"","","","","","","","","","","","html-button-response","67","2.0.0","2757480","64dbb43e8bfa212e6da507e5","4","5","8268","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","0","test","31","Pegmatite","Pegmatite","11","true","6","6"
"","","","","","","","","","","","html-keyboard-response","68","2.0.0","2757990","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","31","","","","","",""
"","","","","","","","","","","","html-button-response","69","2.0.0","2988220","64dbb43e8bfa212e6da507e5","4","5","230222","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","5","class_response","0","test","32","Pegmatite","Basalt","04","false","6","2"
"","","","","","","","","","","","html-keyboard-response","70","2.0.0","2988731","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","32","","","","","",""
"","","","","","","","","","","","html-button-response","71","2.0.0","2995206","64dbb43e8bfa212e6da507e5","4","5","6466","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","4","class_response","0","test","33","Obsidian","Diorite","16","false","5","3"
"","","","","","","","","","","","html-keyboard-response","72","2.0.0","2995711","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","33","","","","","",""
"","","","","","","","","","","","html-button-response","73","2.0.0","2998855","64dbb43e8bfa212e6da507e5","4","5","3137","","","","","","","","","<img src= ""rock_img/I_Pegmatite_09.jpg"" style=""width:8cm; height:4.03cm;""><p>What type of rock is this?</p>","4","class_response","0","test","34","Obsidian","Pegmatite","09","false","5","6"
"","","","","","","","","","","","html-keyboard-response","74","2.0.0","2999362","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","34","","","","","",""
"","","","","","","","","","","","html-button-response","75","2.0.0","3001568","64dbb43e8bfa212e6da507e5","4","5","2197","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","7","class_response","0","test","35","Pumice","Pumice","09","true","8","8"
"","","","","","","","","","","","html-keyboard-response","76","2.0.0","3002080","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","35","","","","","",""
"","","","","","","","","","","","html-button-response","77","2.0.0","3005105","64dbb43e8bfa212e6da507e5","4","5","3015","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","1","class_response","0","test","36","Basalt","Diorite","11","false","2","3"
"","","","","","","","","","","","html-keyboard-response","78","2.0.0","3005622","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","36","","","","","",""
"","","","","","","","","","","","html-button-response","79","2.0.0","3008246","64dbb43e8bfa212e6da507e5","4","5","2605","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","4","class_response","0","test","37","Obsidian","Basalt","12","false","5","2"
"","","","","","","","","","","","html-keyboard-response","80","2.0.0","3008756","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","37","","","","","",""
"","","","","","","","","","","","html-button-response","81","2.0.0","3010365","64dbb43e8bfa212e6da507e5","4","5","1600","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","4","class_response","0","test","38","Obsidian","Peridotite","02","false","5","7"
"","","","","","","","","","","","html-keyboard-response","82","2.0.0","3010871","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","38","","","","","",""
"","","","","","","","","","","","html-button-response","83","2.0.0","3012481","64dbb43e8bfa212e6da507e5","4","5","1602","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","0","class_response","0","test","39","Andesite","Diorite","15","false","1","3"
"","","","","","","","","","","","html-keyboard-response","84","2.0.0","3012985","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","39","","","","","",""
"","","","","","","","","","","","html-button-response","85","2.0.0","3017151","64dbb43e8bfa212e6da507e5","4","5","4154","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","1","class_response","0","test","40","Basalt","Gabbro","08","false","2","4"
"","","","","","","","","","","","html-keyboard-response","86","2.0.0","3017663","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","40","","","","","",""
"","","","","","","","","","","","html-button-response","87","2.0.0","3019628","64dbb43e8bfa212e6da507e5","4","5","1957","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","0","test","41","Pegmatite","Pegmatite","03","true","6","6"
"","","","","","","","","","","","html-keyboard-response","88","2.0.0","3020136","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","41","","","","","",""
"","","","","","","","","","","","html-button-response","89","2.0.0","3022644","64dbb43e8bfa212e6da507e5","4","5","2501","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","5","class_response","0","test","42","Pegmatite","Basalt","16","false","6","2"
"","","","","","","","","","","","html-keyboard-response","90","2.0.0","3023152","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","42","","","","","",""
"","","","","","","","","","","","html-button-response","91","2.0.0","3157163","64dbb43e8bfa212e6da507e5","4","5","134000","","","","","","","","","<img src= ""rock_img/I_Pumice_05.jpg"" style=""width:8cm; height:7.25cm;""><p>What type of rock is this?</p>","1","class_response","0","test","43","Basalt","Pumice","05","false","2","8"
"","","","","","","","","","","","html-keyboard-response","92","2.0.0","3157667","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","43","","","","","",""
"","","","","","","","","","","","html-button-response","93","2.0.0","3168327","64dbb43e8bfa212e6da507e5","4","5","10651","","","","","","","","","<img src= ""rock_img/I_Andesite_02.jpg"" style=""width:8cm; height:8.5cm;""><p>What type of rock is this?</p>","7","class_response","0","test","44","Pumice","Andesite","02","false","8","1"
"","","","","","","","","","","","html-keyboard-response","94","2.0.0","3168832","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","44","","","","","",""
"","","","","","","","","","","","html-button-response","95","2.0.0","3632570","64dbb43e8bfa212e6da507e5","4","5","463730","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","4","class_response","0","test","45","Obsidian","Diorite","07","false","5","3"
"","","","","","","","","","","","html-keyboard-response","96","2.0.0","3633095","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","45","","","","","",""
"","","","","","","","","","","","html-button-response","97","2.0.0","3636236","64dbb43e8bfa212e6da507e5","4","5","3133","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","0","test","46","Pumice","Pumice","06","true","8","8"
"","","","","","","","","","","","html-keyboard-response","98","2.0.0","3636744","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","46","","","","","",""
"","","","","","","","","","","","html-button-response","99","2.0.0","3639084","64dbb43e8bfa212e6da507e5","4","5","2334","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","5","class_response","0","test","47","Pegmatite","Obsidian","16","false","6","5"
"","","","","","","","","","","","html-keyboard-response","100","2.0.0","3639592","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","47","","","","","",""
"","","","","","","","","","","","html-button-response","101","2.0.0","3647751","64dbb43e8bfa212e6da507e5","4","5","8151","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","4","class_response","0","test","48","Obsidian","Pegmatite","07","false","5","6"
"","","","","","","","","","","","html-keyboard-response","102","2.0.0","3648258","64dbb43e8bfa212e6da507e5","4","5","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","48","","","","","",""
