"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","rt_ref","rt_paired","ref_cat_num","paired_cat_num","ref_cat","paired_cat"
"","","","","","","","","","","","html-keyboard-response","44","2.0.0","341180","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","19","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","45","2.0.0","345133","6172cf92f2ea6613f717abb6","4","11","3953","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","6","class_response","0","test","20","Peridotite","Diorite","11","false","7","3","","","","","",""
"","","","","","","","","","","","html-keyboard-response","46","2.0.0","345642","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","20","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","47","2.0.0","348340","6172cf92f2ea6613f717abb6","4","11","2695","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","0","test","21","Basalt","Basalt","14","true","2","2","","","","","",""
"","","","","","","","","","","","html-keyboard-response","48","2.0.0","348845","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","21","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","49","2.0.0","351420","6172cf92f2ea6613f717abb6","4","11","2573","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","4","class_response","0","test","22","Obsidian","Basalt","06","false","5","2","","","","","",""
"","","","","","","","","","","","html-keyboard-response","50","2.0.0","351927","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","22","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","51","2.0.0","355455","6172cf92f2ea6613f717abb6","4","11","3526","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","3","class_response","0","test","23","Gabbro","Gabbro","13","true","4","4","","","","","",""
"","","","","","","","","","","","html-keyboard-response","52","2.0.0","355962","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","23","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","53","2.0.0","385946","6172cf92f2ea6613f717abb6","4","11","29982","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","3","class_response","0","test","24","Gabbro","Andesite","14","false","4","1","","","","","",""
"","","","","","","","","","","","html-keyboard-response","54","2.0.0","386462","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","24","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","55","2.0.0","390679","6172cf92f2ea6613f717abb6","4","11","4215","","","","","","","","","<img src= ""rock_img/I_Basalt_04.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","0","test","25","Peridotite","Basalt","04","false","7","2","","","","","",""
"","","","","","","","","","","","html-keyboard-response","56","2.0.0","391182","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","25","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","57","2.0.0","396044","6172cf92f2ea6613f717abb6","4","11","4860","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","5","class_response","0","test","26","Pegmatite","Pumice","10","false","6","8","","","","","",""
"","","","","","","","","","","","html-keyboard-response","58","2.0.0","396553","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","26","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","59","2.0.0","398801","6172cf92f2ea6613f717abb6","4","11","2246","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","2","class_response","0","test","27","Diorite","Basalt","08","false","3","2","","","","","",""
"","","","","","","","","","","","html-keyboard-response","60","2.0.0","399309","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","27","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","61","2.0.0","401141","6172cf92f2ea6613f717abb6","4","11","1831","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","5","class_response","0","test","28","Pegmatite","Peridotite","02","false","6","7","","","","","",""
"","","","","","","","","","","","html-keyboard-response","62","2.0.0","401648","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","28","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","63","2.0.0","405676","6172cf92f2ea6613f717abb6","4","11","4029","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","0","test","29","Obsidian","Obsidian","05","true","5","5","","","","","",""
"","","","","","","","","","","","html-keyboard-response","64","2.0.0","406190","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","29","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","65","2.0.0","408488","6172cf92f2ea6613f717abb6","4","11","2296","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","0","class_response","0","test","30","Andesite","Pegmatite","13","false","1","6","","","","","",""
"","","","","","","","","","","","html-keyboard-response","66","2.0.0","409002","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","30","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","67","2.0.0","411665","6172cf92f2ea6613f717abb6","4","11","2661","","","","","","","","","<img src= ""rock_img/I_Obsidian_12.jpg"" style=""width:8cm; height:6.53cm;""><p>What type of rock is this?</p>","4","class_response","0","test","31","Obsidian","Obsidian","12","true","5","5","","","","","",""
"","","","","","","","","","","","html-keyboard-response","68","2.0.0","412179","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","31","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","69","2.0.0","415857","6172cf92f2ea6613f717abb6","4","11","3676","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","5","class_response","0","test","32","Pegmatite","Diorite","14","false","6","3","","","","","",""
"","","","","","","","","","","","html-keyboard-response","70","2.0.0","416365","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","32","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","71","2.0.0","427719","6172cf92f2ea6613f717abb6","4","11","11350","","","","","","","","","<img src= ""rock_img/I_Obsidian_09.jpg"" style=""width:8cm; height:5cm;""><p>What type of rock is this?</p>","6","class_response","0","test","33","Peridotite","Obsidian","09","false","7","5","","","","","",""
"","","","","","","","","","","","html-keyboard-response","72","2.0.0","428225","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","33","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","73","2.0.0","431105","6172cf92f2ea6613f717abb6","4","11","2879","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","1","class_response","0","test","34","Basalt","Pumice","15","false","2","8","","","","","",""
"","","","","","","","","","","","html-keyboard-response","74","2.0.0","431610","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","34","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","75","2.0.0","434384","6172cf92f2ea6613f717abb6","4","11","2772","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","0","test","35","Obsidian","Obsidian","16","true","5","5","","","","","",""
"","","","","","","","","","","","html-keyboard-response","76","2.0.0","434888","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","35","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","77","2.0.0","436983","6172cf92f2ea6613f717abb6","4","11","2093","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","0","test","36","Diorite","Diorite","08","true","3","3","","","","","",""
"","","","","","","","","","","","html-keyboard-response","78","2.0.0","437497","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","36","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","79","2.0.0","441606","6172cf92f2ea6613f717abb6","4","11","4106","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","6","class_response","0","test","37","Peridotite","Diorite","06","false","7","3","","","","","",""
"","","","","","","","","","","","html-keyboard-response","80","2.0.0","442110","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","37","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","81","2.0.0","444220","6172cf92f2ea6613f717abb6","4","11","2107","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","7","class_response","0","test","38","Pumice","Gabbro","11","false","8","4","","","","","",""
"","","","","","","","","","","","html-keyboard-response","82","2.0.0","444738","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","38","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","83","2.0.0","448643","6172cf92f2ea6613f717abb6","4","11","3903","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","4","class_response","0","test","39","Obsidian","Pegmatite","10","false","5","6","","","","","",""
"","","","","","","","","","","","html-keyboard-response","84","2.0.0","449149","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","39","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","85","2.0.0","453360","6172cf92f2ea6613f717abb6","4","11","4209","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","1","class_response","0","test","40","Basalt","Andesite","03","false","2","1","","","","","",""
"","","","","","","","","","","","html-keyboard-response","86","2.0.0","453874","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","40","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","87","2.0.0","455636","6172cf92f2ea6613f717abb6","4","11","1759","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","1","class_response","0","test","41","Basalt","Pumice","03","false","2","8","","","","","",""
"","","","","","","","","","","","html-keyboard-response","88","2.0.0","456140","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","41","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","89","2.0.0","459612","6172cf92f2ea6613f717abb6","4","11","3470","","","","","","","","","<img src= ""rock_img/I_Peridotite_13.jpg"" style=""width:8cm; height:7.58cm;""><p>What type of rock is this?</p>","6","class_response","0","test","42","Peridotite","Peridotite","13","true","7","7","","","","","",""
"","","","","","","","","","","","html-keyboard-response","90","2.0.0","460121","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","42","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","91","2.0.0","464013","6172cf92f2ea6613f717abb6","4","11","3891","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","2","class_response","0","test","43","Diorite","Andesite","05","false","3","1","","","","","",""
"","","","","","","","","","","","html-keyboard-response","92","2.0.0","464524","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","43","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","93","2.0.0","469599","6172cf92f2ea6613f717abb6","4","11","5074","","","","","","","","","<img src= ""rock_img/I_Pumice_02.jpg"" style=""width:8cm; height:7.3999999999999995cm;""><p>What type of rock is this?</p>","6","class_response","0","test","44","Peridotite","Pumice","02","false","7","8","","","","","",""
"","","","","","","","","","","","html-keyboard-response","94","2.0.0","470110","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","44","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","95","2.0.0","475483","6172cf92f2ea6613f717abb6","4","11","5372","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","1","class_response","0","test","45","Basalt","Peridotite","10","false","2","7","","","","","",""
"","","","","","","","","","","","html-keyboard-response","96","2.0.0","475996","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","45","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","97","2.0.0","484478","6172cf92f2ea6613f717abb6","4","11","8480","","","","","","","","","<img src= ""rock_img/I_Pumice_09.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","3","class_response","0","test","46","Gabbro","Pumice","09","false","4","8","","","","","",""
"","","","","","","","","","","","html-keyboard-response","98","2.0.0","484989","6172cf92f2ea6613f717abb6","4","11","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","46","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","99","2.0.0","505648","6172cf92f2ea6613f717abb6","4","11","20656","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","2","class_response","0","test","47","Diorite","Gabbro","16","false","3","4","","","","","",""
