"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1536","722","true","firefox","132.0.0","false","Windows 10","true","204.78","true","true","browser-check","0","2.0.0","822","5aee513f3606ab0001b92b29","2","14","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","84424","5aee513f3606ab0001b92b29","2","14","83528","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","89680","5aee513f3606ab0001b92b29","2","14","4247","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","89682","5aee513f3606ab0001b92b29","2","14","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","94672","5aee513f3606ab0001b92b29","2","14","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","128707","5aee513f3606ab0001b92b29","2","14","34035","","","","","","","","[{""page_index"":0,""viewing_time"":14603},{""page_index"":1,""viewing_time"":13108},{""page_index"":2,""viewing_time"":6324}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","130466","5aee513f3606ab0001b92b29","2","14","1757","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","141967","5aee513f3606ab0001b92b29","2","14","11499","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","0","test","1","Pegmatite","Pegmatite","08","true","6","6","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","142481","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","148660","5aee513f3606ab0001b92b29","2","14","6177","","","","","","","","","<img src= ""rock_img/I_Pumice_04.jpg"" style=""width:8cm; height:6.819999999999999cm;""><p>What type of rock is this?</p>","1","class_response","0","test","2","Basalt","Pumice","04","false","2","8","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","149177","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","152502","5aee513f3606ab0001b92b29","2","14","3324","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","6","class_response","0","test","3","Peridotite","Obsidian","07","false","7","5","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","153003","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","155996","5aee513f3606ab0001b92b29","2","14","2992","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","0","test","4","Gabbro","Gabbro","14","true","4","4","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","156506","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","158708","5aee513f3606ab0001b92b29","2","14","2202","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","0","class_response","0","test","5","Andesite","Obsidian","10","false","1","5","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","159212","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
"","","","","","","","","","","","html-button-response","17","2.0.0","164985","5aee513f3606ab0001b92b29","2","14","5772","","","","","","","","","<img src= ""rock_img/I_Peridotite_10.jpg"" style=""width:8cm; height:5.390000000000001cm;""><p>What type of rock is this?</p>","2","class_response","0","test","6","Diorite","Peridotite","10","false","3","7","",""
"","","","","","","","","","","","html-keyboard-response","18","2.0.0","165499","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","6","","","","","","","",""
"","","","","","","","","","","","html-button-response","19","2.0.0","168789","5aee513f3606ab0001b92b29","2","14","3289","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","0","test","7","Obsidian","Obsidian","05","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","20","2.0.0","169305","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","7","","","","","","","",""
"","","","","","","","","","","","html-button-response","21","2.0.0","174816","5aee513f3606ab0001b92b29","2","14","5510","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","0","test","8","Diorite","Diorite","11","true","3","3","",""
"","","","","","","","","","","","html-keyboard-response","22","2.0.0","175323","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","8","","","","","","","",""
"","","","","","","","","","","","html-button-response","23","2.0.0","180544","5aee513f3606ab0001b92b29","2","14","5221","","","","","","","","","<img src= ""rock_img/I_Gabbro_16.jpg"" style=""width:8cm; height:6.44cm;""><p>What type of rock is this?</p>","5","class_response","0","test","9","Pegmatite","Gabbro","16","false","6","4","",""
"","","","","","","","","","","","html-keyboard-response","24","2.0.0","181055","5aee513f3606ab0001b92b29","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","9","","","","","","","",""
