"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1920","919","true","chrome","130.0.0","false","Windows 10","true","60.07","false","false","browser-check","0","2.0.0","1018","665a86de9e0feaeeb7f061ba","1","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","19358","665a86de9e0feaeeb7f061ba","1","3","18282","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","22613","665a86de9e0feaeeb7f061ba","1","3","2253","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","22616","665a86de9e0feaeeb7f061ba","1","3","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","24644","665a86de9e0feaeeb7f061ba","1","3","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","120510","665a86de9e0feaeeb7f061ba","1","3","95864","","","","","","","","[{""page_index"":0,""viewing_time"":6374},{""page_index"":1,""viewing_time"":79926},{""page_index"":2,""viewing_time"":9564}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","122542","665a86de9e0feaeeb7f061ba","1","3","2031","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","124242","665a86de9e0feaeeb7f061ba","1","3","1699","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","0","test","1","Obsidian","Obsidian","10","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","124759","665a86de9e0feaeeb7f061ba","1","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","128884","665a86de9e0feaeeb7f061ba","1","3","4123","","","","","","","","","<img src= ""rock_img/I_Gabbro_12.jpg"" style=""width:8cm; height:7.800000000000001cm;""><p>What type of rock is this?</p>","0","class_response","0","test","2","Andesite","Gabbro","12","false","1","4","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","129396","665a86de9e0feaeeb7f061ba","1","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","131960","665a86de9e0feaeeb7f061ba","1","3","2561","","","","","","","","","<img src= ""rock_img/I_Pumice_08.jpg"" style=""width:8cm; height:6.67cm;""><p>What type of rock is this?</p>","7","class_response","0","test","3","Pumice","Pumice","08","true","8","8","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","132467","665a86de9e0feaeeb7f061ba","1","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","138354","665a86de9e0feaeeb7f061ba","1","3","5885","","","","","","","","","<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>","3","class_response","0","test","4","Gabbro","Andesite","06","false","4","1","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","138857","665a86de9e0feaeeb7f061ba","1","3","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
