"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1536","776","true","chrome","131.0.0","false","Windows 10","true","60.16","true","true","browser-check","0","2.0.0","1015","632b9d9bc38454f47019295c","1","28","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","27192","632b9d9bc38454f47019295c","1","28","26097","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","30297","632b9d9bc38454f47019295c","1","28","2086","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","30300","632b9d9bc38454f47019295c","1","28","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","37136","632b9d9bc38454f47019295c","1","28","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","100371","632b9d9bc38454f47019295c","1","28","63234","","","","","","","","[{""page_index"":0,""viewing_time"":11194},{""page_index"":1,""viewing_time"":39420},{""page_index"":2,""viewing_time"":12620}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","104200","632b9d9bc38454f47019295c","1","28","3827","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","115843","632b9d9bc38454f47019295c","1","28","11641","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","6","class_response","0","test","1","Peridotite","Gabbro","09","false","7","4","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","116346","632b9d9bc38454f47019295c","1","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","127031","632b9d9bc38454f47019295c","1","28","10683","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","0","class_response","0","test","2","Andesite","Basalt","16","false","1","2","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","127543","632b9d9bc38454f47019295c","1","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","130904","632b9d9bc38454f47019295c","1","28","3358","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","0","test","3","Basalt","Basalt","02","true","2","2","",""
