participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,1,0.078703732,-0.095370399,1,0,0,5.202,Pegmatite_05,6,05,3,5,5.202,6,05,0.105555556,-0.387037065,1,0,0,10.3867,Peridotite_rect,7,10.387,0,0,0,0,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,2,0.414814843,-0.440740797,1,0,0,1.4415,Peridotite_12,7,12,1,7,1.441,7,12,-0.355555556,-0.239814843,1,0,0,3.0079,Andesite_rect,1,3.008,0,1,0,1,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,3,-0.080555556,-0.268518575,1,0,0,1.1452,Peridotite_14,7,14,2,4,1.145,7,14,0.365740797,-0.411111111,1,0,0,2.5774,Pumice_rect,8,2.577,0,2,0,2,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,4,0.53148151,0.411111111,1,0,0,1.2097,Basalt_01,2,01,6,8,1.21,2,01,0.441666667,-0.399074131,1,0,0,7.1309,Pumice_rect,8,7.131,0,3,0,3,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,5,0.259259288,0.252777778,1,0,0,1.3602,Diorite_16,3,16,5,6,1.36,3,16,0.354629686,-0.397222222,1,0,0,2.1297,Pumice_rect,8,2.13,0,4,0,4,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,6,-0.382407379,-0.259259288,1,0,0,1.0786,Andesite_05,1,05,2,2,1.079,1,05,0.394444444,-0.411111111,1,0,0,1.9451,Pumice_rect,8,1.945,0,5,0,5,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,7,-0.574074067,0.270370356,1,0,0,1.2342,Gabbro_01,4,01,5,1,1.234,4,01,-0.372222222,-0.253703732,1,0,0,9.5072,Andesite_rect,1,9.507,0,6,0,6,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,8,0.103703732,-0.421296353,1,0,0,1.0641,Obsidian_09,5,09,1,5,1.064,5,09,-0.375,-0.38148151,1,0,0,1.5963,Obsidian_rect,5,1.596,1,7,0,7,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,9,-0.082407379,0.231481467,1,0,0,1.2322,Pumice_13,8,13,5,4,1.232,8,13,0.35,-0.238888889,1,0,0,6.4426,Gabbro_rect,4,6.443,0,8,0,8,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,10,-0.237962935,-0.425,1,0,0,1.695,Pumice_05,8,05,1,3,1.695,8,05,0.388888889,-0.403703732,1,0,0,9.5702,Pumice_rect,8,9.57,1,9,0,9,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,11,0.574074131,-0.415740797,1,0,0,1.192,Diorite_09,3,09,1,8,1.192,3,09,0.140740797,-0.237037065,1,0,0,7.5269,Diorite_rect,3,7.527,1,10,0,10,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,12,0.060185242,0.27870369,1,0,0,0.9772,Basalt_16,2,16,5,5,0.977,2,16,0.391666667,-0.389814843,1,0,0,4.5631,Pumice_rect,8,4.563,0,11,0,11,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,13,0.413888889,0.081481467,1,0,0,1.167,Andesite_03,1,03,4,7,1.167,1,03,-0.408333333,-0.266666667,1,0,0,16.9332,Andesite_rect,1,16.933,1,12,0,12,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,14,0.589814928,0.058333333,1,0,0,1.1256,Gabbro_09,4,09,4,8,1.126,4,09,0.113888889,-0.255555556,1,0,0,8.4492,Diorite_rect,3,8.449,0,13,0,13,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,15,-0.401851824,-0.432407464,1,0,0,1.193,Obsidian_02,5,02,1,2,1.193,5,02,-0.356481467,-0.401851908,1,0,0,1.4825,Obsidian_rect,5,1.483,1,14,0,14,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,1,16,0.536111111,0.266666667,1,0,0,3.6043,Pegmatite_03,6,03,5,8,3.604,6,03,0.139814843,-0.400925954,1,0,0,12.9865,Peridotite_rect,7,12.986,0,15,0,15,0,1,,,,,,,,,,,,
65e257541a1445e571e8525f,SCR,2024-06-10_13h50.21.558,LearnStrategy,2023.2.3,Win32,61.34969325,1,2,1,,,,,,,,6,16,,,,,,,,,,,,,6,5.539,1,,,,,,-0.146296268,-0.401851908,1,0,0,5.5394,Pegmatite_rect,0,0,0,0,1
