participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,1,0.002777778,-0.002777778,1,0,0,5.3462,rock_grid_rect_2,2,12,-1,-1,5.346,-0.112037037,-0.234259259,1,0,0,3.1071,Basalt_rect,2,3.107,1,0,0,0,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,2,-0.037962963,0,1,0,0,2.1271,rock_grid_rect_2,1,02,-1,-1,2.127,0.116666667,-0.411111111,1,0,0,6.2989,Peridotite_rect,7,6.299,0,1,0,1,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,3,-0.073148148,-0.00462963,1,0,0,1.7121,rock_grid_rect_2,7,08,-1,-1,1.712,-0.401851852,-0.241666667,1,0,0,12.0411,Andesite_rect,1,12.041,0,2,0,2,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,4,-0.011111111,-0.010185185,1,0,0,2.2683,rock_grid_rect_2,1,16,-1,-1,2.268,-0.111111111,-0.385185185,1,0,0,5.2494,Pegmatite_rect,6,5.249,0,3,0,3,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,5,-0.099074074,0.006481481,1,0,0,1.6199,rock_grid_rect_2,8,03,-1,-1,1.62,0.360185185,-0.403703704,1,0,0,2.9356,Pumice_rect,8,2.936,1,4,0,4,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,6,-0.041666667,-0.002777778,1,0,0,1.4584,rock_grid_rect_2,8,09,-1,-1,1.458,0.367592593,-0.400925926,1,0,0,3.2151,Pumice_rect,8,3.215,1,5,0,5,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,7,-0.081481481,0.012037037,1,0,0,1.2573,rock_grid_rect_2,4,03,-1,-1,1.257,0.155555556,-0.267592593,1,0,0,4.5398,Diorite_rect,3,4.54,0,6,0,6,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,8,-0.024074074,-0.014814815,1,0,0,1.6553,rock_grid_rect_2,6,05,-1,-1,1.655,-0.147222222,-0.412037037,1,0,0,7.7574,Pegmatite_rect,6,7.757,1,7,0,7,0,1,,,,,,,,,,,,
663f9e130a5fd324fd419944,TCR,2024-06-10_12h20.31.509,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,9,-0.05,0.003703704,1,0,0,2.4633,rock_grid_rect_2,6,06,-1,-1,2.463,-0.146296296,-0.384259259,1,0,0,5.5142,Pegmatite_rect,6,5.514,1,8,0,8,0,1,,,,,,,,,,,,
