participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,1,-0.417592593,0.259259259,1,0,0,3.0574,Peridotite_10,7,10,5,2,3.057,7,10,0.309259259,-0.378703704,1,0,0,3.0825,Pumice_rect,8,3.082,0,0,0,0,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,2,0.553703704,0.231481481,1,0,0,1.7736,Gabbro_16,4,16,5,8,1.774,4,16,-0.131481481,-0.412962963,1,0,0,5.7922,Pegmatite_rect,6,5.792,0,1,0,1,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,3,0.369444444,-0.12037037,1,0,0,1.9815,Andesite_16,1,16,3,7,1.982,1,16,0.123148148,-0.236111111,1,0,0,3.912,Diorite_rect,3,3.912,0,2,0,2,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,4,0.092592593,0.065740741,1,0,0,1.5674,Diorite_08,3,08,4,5,1.567,3,08,-0.10462963,-0.250925926,1,0,0,3.2752,Basalt_rect,2,3.275,0,3,0,3,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,5,-0.05462963,0.225,1,0,0,2.2071,Pumice_05,8,05,5,4,2.207,8,05,-0.114814815,-0.238888889,1,0,0,2.7954,Basalt_rect,2,2.795,0,4,0,4,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,6,-0.563888889,-0.425,1,0,0,1.5606,Peridotite_14,7,14,1,1,1.561,7,14,-0.187037037,-0.252777778,1,0,0,2.0344,Basalt_rect,2,2.034,0,5,0,5,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,7,-0.053703704,-0.405555556,1,0,0,1.6517,Basalt_14,2,14,1,4,1.652,2,14,0.394444444,-0.263888889,1,0,0,4.6583,Gabbro_rect,4,4.658,0,6,0,6,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,8,-0.403703704,0.392592593,1,0,0,1.7804,Pumice_14,8,14,6,2,1.78,8,14,-0.402777778,-0.40462963,1,0,0,3.0705,Obsidian_rect,5,3.071,0,7,0,7,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,9,-0.198148148,0.217592593,1,0,0,1.2487,Diorite_14,3,14,5,3,1.249,3,14,0.12962963,-0.262962963,1,0,0,4.8292,Diorite_rect,3,4.829,1,8,0,8,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,10,-0.362962963,-0.411111111,1,0,0,1.7885,Gabbro_15,4,15,1,2,1.788,4,15,0.383333333,-0.408333333,1,0,0,4.9969,Pumice_rect,8,4.997,0,9,0,9,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,11,0.548148148,0.367592593,1,0,0,1.8234,Pegmatite_13,6,13,6,8,1.823,6,13,-0.341666667,-0.380555556,1,0,0,3.5828,Obsidian_rect,5,3.583,0,10,0,10,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,12,0.066666667,-0.277777778,1,0,0,1.4727,Obsidian_08,5,08,2,5,1.473,5,08,-0.334259259,-0.394444444,1,0,0,0.9845,Obsidian_rect,5,0.984,1,11,0,11,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,13,0.392592593,0.226851852,1,0,0,1.4595,Basalt_06,2,06,5,7,1.46,2,06,0.355555556,-0.407407407,1,0,0,7.1873,Pumice_rect,8,7.187,0,12,0,12,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,14,-0.561111111,0.256481481,1,0,0,3.278,Pegmatite_16,6,16,5,1,3.278,6,16,-0.140740741,-0.385185185,1,0,0,5.7205,Pegmatite_rect,6,5.72,1,13,0,13,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,15,0.39537037,-0.462037037,1,0,0,1.2601,Andesite_09,1,09,1,7,1.26,1,09,0.161111111,-0.410185185,1,0,0,7.6929,Peridotite_rect,7,7.693,0,14,0,14,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,16,-0.07037037,-0.280555556,1,0,0,1.9055,Obsidian_09,5,09,2,4,1.906,5,09,-0.346296296,-0.393518519,1,0,0,1.4948,Obsidian_rect,5,1.495,1,15,0,15,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,1,,,,,,,,6,10,,,,,,,,,,,,,3,12.629,0,,,,,,0.116666667,-0.234259259,1,0,0,12.6289,Diorite_rect,0,0,0,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,2,,,,,,,,2,08,,,,,,,,,,,,,4,8.291,0,,,,,,0.401851852,-0.257407407,1,0,0,8.2914,Gabbro_rect,1,0,1,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,3,,,,,,,,4,01,,,,,,,,,,,,,1,4.562,0,,,,,,-0.362037037,-0.246296296,1,0,0,4.562,Andesite_rect,2,0,2,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,4,,,,,,,,5,06,,,,,,,,,,,,,5,1.764,1,,,,,,-0.387962963,-0.40462963,1,0,0,1.7636,Obsidian_rect,3,0,3,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,5,,,,,,,,6,03,,,,,,,,,,,,,6,5.045,1,,,,,,-0.093518519,-0.406481481,1,0,0,5.0452,Pegmatite_rect,4,0,4,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,6,,,,,,,,1,11,,,,,,,,,,,,,3,2.61,0,,,,,,0.111111111,-0.261111111,1,0,0,2.6104,Diorite_rect,5,0,5,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,7,,,,,,,,7,04,,,,,,,,,,,,,2,4.551,0,,,,,,-0.115740741,-0.250925926,1,0,0,4.5514,Basalt_rect,6,0,6,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,8,,,,,,,,5,16,,,,,,,,,,,,,5,1.63,1,,,,,,-0.37037037,-0.406481481,1,0,0,1.6295,Obsidian_rect,7,0,7,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,9,,,,,,,,4,11,,,,,,,,,,,,,1,6.906,0,,,,,,-0.339814815,-0.244444444,1,0,0,6.9056,Andesite_rect,8,0,8,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,10,,,,,,,,1,01,,,,,,,,,,,,,4,1.817,0,,,,,,0.338888889,-0.24537037,1,0,0,1.8174,Gabbro_rect,9,0,9,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,11,,,,,,,,3,12,,,,,,,,,,,,,7,3.779,0,,,,,,0.185185185,-0.380555556,1,0,0,3.7791,Peridotite_rect,10,0,10,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,12,,,,,,,,8,02,,,,,,,,,,,,,3,2.438,0,,,,,,0.212962963,-0.25462963,1,0,0,2.4383,Diorite_rect,11,0,11,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,13,,,,,,,,7,06,,,,,,,,,,,,,6,3.601,0,,,,,,-0.10462963,-0.392592593,1,0,0,3.6006,Pegmatite_rect,12,0,12,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,14,,,,,,,,8,06,,,,,,,,,,,,,2,3.964,0,,,,,,-0.118518519,-0.235185185,1,0,0,3.9636,Basalt_rect,13,0,13,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,15,,,,,,,,3,11,,,,,,,,,,,,,8,2.827,0,,,,,,0.418518519,-0.412962963,1,0,0,2.8275,Pumice_rect,14,0,14,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,16,,,,,,,,2,16,,,,,,,,,,,,,4,1.791,0,,,,,,0.392592593,-0.242592593,1,0,0,1.791,Gabbro_rect,15,0,15,0,1
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,1,0.378703704,-0.393518519,1,0,0,1.9816,Andesite_09,1,09,1,7,1.982,1,09,0.167592593,-0.396296296,1,0,0,3.0951,Peridotite_rect,7,3.095,0,0,0,0,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,2,-0.260185185,0.393518519,1,0,0,1.491,Gabbro_03,4,03,6,3,1.491,4,03,-0.127777778,-0.397222222,1,0,0,2.7352,Pegmatite_rect,6,2.735,0,1,0,1,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,3,0.053703704,0.247222222,1,0,0,1.0736,Diorite_15,3,15,5,5,1.074,3,15,-0.115740741,-0.230555556,1,0,0,1.561,Basalt_rect,2,1.561,0,2,0,2,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,4,0.427777778,-0.076851852,1,0,0,1.0102,Andesite_16,1,16,3,7,1.01,1,16,-0.360185185,-0.250925926,1,0,0,4.9273,Andesite_rect,1,4.927,1,3,0,3,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,5,-0.398148148,0.223148148,1,0,0,1.2035,Peridotite_10,7,10,5,2,1.204,7,10,-0.356481481,-0.251851852,1,0,0,1.4334,Andesite_rect,1,1.433,0,4,0,4,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,6,-0.371296296,0.383333333,1,0,0,1.5355,Pumice_14,8,14,6,2,1.535,8,14,0.338888889,-0.261111111,1,0,0,0.9528,Gabbro_rect,4,0.953,0,5,0,5,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,7,0.550925926,-0.085185185,1,0,0,1.3648,Basalt_01,2,01,3,8,1.365,2,01,0.348148148,-0.241666667,1,0,0,0.9897,Gabbro_rect,4,0.99,0,6,0,6,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,8,-0.571296296,0.088888889,1,0,0,0.9363,Pumice_08,8,08,4,1,0.936,8,08,0.071296296,-0.239814815,1,0,0,1.4503,Diorite_rect,3,1.45,0,7,0,7,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,9,0.428703704,0.078703704,1,0,0,0.8993,Gabbro_05,4,05,4,7,0.899,4,05,0.142592593,-0.39537037,1,0,0,1.5151,Peridotite_rect,7,1.515,0,8,0,8,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,10,-0.560185185,0.410185185,1,0,0,1.1491,Andesite_06,1,06,6,1,1.149,1,06,-0.433333333,-0.238888889,1,0,0,1.3796,Andesite_rect,1,1.38,1,9,0,9,0,1,,,,,,,,,,,,
63ed1fa5c88ecae92bf0c920,SCR,2024-06-10_15h36.49.659,LearnStrategy,2023.2.3,Win32,59.52380952,2,1,11,0.096296296,0.222222222,1,0,0,1.8595,Diorite_15,3,15,5,5,1.86,3,15,0.387037037,-0.378703704,1,0,0,1.4834,Pumice_rect,8,1.483,0,10,0,10,0,1,,,,,,,,,,,,
