participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,1,-0.382407407,0.401851852,1,0,0,3.149,Basalt_16,2,16,6,2,3.149,2,16,0.32962963,-0.405555556,1,0,0,7.497,Pumice_rect,8,7.497,0,0,0,0,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,2,0.066666667,-0.105555556,1,0,0,2.096,Andesite_07,1,07,3,5,2.096,1,07,0.336111111,-0.228703704,1,0,0,5.635,Gabbro_rect,4,5.635,0,1,0,1,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,3,0.248148148,0.261111111,1,0,0,3.064,Gabbro_08,4,08,5,6,3.064,4,08,-0.385185185,-0.387037037,1,0,0,8.837,Obsidian_rect,5,8.837,0,2,0,2,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,4,-0.048148148,0.087037037,1,0,0,1.188,Diorite_10,3,10,4,4,1.188,3,10,0.156481481,-0.243518519,1,0,0,2.597,Diorite_rect,3,2.597,1,3,0,3,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,5,-0.375,-0.098148148,1,0,0,1.454,Obsidian_16,5,16,3,2,1.454,5,16,-0.35462963,-0.402777778,1,0,0,4.02,Obsidian_rect,5,4.02,1,4,0,4,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,6,0.216666667,0.080555556,1,0,0,1.077,Pegmatite_09,6,09,4,6,1.077,6,09,-0.059259259,-0.39537037,1,0,0,4.349,Pegmatite_rect,6,4.349,1,5,0,5,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,7,-0.062962963,-0.244444444,1,0,0,1.451,Pumice_03,8,03,2,4,1.451,8,03,0.082407407,-0.407407407,1,0,0,3.321,Peridotite_rect,7,3.321,0,6,0,6,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,8,0.208333333,-0.262962963,1,0,0,2.165,Gabbro_10,4,10,2,6,2.165,4,10,-0.342592593,-0.263888889,1,0,0,5.575,Andesite_rect,1,5.575,0,7,0,7,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,9,-0.223148148,-0.283333333,1,0,0,1.244,Pumice_10,8,10,2,3,1.244,8,10,0.362037037,-0.242592593,1,0,0,3.774,Gabbro_rect,4,3.774,0,8,0,8,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,10,0.399074074,-0.448148148,1,0,0,1.759,Pegmatite_16,6,16,1,7,1.759,6,16,-0.078703704,-0.40462963,1,0,0,9.684,Pegmatite_rect,6,9.684,1,9,0,9,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,11,-0.057407407,0.387962963,1,0,0,1.471,Obsidian_14,5,14,6,4,1.471,5,14,-0.377777778,-0.389814815,1,0,0,2.293,Obsidian_rect,5,2.293,1,10,0,10,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,12,-0.55,-0.389814815,1,0,0,1.49,Peridotite_07,7,07,1,1,1.49,7,07,0.094444444,-0.403703704,1,0,0,13.16,Peridotite_rect,7,13.16,1,11,0,11,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,13,-0.221296296,-0.110185185,1,0,0,0.996,Basalt_08,2,08,3,3,0.996,2,08,-0.387962963,-0.400925926,1,0,0,2.204,Obsidian_rect,5,2.204,0,12,0,12,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,14,-0.538888889,0.07962963,1,0,0,1.18,Andesite_10,1,10,4,1,1.18,1,10,0.381481481,-0.239814815,1,0,0,7.103,Gabbro_rect,4,7.103,0,13,0,13,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,15,0.536111111,0.237962963,1,0,0,1.345,Diorite_12,3,12,5,8,1.345,3,12,-0.099074074,-0.392592593,1,0,0,5.311,Pegmatite_rect,6,5.311,0,14,0,14,0,1,,,,,,,,,,,,
575865ba7b74a80006de2689,SCR,2024-06-10_12h19.40.412,LearnStrategy,2023.2.3,Win32,60.0240096,1,1,16,-0.212962963,0.396296296,1,0,0,1.479,Peridotite_13,7,13,6,3,1.479,7,13,0.108333333,-0.392592593,1,0,0,3.168,Peridotite_rect,7,3.168,1,15,0,15,0,1,,,,,,,,,,,,
