participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,1,-0.534259266,0.236111111,1,0,0,2.6934,Diorite_09,3,09,5,1,2.693,3,09,0.378703788,-0.249074088,1,0,0,3.9018,Gabbro_rect,4,3.902,0,0,0,0,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,2,0.240740741,0.240740741,1,0,0,2.2486,Pegmatite_03,6,03,5,6,2.249,6,03,-0.098148134,-0.238888917,1,0,0,1.9284,Basalt_rect,2,1.928,0,1,0,1,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,3,-0.537962949,0.225925922,1,0,0,6.2297,Diorite_09,3,09,5,1,6.23,4,12,0.125925912,-0.242592635,1,0,0,2.2519,Diorite_rect,3,2.252,1,2,0,2,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,4,0.551851908,0.437037035,1,0,0,2.3099,Peridotite_13,7,13,6,8,2.31,7,06,-0.116666653,-0.262037065,1,0,0,2.1584,Basalt_rect,2,2.158,0,3,0,3,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,5,-0.37962963,-0.404629672,1,0,0,5.4135,Andesite_04,1,04,1,2,5.413,1,04,-0.375925912,-0.408333319,1,0,0,1.0828,Obsidian_rect,5,1.083,0,4,0,4,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,6,0.384259259,-0.091666681,1,0,0,5.4136,Pegmatite_08,6,08,3,7,5.414,5,07,0.345370399,-0.404629672,1,0,0,2.1373,Pumice_rect,8,2.137,0,5,0,5,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,7,-0.209259245,-0.093518504,1,0,0,6.3459,Obsidian_02,5,02,3,3,6.346,6,09,-0.341666645,-0.26944443,1,0,0,6.2822,Andesite_rect,1,6.282,0,6,0,6,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,8,0.534259231,0.084259245,1,0,0,5.1309,Diorite_16,3,16,4,8,5.131,3,16,0.07685188,-0.406481496,1,0,0,6.1331,Peridotite_rect,7,6.133,0,7,0,7,0,1,,,,,,,,,,,,,
6655f45c1e2ab295525736fb,SCR,2024-06-21_05h30.04.620,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,9,0.393518519,0.244444441,1,0,0,1.5788,Obsidian_04,5,04,5,7,1.579,5,04,-0.15370369,-0.238888917,1,0,0,1.5086,Basalt_rect,2,1.509,0,8,0,8,0,1,,,,,,,,,,,,,
