<<<<<<< HEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
﻿participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,1,-0.374074074,0.085185185,1,0,0,4.004,Obsidian_16,5,16,3,1,4.004,-0.323148148,-0.382407407,1,0,0,3.8632,Obsidian_rect,5,3.863,1,0,0,0,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,2,-0.087962963,0.212037037,1,0,0,1.7788,Basalt_11,2,11,4,3,1.779,0.077777778,-0.248148148,1,0,0,1.7026,Diorite_rect,3,1.703,0,1,0,1,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,3,0.117592593,0.387962963,1,0,0,1.3635,Gabbro_09,4,9,5,4,1.363,0.088888889,-0.240740741,1,0,0,2.321,Diorite_rect,3,2.321,0,2,0,2,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,4,0.514814815,0.433333333,1,0,0,1.4616,Pumice_06,8,6,5,7,1.462,-0.10462963,-0.405555556,1,0,0,2.0456,Pegmatite_rect,6,2.046,0,3,0,3,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,5,0.024074074,-0.419444444,1,0,0,1.3281,Obsidian_06,5,6,0,4,1.328,-0.312037037,-0.262962963,1,0,0,9.4125,Andesite_rect,1,9.412,0,4,0,4,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,6,0.192592593,-0.25,1,0,0,1.2984,Andesite_07,1,7,1,5,1.298,0.15,-0.246296296,1,0,0,1.2637,Diorite_rect,3,1.264,0,5,0,5,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,7,-0.187037037,0.061111111,1,0,0,0.8702,Obsidian_09,5,9,3,2,0.87,-0.356481481,-0.391666667,1,0,0,1.0118,Obsidian_rect,5,1.012,1,6,0,6,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,8,0.52037037,-0.262962963,1,0,0,1.0996,Peridotite_08,7,8,1,7,1.1,0.134259259,-0.235185185,1,0,0,3.9647,Diorite_rect,3,3.965,0,7,0,7,0,1,,,,,,,,,,,,
26,SCR,2024-04-10_15h56.36.569,LearnStrategy,2023.2.3,Win32,59.88023952,1,1,9,-0.567592593,0.415740741,1,0,0,1.4268,Gabbro_15,4,15,5,0,1.427,0.058333333,-0.401851852,1,0,0,1.9532,Peridotite_rect,7,1.953,0,8,0,8,0,1,,,,,,,,,,,,
