"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Basalt","text_Pumice","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Andesite"
"","","","","","","","","","","","html-button-response","256","2.0.0","713823","6633ff088a92287249f6968c","3","28","1836","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","0","class_response","2","train","9","Andesite","Basalt","14","false","1","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","715201","6633ff088a92287249f6968c","3","28","1373","","","","","","","","","<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","716891","6633ff088a92287249f6968c","3","28","1687","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Peridotite","08","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","718235","6633ff088a92287249f6968c","3","28","1339","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","719685","6633ff088a92287249f6968c","3","28","1447","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","2","train","11","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","720887","6633ff088a92287249f6968c","3","28","1199","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","722337","6633ff088a92287249f6968c","3","28","1444","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","723564","6633ff088a92287249f6968c","3","28","1224","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","725148","6633ff088a92287249f6968c","3","28","1577","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","727030","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","3","7","1873.6999998092651","Diorite","Peridotite","[0.17859159317639475,0.09624640528983743,0.11271544286714891,0.16212255559908328,0.07275953796075342,0.07977736771252597,0.17859159317639475,0.1191955042178615]","[0.02458067914835186,0.024363151014295648,null,0.031829804215775095,0.02906719691326121,0.08306718592565132,0.787742855258365,0.01934912752429998]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","771200","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","13571","","","","","they many small spots","they have spots but larger size","30549.900000095367","","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","773691","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","8","2479.199999809265","Andesite","Pumice","[0.17859159317639475,0.09624640528983743,0.11271544286714891,0.16212255559908328,0.07275953796075342,0.07977736771252597,0.17859159317639475,0.1191955042178615]","[null,0.02712398921183729,0.20860765930210926,0.19571450614658775,0.08058966348573166,0.15771213369486548,0.21535369679675112,0.11489835136211751]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","804383","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","7929.299999713898","","","","","","","22715","","they are light and have holes","","","","","they are light but smooth"
"","","","","","","","","","","","html-button-response","270","2.0.0","806408","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","4","7","2012.7000002861023","Gabbro","Peridotite","[0.17859159317639475,0.09624640528983743,0.11271544286714891,0.16212255559908328,0.07275953796075342,0.07977736771252597,0.17859159317639475,0.1191955042178615]","[0.1786480653240922,0.27941883877256646,0.027451864069900973,null,0.28550709415841075,0.07742703065048374,0.1288698880295056,0.022677218995040355]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","839424","6633ff088a92287249f6968c","3","28","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6237.599999904633","","","","","","they have large spots","26731.599999904633","","","they look like granite","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","841717","6633ff088a92287249f6968c","3","28","2285","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","843683","6633ff088a92287249f6968c","3","28","1963","","","","","","","","","<img src= ""rock_img/I_Peridotite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","test","1","Pegmatite","Peridotite","15","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","844185","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","848743","6633ff088a92287249f6968c","3","28","4554","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","test","2","Andesite","Basalt","16","false","1","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","849262","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","851362","6633ff088a92287249f6968c","3","28","2093","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","5","class_response","2","test","3","Pegmatite","Peridotite","07","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","851868","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","854342","6633ff088a92287249f6968c","3","28","2470","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","6","class_response","2","test","4","Peridotite","Diorite","07","false","7","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","854853","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","856383","6633ff088a92287249f6968c","3","28","1522","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","7","class_response","2","test","5","Pumice","Peridotite","14","false","8","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","856888","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","859960","6633ff088a92287249f6968c","3","28","3067","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","test","6","Basalt","Gabbro","10","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","860474","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","862032","6633ff088a92287249f6968c","3","28","1553","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","test","7","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","862551","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","866095","6633ff088a92287249f6968c","3","28","3542","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","0","class_response","2","test","8","Andesite","Basalt","02","false","1","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","866604","6633ff088a92287249f6968c","3","28","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","","",""
