"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Obsidian","text_Pegmatite","time_resp","text_Peridotite","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Diorite","text_Andesite"
"","","","","","","","","","","","html-button-response","255","2.0.0","1731130","6466190f0491049a32d5b0fc","3","20","1228","","","","","","","","","<img src= rock_img/I_Peridotite_10.jpg style=""width:8cm; height:5.390000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1735345","6466190f0491049a32d5b0fc","3","20","4213","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","1","class_response","2","train","9","Basalt","Obsidian","14","false","2","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1736606","6466190f0491049a32d5b0fc","3","20","1259","","","","","","","","","<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1738750","6466190f0491049a32d5b0fc","3","20","2142","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","1","class_response","2","train","10","Basalt","Obsidian","04","false","2","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1740161","6466190f0491049a32d5b0fc","3","20","1408","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1745769","6466190f0491049a32d5b0fc","3","20","5606","","","","","","","","","<img src= ""rock_img/I_Diorite_16.jpg"" style=""width:8cm; height:6.74cm;""><p>What type of rock is this?</p>","2","class_response","2","train","11","Diorite","Diorite","16","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1747209","6466190f0491049a32d5b0fc","3","20","1438","","","","","","","","","<img src= rock_img/I_Diorite_16.jpg style=""width:8cm; height:6.74cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1753345","6466190f0491049a32d5b0fc","3","20","6134","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Peridotite","04","false","6","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1754395","6466190f0491049a32d5b0fc","3","20","1049","","","","","","","","","<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1756495","6466190f0491049a32d5b0fc","3","20","2098","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1759585","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","5","3087.5","Basalt","Obsidian","[0.16442900159829965,0.07095843706389608,0.13862593357506472,0.1483676411336009,0.17417070915683583,0.14204798822743828,0.1323062806689021,0.02909400857596236]","[0.02818076801229848,null,0.022444416123572838,0.5878102530541831,0.2825982934037504,0.022063662635762225,0.028551501671482498,0.028351105098950596]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1906460","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","6102.60000000149","","","","","DARK WITH ODD SHAPES AND COLORS SPOTS OR STARNDS","","140775.1000000015","","DARK GRAY TO BLACK ","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1910928","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","5","6","4464.79999999702","Obsidian","Pegmatite","[0.16442900159829965,0.07095843706389608,0.13862593357506472,0.1483676411336009,0.17417070915683583,0.14204798822743828,0.1323062806689021,0.02909400857596236]","[0.02782075191233565,0.5332284806711236,0.02439736160318852,0.029792624730404383,null,0.33059361735141596,0.028578462300760207,0.025588701430771722]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1975142","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","19003.79999999702","","","","","DARK WITH ODD SHAPES WITH COLOR SPOTS OR STRANDS","GRANITE LOOKING WITH DIFFENT COLORATION","45207.30000000447","","","","","","",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1980303","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","4","5159.19999999553","Basalt","Gabbro","[0.16442900159829965,0.07095843706389608,0.13862593357506472,0.1483676411336009,0.17417070915683583,0.14204798822743828,0.1323062806689021,0.02909400857596236]","[0.02818076801229848,null,0.022444416123572838,0.5878102530541831,0.2825982934037504,0.022063662635762225,0.028551501671482498,0.028351105098950596]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","2069026","6466190f0491049a32d5b0fc","3","20","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","10812.5","","","","","","","77906.70000000298","","DARK GREAY ..REDDISH OR REDDISH BROWN SOLID SHAPES","GRANITE LOOKING WITH DIFFERENT SHAPES AND FORMS WITH SPECKS THROUGHOUT","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","2071861","6466190f0491049a32d5b0fc","3","20","2833","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","2080547","6466190f0491049a32d5b0fc","3","20","8684","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","2","test","1","Obsidian","Obsidian","08","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","2081050","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","2092457","6466190f0491049a32d5b0fc","3","20","11405","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","6","class_response","2","test","2","Peridotite","Pegmatite","11","false","7","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","2092960","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","2099822","6466190f0491049a32d5b0fc","3","20","6860","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","1","class_response","2","test","3","Basalt","Gabbro","09","false","2","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","2100324","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","2106992","6466190f0491049a32d5b0fc","3","20","6665","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","test","4","Andesite","Andesite","14","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","2107494","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","2109286","6466190f0491049a32d5b0fc","3","20","1790","","","","","","","","","<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>","3","class_response","2","test","5","Gabbro","Pumice","16","false","4","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","2109788","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","2132342","6466190f0491049a32d5b0fc","3","20","22553","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","5","class_response","2","test","6","Pegmatite","Diorite","11","false","6","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","2132845","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","2135521","6466190f0491049a32d5b0fc","3","20","2675","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","1","class_response","2","test","7","Basalt","Basalt","06","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","2136023","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","2138251","6466190f0491049a32d5b0fc","3","20","2226","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","2","test","8","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","2138752","6466190f0491049a32d5b0fc","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","2143546","6466190f0491049a32d5b0fc","3","20","4792","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","6","class_response","2","test","9","Peridotite","Diorite","02","false","7","3","","","","","","","","","","","","","","","","",""
