"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1528","738","true","edge-chromium","130.0.0","false","Windows 10","true","60.58","true","true","browser-check","0","2.0.0","1007","66d5356d68b8671e3c24ecf9","2","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","8086","66d5356d68b8671e3c24ecf9","2","6","7016","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","11534","66d5356d68b8671e3c24ecf9","2","6","2440","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","11536","66d5356d68b8671e3c24ecf9","2","6","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","12936","66d5356d68b8671e3c24ecf9","2","6","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","61683","66d5356d68b8671e3c24ecf9","2","6","48746","","","","","","","","[{""page_index"":0,""viewing_time"":10378},{""page_index"":1,""viewing_time"":23408},{""page_index"":2,""viewing_time"":14960}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","63830","66d5356d68b8671e3c24ecf9","2","6","2145","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","71628","66d5356d68b8671e3c24ecf9","2","6","7796","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","0","test","1","Peridotite","Peridotite","14","true","7","7","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","72135","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","76469","66d5356d68b8671e3c24ecf9","2","6","4331","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","4","class_response","0","test","2","Obsidian","Obsidian","08","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","76974","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","81906","66d5356d68b8671e3c24ecf9","2","6","4929","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","1","class_response","0","test","3","Basalt","Basalt","12","true","2","2","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","82415","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","90521","66d5356d68b8671e3c24ecf9","2","6","8103","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","2","class_response","0","test","4","Diorite","Gabbro","13","false","3","4","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","91026","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","96203","66d5356d68b8671e3c24ecf9","2","6","5174","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","0","class_response","0","test","5","Andesite","Andesite","11","true","1","1","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","96716","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
"","","","","","","","","","","","html-button-response","17","2.0.0","99284","66d5356d68b8671e3c24ecf9","2","6","2566","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","7","class_response","0","test","6","Pumice","Diorite","06","false","8","3","",""
"","","","","","","","","","","","html-keyboard-response","18","2.0.0","99789","66d5356d68b8671e3c24ecf9","2","6","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","6","","","","","","","",""
