width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,time_fb1,time_fb2
1003,527,TRUE,firefox,115.0.0,FALSE,Mac OS,TRUE,60.61,TRUE,TRUE,browser-check,0,2.0.0,13021,5ba5d8b960f3d50001697104,2,9,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,external-html,1,2.0.0,111332,5ba5d8b960f3d50001697104,2,9,98205,consent_form.html,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,2,2.0.0,140311,5ba5d8b960f3d50001697104,2,9,27968,,TRUE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,call-function,3,2.0.0,140315,5ba5d8b960f3d50001697104,2,9,,,,{},,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,preload,4,2.0.0,196649,5ba5d8b960f3d50001697104,2,9,,,TRUE,,FALSE,[],[],[],,,,,,,,,,,,,,,
,,,,,,,,,,,instructions,5,2.0.0,297629,5ba5d8b960f3d50001697104,2,9,100977,,,,,,,,"[{""page_index"":0,""viewing_time"":33352},{""page_index"":1,""viewing_time"":46175},{""page_index"":2,""viewing_time"":21450}]",,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,6,2.0.0,304282,5ba5d8b960f3d50001697104,2,9,6651,,,,,,,,,,0,start_test,,,,,,,,,,,
,,,,,,,,,,,html-button-response,7,2.0.0,335616,5ba5d8b960f3d50001697104,2,9,31329,,,,,,,,,"<img src= ""rock_img/I_Andesite_06.jpg"" style=""width:8cm; height:6.840000000000001cm;""><p>What type of rock is this?</p>",2,class_response,0,test,1,Diorite,Andesite,6,FALSE,3,1,,
,,,,,,,,,,,html-keyboard-response,8,2.0.0,336122,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,1,,,,,,,,
,,,,,,,,,,,html-button-response,9,2.0.0,362253,5ba5d8b960f3d50001697104,2,9,26128,,,,,,,,,"<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>",4,class_response,0,test,2,Obsidian,Obsidian,2,TRUE,5,5,,
,,,,,,,,,,,html-keyboard-response,10,2.0.0,362756,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,2,,,,,,,,
,,,,,,,,,,,html-button-response,11,2.0.0,386119,5ba5d8b960f3d50001697104,2,9,23360,,,,,,,,,"<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>",0,class_response,0,test,3,Andesite,Obsidian,6,FALSE,1,5,,
,,,,,,,,,,,html-keyboard-response,12,2.0.0,386627,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,3,,,,,,,,
,,,,,,,,,,,html-button-response,13,2.0.0,403748,5ba5d8b960f3d50001697104,2,9,17119,,,,,,,,,"<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>",1,class_response,0,test,4,Basalt,Diorite,2,FALSE,2,3,,
,,,,,,,,,,,html-keyboard-response,14,2.0.0,404253,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,4,,,,,,,,
,,,,,,,,,,,html-button-response,15,2.0.0,422162,5ba5d8b960f3d50001697104,2,9,17906,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>",5,class_response,0,test,5,Pegmatite,Pegmatite,3,TRUE,6,6,,
,,,,,,,,,,,html-keyboard-response,16,2.0.0,422667,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,5,,,,,,,,
,,,,,,,,,,,html-button-response,17,2.0.0,438592,5ba5d8b960f3d50001697104,2,9,15922,,,,,,,,,"<img src= ""rock_img/I_Pumice_16.jpg"" style=""width:8cm; height:6.79cm;""><p>What type of rock is this?</p>",7,class_response,0,test,6,Pumice,Pumice,16,TRUE,8,8,,
,,,,,,,,,,,html-keyboard-response,18,2.0.0,439097,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,6,,,,,,,,
,,,,,,,,,,,html-button-response,19,2.0.0,449085,5ba5d8b960f3d50001697104,2,9,9986,,,,,,,,,"<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>",6,class_response,0,test,7,Peridotite,Andesite,7,FALSE,7,1,,
,,,,,,,,,,,html-keyboard-response,20,2.0.0,449589,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,7,,,,,,,,
,,,,,,,,,,,html-button-response,21,2.0.0,469725,5ba5d8b960f3d50001697104,2,9,20133,,,,,,,,,"<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>",3,class_response,0,test,8,Gabbro,Andesite,11,FALSE,4,1,,
,,,,,,,,,,,html-keyboard-response,22,2.0.0,470226,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,8,,,,,,,,
,,,,,,,,,,,html-button-response,23,2.0.0,492212,5ba5d8b960f3d50001697104,2,9,21983,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>",6,class_response,0,test,9,Peridotite,Pegmatite,16,FALSE,7,6,,
,,,,,,,,,,,html-keyboard-response,24,2.0.0,492718,5ba5d8b960f3d50001697104,2,9,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,9,,,,,,,,
,,,,,,,,,,,html-button-response,25,2.0.0,511911,5ba5d8b960f3d50001697104,2,9,19192,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",5,class_response,0,test,10,Pegmatite,Pegmatite,5,TRUE,6,6,,
