"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1440","788","true","chrome","131.0.0","false","Mac OS","true","60.01","true","true","browser-check","0","2.0.0","1012","651ad403421d2fff5bb7df09","2","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","12841","651ad403421d2fff5bb7df09","2","12","11676","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","15843","651ad403421d2fff5bb7df09","2","12","1996","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","15846","651ad403421d2fff5bb7df09","2","12","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","24345","651ad403421d2fff5bb7df09","2","12","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","58607","651ad403421d2fff5bb7df09","2","12","34261","","","","","","","","[{""page_index"":0,""viewing_time"":10061},{""page_index"":1,""viewing_time"":15967},{""page_index"":2,""viewing_time"":8233}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","60307","651ad403421d2fff5bb7df09","2","12","1698","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","62574","651ad403421d2fff5bb7df09","2","12","2263","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","0","test","1","Obsidian","Obsidian","16","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","63078","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","75991","651ad403421d2fff5bb7df09","2","12","12910","","","","","","","","","<img src= ""rock_img/I_Diorite_15.jpg"" style=""width:8cm; height:5.54cm;""><p>What type of rock is this?</p>","2","class_response","0","test","2","Diorite","Diorite","15","true","3","3","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","76495","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","83607","651ad403421d2fff5bb7df09","2","12","7109","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","6","class_response","0","test","3","Peridotite","Peridotite","16","true","7","7","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","84108","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","86640","651ad403421d2fff5bb7df09","2","12","2529","","","","","","","","","<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>","1","class_response","0","test","4","Basalt","Basalt","01","true","2","2","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","87143","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","94523","651ad403421d2fff5bb7df09","2","12","7377","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","3","class_response","0","test","5","Gabbro","Diorite","11","false","4","3","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","95026","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
"","","","","","","","","","","","html-button-response","17","2.0.0","100239","651ad403421d2fff5bb7df09","2","12","5211","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","0","test","6","Andesite","Andesite","07","true","1","1","",""
"","","","","","","","","","","","html-keyboard-response","18","2.0.0","100741","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","6","","","","","","","",""
"","","","","","","","","","","","html-button-response","19","2.0.0","103540","651ad403421d2fff5bb7df09","2","12","2797","","","","","","","","","<img src= ""rock_img/I_Obsidian_06.jpg"" style=""width:8cm; height:6.8cm;""><p>What type of rock is this?</p>","4","class_response","0","test","7","Obsidian","Obsidian","06","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","20","2.0.0","104043","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","7","","","","","","","",""
"","","","","","","","","","","","html-button-response","21","2.0.0","106757","651ad403421d2fff5bb7df09","2","12","2711","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","1","class_response","0","test","8","Basalt","Basalt","08","true","2","2","",""
"","","","","","","","","","","","html-keyboard-response","22","2.0.0","107260","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","8","","","","","","","",""
"","","","","","","","","","","","html-button-response","23","2.0.0","109840","651ad403421d2fff5bb7df09","2","12","2578","","","","","","","","","<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>","1","class_response","0","test","9","Basalt","Basalt","05","true","2","2","",""
"","","","","","","","","","","","html-keyboard-response","24","2.0.0","110343","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","9","","","","","","","",""
"","","","","","","","","","","","html-button-response","25","2.0.0","115458","651ad403421d2fff5bb7df09","2","12","5112","","","","","","","","","<img src= ""rock_img/I_Andesite_05.jpg"" style=""width:8cm; height:4.12cm;""><p>What type of rock is this?</p>","7","class_response","0","test","10","Pumice","Andesite","05","false","8","1","",""
"","","","","","","","","","","","html-keyboard-response","26","2.0.0","115961","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","10","","","","","","","",""
"","","","","","","","","","","","html-button-response","27","2.0.0","124224","651ad403421d2fff5bb7df09","2","12","8260","","","","","","","","","<img src= ""rock_img/I_Andesite_11.jpg"" style=""width:8cm; height:4.92cm;""><p>What type of rock is this?</p>","5","class_response","0","test","11","Pegmatite","Andesite","11","false","6","1","",""
"","","","","","","","","","","","html-keyboard-response","28","2.0.0","124726","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","11","","","","","","","",""
"","","","","","","","","","","","html-button-response","29","2.0.0","126255","651ad403421d2fff5bb7df09","2","12","1527","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","0","test","12","Basalt","Basalt","09","true","2","2","",""
"","","","","","","","","","","","html-keyboard-response","30","2.0.0","126757","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","12","","","","","","","",""
"","","","","","","","","","","","html-button-response","31","2.0.0","132823","651ad403421d2fff5bb7df09","2","12","6064","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","0","class_response","0","test","13","Andesite","Diorite","08","false","1","3","",""
"","","","","","","","","","","","html-keyboard-response","32","2.0.0","133326","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","13","","","","","","","",""
"","","","","","","","","","","","html-button-response","33","2.0.0","136273","651ad403421d2fff5bb7df09","2","12","2945","","","","","","","","","<img src= ""rock_img/I_Pegmatite_12.jpg"" style=""width:8cm; height:5.7cm;""><p>What type of rock is this?</p>","2","class_response","0","test","14","Diorite","Pegmatite","12","false","3","6","",""
"","","","","","","","","","","","html-keyboard-response","34","2.0.0","136775","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","14","","","","","","","",""
"","","","","","","","","","","","html-button-response","35","2.0.0","140140","651ad403421d2fff5bb7df09","2","12","3363","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","3","class_response","0","test","15","Gabbro","Gabbro","15","true","4","4","",""
"","","","","","","","","","","","html-keyboard-response","36","2.0.0","140643","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","15","","","","","","","",""
"","","","","","","","","","","","html-button-response","37","2.0.0","142257","651ad403421d2fff5bb7df09","2","12","1611","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","4","class_response","0","test","16","Obsidian","Obsidian","07","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","38","2.0.0","142759","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","16","","","","","","","",""
"","","","","","","","","","","","html-button-response","39","2.0.0","147473","651ad403421d2fff5bb7df09","2","12","4711","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","2","class_response","0","test","17","Diorite","Pegmatite","16","false","3","6","",""
"","","","","","","","","","","","html-keyboard-response","40","2.0.0","147975","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","17","","","","","","","",""
"","","","","","","","","","","","html-button-response","41","2.0.0","151906","651ad403421d2fff5bb7df09","2","12","3929","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","3","class_response","0","test","18","Gabbro","Peridotite","02","false","4","7","",""
"","","","","","","","","","","","html-keyboard-response","42","2.0.0","152407","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","18","","","","","","","",""
"","","","","","","","","","","","html-button-response","43","2.0.0","153889","651ad403421d2fff5bb7df09","2","12","1479","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","2","class_response","0","test","19","Diorite","Pegmatite","15","false","3","6","",""
"","","","","","","","","","","","html-keyboard-response","44","2.0.0","154391","651ad403421d2fff5bb7df09","2","12","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","19","","","","","","","",""
"","","","","","","","","","","","html-button-response","45","2.0.0","156639","651ad403421d2fff5bb7df09","2","12","2246","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","1","class_response","0","test","20","Basalt","Andesite","01","false","2","1","",""
