"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1920","953","true","chrome","131.0.0","false","Windows 10","true","60.65","true","true","browser-check","0","2.0.0","1009","6127c369bdff7dc17f0724a2","2","47","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","8294","6127c369bdff7dc17f0724a2","2","47","7224","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","10770","6127c369bdff7dc17f0724a2","2","47","1474","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","10772","6127c369bdff7dc17f0724a2","2","47","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","11921","6127c369bdff7dc17f0724a2","2","47","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","102537","6127c369bdff7dc17f0724a2","2","47","90616","","","","","","","","[{""page_index"":0,""viewing_time"":10567},{""page_index"":1,""viewing_time"":69864},{""page_index"":2,""viewing_time"":10186}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","103864","6127c369bdff7dc17f0724a2","2","47","1325","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","110874","6127c369bdff7dc17f0724a2","2","47","7009","","","","","","","","","<img src= ""rock_img/I_Obsidian_08.jpg"" style=""width:8cm; height:7.39cm;""><p>What type of rock is this?</p>","7","class_response","0","test","1","Pumice","Obsidian","08","false","8","5","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","111387","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","113761","6127c369bdff7dc17f0724a2","2","47","2373","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","0","test","2","Obsidian","Obsidian","04","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","114263","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","117467","6127c369bdff7dc17f0724a2","2","47","3204","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","2","class_response","0","test","3","Diorite","Peridotite","04","false","3","7","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","117971","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","119283","6127c369bdff7dc17f0724a2","2","47","1310","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","5","class_response","0","test","4","Pegmatite","Obsidian","07","false","6","5","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","119789","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","121551","6127c369bdff7dc17f0724a2","2","47","1761","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","6","class_response","0","test","5","Peridotite","Basalt","02","false","7","2","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","122055","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
"","","","","","","","","","","","html-button-response","17","2.0.0","123675","6127c369bdff7dc17f0724a2","2","47","1619","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","0","class_response","0","test","6","Andesite","Pegmatite","05","false","1","6","",""
"","","","","","","","","","","","html-keyboard-response","18","2.0.0","124179","6127c369bdff7dc17f0724a2","2","47","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","6","","","","","","","",""
"","","","","","","","","","","","html-button-response","19","2.0.0","127051","6127c369bdff7dc17f0724a2","2","47","2866","","","","","","","","","<img src= ""rock_img/I_Diorite_10.jpg"" style=""width:8cm; height:5.949999999999999cm;""><p>What type of rock is this?</p>","3","class_response","0","test","7","Gabbro","Diorite","10","false","4","3","",""
