"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1517","717","true","chrome","130.0.0","false","Chrome OS","true","60.1","true","true","browser-check","0","2.0.0","1021","60ff58f2c619f3476d7b50fa","2","14","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","10008","60ff58f2c619f3476d7b50fa","2","14","8882","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","17477","60ff58f2c619f3476d7b50fa","2","14","6464","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","17481","60ff58f2c619f3476d7b50fa","2","14","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","20180","60ff58f2c619f3476d7b50fa","2","14","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","59515","60ff58f2c619f3476d7b50fa","2","14","39332","","","","","","","","[{""page_index"":0,""viewing_time"":16466},{""page_index"":1,""viewing_time"":14141},{""page_index"":2,""viewing_time"":8724}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","61840","60ff58f2c619f3476d7b50fa","2","14","2319","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","73711","60ff58f2c619f3476d7b50fa","2","14","11865","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","2","class_response","0","test","1","Diorite","Obsidian","07","false","3","5","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","74215","60ff58f2c619f3476d7b50fa","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","80958","60ff58f2c619f3476d7b50fa","2","14","6738","","","","","","","","","<img src= ""rock_img/I_Basalt_08.jpg"" style=""width:8cm; height:10.44cm;""><p>What type of rock is this?</p>","4","class_response","0","test","2","Obsidian","Basalt","08","false","5","2","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","81461","60ff58f2c619f3476d7b50fa","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","89224","60ff58f2c619f3476d7b50fa","2","14","7757","","","","","","","","","<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>","1","class_response","0","test","3","Basalt","Pegmatite","05","false","2","6","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","89728","60ff58f2c619f3476d7b50fa","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","91538","60ff58f2c619f3476d7b50fa","2","14","1805","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","7","class_response","0","test","4","Pumice","Andesite","03","false","8","1","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","92040","60ff58f2c619f3476d7b50fa","2","14","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
