"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1920","949","true","chrome","125.0.0","false","Linux","true","60.33","false","true","browser-check","0","2.0.0","1003","66e49dafbf9165764e7229ef","2","17","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","300450","66e49dafbf9165764e7229ef","2","17","299363","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","303696","66e49dafbf9165764e7229ef","2","17","2243","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","303697","66e49dafbf9165764e7229ef","2","17","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","305623","66e49dafbf9165764e7229ef","2","17","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","334047","66e49dafbf9165764e7229ef","2","17","28423","","","","","","","","[{""page_index"":0,""viewing_time"":4752},{""page_index"":1,""viewing_time"":12428},{""page_index"":2,""viewing_time"":11243}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","336459","66e49dafbf9165764e7229ef","2","17","2410","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","342208","66e49dafbf9165764e7229ef","2","17","5747","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","2","class_response","0","test","1","Diorite","Obsidian","10","false","3","5","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","342709","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","345643","66e49dafbf9165764e7229ef","2","17","2932","","","","","","","","","<img src= ""rock_img/I_Peridotite_07.jpg"" style=""width:8cm; height:4.83cm;""><p>What type of rock is this?</p>","1","class_response","0","test","2","Basalt","Peridotite","07","false","2","7","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","346144","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","349731","66e49dafbf9165764e7229ef","2","17","3585","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","0","test","3","Diorite","Diorite","08","true","3","3","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","350232","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","357447","66e49dafbf9165764e7229ef","2","17","7214","","","","","","","","","<img src= ""rock_img/I_Pegmatite_07.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","0","class_response","0","test","4","Andesite","Pegmatite","07","false","1","6","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","357948","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","362085","66e49dafbf9165764e7229ef","2","17","4136","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","0","class_response","0","test","5","Andesite","Gabbro","11","false","1","4","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","362587","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
"","","","","","","","","","","","html-button-response","17","2.0.0","364638","66e49dafbf9165764e7229ef","2","17","2050","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","0","test","6","Diorite","Diorite","14","true","3","3","",""
"","","","","","","","","","","","html-keyboard-response","18","2.0.0","365139","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","6","","","","","","","",""
"","","","","","","","","","","","html-button-response","19","2.0.0","367335","66e49dafbf9165764e7229ef","2","17","2194","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","0","class_response","0","test","7","Andesite","Gabbro","03","false","1","4","",""
"","","","","","","","","","","","html-keyboard-response","20","2.0.0","367835","66e49dafbf9165764e7229ef","2","17","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","7","","","","","","","",""
