"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","time_fb1","time_fb2"
"1439","754","true","chrome","131.0.0","false","Mac OS","true","60.93","true","true","browser-check","0","2.0.0","1007","6228f5900f303f54ca6ab186","2","42","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","external-html","1","2.0.0","239903","6228f5900f303f54ca6ab186","2","42","238822","consent_form.html","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","2","2.0.0","242976","6228f5900f303f54ca6ab186","2","42","2068","","true","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","call-function","3","2.0.0","242979","6228f5900f303f54ca6ab186","2","42","","","","{}","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","preload","4","2.0.0","244595","6228f5900f303f54ca6ab186","2","42","","","true","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","2.0.0","311079","6228f5900f303f54ca6ab186","2","42","66483","","","","","","","","[{""page_index"":0,""viewing_time"":14966},{""page_index"":1,""viewing_time"":26453},{""page_index"":2,""viewing_time"":25064}]","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","6","2.0.0","314518","6228f5900f303f54ca6ab186","2","42","3437","","","","","","","","","","0","start_test","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","7","2.0.0","322331","6228f5900f303f54ca6ab186","2","42","7812","","","","","","","","","<img src= ""rock_img/I_Peridotite_16.jpg"" style=""width:8cm; height:6.989999999999999cm;""><p>What type of rock is this?</p>","2","class_response","0","test","1","Diorite","Peridotite","16","false","3","7","",""
"","","","","","","","","","","","html-keyboard-response","8","2.0.0","322833","6228f5900f303f54ca6ab186","2","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","1","","","","","","","",""
"","","","","","","","","","","","html-button-response","9","2.0.0","332195","6228f5900f303f54ca6ab186","2","42","9359","","","","","","","","","<img src= ""rock_img/I_Diorite_02.jpg"" style=""width:8cm; height:6.27cm;""><p>What type of rock is this?</p>","5","class_response","0","test","2","Pegmatite","Diorite","02","false","6","3","",""
"","","","","","","","","","","","html-keyboard-response","10","2.0.0","332698","6228f5900f303f54ca6ab186","2","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","2","","","","","","","",""
"","","","","","","","","","","","html-button-response","11","2.0.0","337766","6228f5900f303f54ca6ab186","2","42","5064","","","","","","","","","<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>","4","class_response","0","test","3","Obsidian","Obsidian","05","true","5","5","",""
"","","","","","","","","","","","html-keyboard-response","12","2.0.0","338269","6228f5900f303f54ca6ab186","2","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","3","","","","","","","",""
"","","","","","","","","","","","html-button-response","13","2.0.0","344885","6228f5900f303f54ca6ab186","2","42","6614","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","0","test","4","Andesite","Andesite","03","true","1","1","",""
"","","","","","","","","","","","html-keyboard-response","14","2.0.0","345387","6228f5900f303f54ca6ab186","2","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","4","","","","","","","",""
"","","","","","","","","","","","html-button-response","15","2.0.0","349502","6228f5900f303f54ca6ab186","2","42","4113","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","7","class_response","0","test","5","Pumice","Andesite","09","false","8","1","",""
"","","","","","","","","","","","html-keyboard-response","16","2.0.0","350005","6228f5900f303f54ca6ab186","2","42","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","0","test","5","","","","","","","",""
