participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,1,0.081364806,-0.003193242,1,0,0,3.2597,rock_grid_rect_2,7,05,-1,-1,3.26,0.332361642,-0.399410552,1,0,0,8.6083,Pumice_rect,8,8.608,0,0,0,0,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,2,0.098966787,0.003267458,1,0,0,1.5812,rock_grid_rect_2,8,15,-1,-1,1.581,-0.141972287,-0.382355166,1,0,0,3.63,Pegmatite_rect,6,3.63,0,1,0,1,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,3,0.005536218,0.018719812,1,0,0,2.1484,rock_grid_rect_2,6,03,-1,-1,2.148,-0.189971709,-0.236001028,1,0,0,8.244,Basalt_rect,2,8.244,0,2,0,2,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,4,0.064632935,0.00896024,1,0,0,1.3397,rock_grid_rect_2,2,01,-1,-1,1.34,-0.430250714,-0.405059814,1,0,0,2.117,Obsidian_rect,5,2.117,0,3,0,3,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,5,-0.020750377,-0.00746359,1,0,0,1.2721,rock_grid_rect_2,8,02,-1,-1,1.272,0.32370339,-0.421773346,1,0,0,2.7592,Pumice_rect,8,2.759,1,4,0,4,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,6,0.058445102,-0.017375427,1,0,0,1.8546,rock_grid_rect_2,3,07,-1,-1,1.855,-0.109970881,-0.401224127,1,0,0,4.4744,Pegmatite_rect,6,4.474,0,5,0,5,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,7,0.03677798,0.01004168,1,0,0,1.6368,rock_grid_rect_2,6,11,-1,-1,1.637,-0.108850828,-0.402280351,1,0,0,4.456,Pegmatite_rect,6,4.456,1,6,0,6,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,8,-0.038525147,0.001777327,1,0,0,1.4432,rock_grid_rect_2,7,06,-1,-1,1.443,0.098150262,-0.254530284,1,0,0,5.7319,Diorite_rect,3,5.732,0,7,0,7,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,9,0.006328529,-0.023058144,1,0,0,1.4183,rock_grid_rect_2,5,14,-1,-1,1.418,-0.341783085,-0.408911405,1,0,0,2.7693,Obsidian_rect,5,2.769,1,8,0,8,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,10,-0.022978877,0.001209886,1,0,0,1.2065,rock_grid_rect_2,1,09,-1,-1,1.207,-0.361985148,-0.239653108,1,0,0,1.9315,Andesite_rect,1,1.932,1,9,0,9,0,1,,,,,,,,,,,,
61464fe94ab78bd0f17d0dc0,TCR,2024-06-10_13h57.33.072,LearnStrategy,2023.2.3,Linux x86_64,59.88023952,1,1,11,-0.026900744,0.000697248,1,0,0,1.1063,rock_grid_rect_2,2,09,-1,-1,1.106,-0.353795047,-0.389972812,1,0,0,5.1367,Obsidian_rect,5,5.137,0,10,0,10,0,1,,,,,,,,,,,,
