participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,1,0.15,-0.005555556,1,0,0,1.873,rock_grid_rect_2,6,15,-1,-1,1.873,-0.365740741,-0.249074074,1,0,0,10.5778,Andesite_rect,1,10.578,0,0,0,0,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,2,-0.039814815,0.005555556,1,0,0,1.57,rock_grid_rect_2,8,14,-1,-1,1.57,0.374074074,-0.408333333,1,0,0,3.1766,Pumice_rect,8,3.177,1,1,0,1,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,3,-0.012962963,0.00462963,1,0,0,1.0981,rock_grid_rect_2,4,03,-1,-1,1.098,-0.093518519,-0.241666667,1,0,0,6.1775,Basalt_rect,2,6.178,0,2,0,2,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,4,0.002777778,-0.000925926,1,0,0,3.6244,rock_grid_rect_2,7,12,-1,-1,3.624,-0.416666667,-0.253703704,1,0,0,5.0943,Andesite_rect,1,5.094,0,3,0,3,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,5,-0.031481481,-0.00462963,1,0,0,1.3411,rock_grid_rect_2,2,05,-1,-1,1.341,-0.171296296,-0.25462963,1,0,0,5.1615,Basalt_rect,2,5.161,1,4,0,4,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,6,-0.028703704,-0.008333333,1,0,0,1.257,rock_grid_rect_2,1,01,-1,-1,1.257,0.119444444,-0.267592593,1,0,0,4.7266,Diorite_rect,3,4.727,0,5,0,5,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,7,0.074074074,-0.011111111,1,0,0,1.0402,rock_grid_rect_2,7,16,-1,-1,1.04,0.188888889,-0.258333333,1,0,0,7.2766,Diorite_rect,3,7.277,0,6,0,6,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,8,-0.02962963,-0.000925926,1,0,0,1.0742,rock_grid_rect_2,1,06,-1,-1,1.074,-0.371296296,-0.259259259,1,0,0,6.3442,Andesite_rect,1,6.344,1,7,0,7,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,9,-0.073148148,-0.003703704,1,0,0,1.1576,rock_grid_rect_2,6,07,-1,-1,1.158,-0.112037037,-0.415740741,1,0,0,12.5779,Pegmatite_rect,6,12.578,1,8,0,8,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,10,-0.076851852,0.016666667,1,0,0,1.1138,rock_grid_rect_2,5,02,-1,-1,1.114,-0.4,-0.400925926,1,0,0,2.2616,Obsidian_rect,5,2.262,1,9,0,9,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,11,-0.088888889,0.00462963,1,0,0,1.0811,rock_grid_rect_2,5,05,-1,-1,1.081,-0.397222222,-0.405555556,1,0,0,3.9768,Obsidian_rect,5,3.977,1,10,0,10,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,12,-0.113888889,-0.008333333,1,0,0,0.9985,rock_grid_rect_2,8,15,-1,-1,0.998,0.393518519,-0.400925926,1,0,0,1.3935,Pumice_rect,8,1.394,1,11,0,11,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,13,-0.101851852,-0.006481481,1,0,0,0.9319,rock_grid_rect_2,3,13,-1,-1,0.932,0.382407407,-0.259259259,1,0,0,23.4499,Gabbro_rect,4,23.45,0,12,0,12,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,14,0.016666667,-0.009259259,1,0,0,1.2241,rock_grid_rect_2,2,02,-1,-1,1.224,-0.123148148,-0.248148148,1,0,0,3.8767,Basalt_rect,2,3.877,1,13,0,13,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,15,-0.040740741,-0.002777778,1,0,0,0.8984,rock_grid_rect_2,3,15,-1,-1,0.898,0.149074074,-0.237037037,1,0,0,3.8455,Diorite_rect,3,3.846,1,14,0,14,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,1,16,-0.068518519,-0.010185185,1,0,0,0.9822,rock_grid_rect_2,4,05,-1,-1,0.982,0.141666667,-0.402777778,1,0,0,10.6945,Peridotite_rect,7,10.695,0,15,0,15,0,1,,,,,,,,,,,,
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,1,,,,,,,,5,16,,,,,,,,,,,5,1.687,1,,,,,,-0.388888889,-0.399074074,1,0,0,1.6874,Obsidian_rect,0,0,0,0,1
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,2,,,,,,,,1,07,,,,,,,,,,,1,4.499,1,,,,,,-0.375925926,-0.246296296,1,0,0,4.4994,Andesite_rect,1,0,1,0,1
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,3,,,,,,,,8,10,,,,,,,,,,,8,1.673,1,,,,,,0.344444444,-0.4,1,0,0,1.673,Pumice_rect,2,0,2,0,1
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,4,,,,,,,,2,01,,,,,,,,,,,2,5.493,1,,,,,,-0.2,-0.255555556,1,0,0,5.4925,Basalt_rect,3,0,3,0,1
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,5,,,,,,,,4,12,,,,,,,,,,,4,18.359,1,,,,,,0.382407407,-0.259259259,1,0,0,18.3594,Gabbro_rect,4,0,4,0,1
64123b4eef4c2344dfcd12f4,TCR,2024-06-10_14h12.35.220,LearnStrategy,2023.2.3,Win32,59.52380952,1,2,6,,,,,,,,5,06,,,,,,,,,,,5,1.527,1,,,,,,-0.385185185,-0.413888889,1,0,0,1.5274,Obsidian_rect,5,0,5,0,1
