participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,1,0.531111111,0.427777778,1,0,0,4.811,Diorite_07,3,07,6,8,4.811,3,07,0.188888889,-0.405555556,1,0,0,4.187,Peridotite_rect,7,4.187,0,0,0,0,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,2,0.577777778,0.086666667,1,0,0,1.734,Pumice_15,8,15,4,8,1.734,8,15,-0.106666667,-0.264444444,1,0,0,2.75,Basalt_rect,2,2.75,0,1,0,1,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,3,0.254444444,0.078888889,1,0,0,1.598,Diorite_08,3,08,4,6,1.598,3,08,-0.358888889,-0.392222222,1,0,0,4.7,Obsidian_rect,5,4.7,0,2,0,2,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,4,0.266666667,-0.418888889,1,0,0,1.167,Pegmatite_07,6,07,1,6,1.167,6,07,-0.407777778,-0.246666667,1,0,0,3.459,Andesite_rect,1,3.459,0,3,0,3,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,5,0.552222222,-0.268888889,1,0,0,1.252,Peridotite_08,7,08,2,8,1.252,7,08,-0.313333333,-0.255555556,1,0,0,6.833,Andesite_rect,1,6.833,0,4,0,4,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,6,0.055555556,0.425555556,1,0,0,1.447,Andesite_07,1,07,6,5,1.447,1,07,-0.347777778,-0.405555556,1,0,0,2.686,Obsidian_rect,5,2.686,0,5,0,5,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,7,-0.072222222,0.098888889,1,0,0,2.216,Gabbro_15,4,15,4,4,2.216,4,15,-0.103333333,-0.247777778,1,0,0,6.631,Basalt_rect,2,6.631,0,6,0,6,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,8,-0.071111111,-0.232222222,1,0,0,1.017,Basalt_09,2,09,2,4,1.017,2,09,0.383333333,-0.236666667,1,0,0,6.925,Gabbro_rect,4,6.925,0,7,0,7,0,1,,,,,,,,,,,,
5e2bf2153a9311222d4892c6,SCR,2024-06-10_15h26.36.418,LearnStrategy,2023.2.3,MacIntel,33.33333333,1,1,9,-0.346666667,-0.235555556,1,0,0,7.962,Basalt_01,2,01,2,2,7.962,2,01,-0.097777778,-0.256666667,1,0,0,1.748,Basalt_rect,2,1.748,1,8,0,8,0,1,,,,,,,,,,,,
