participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,test_trials.order
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,10,0.026792526,0.013756514,1,0,0,2.271,rock_grid_rect_2,6,12,-1,-1,2.271,0.123485009,-0.247151613,1,0,0,5.1985,Diorite_rect,3,5.198,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,11,0.133207003,-0.013905088,1,0,0,1.954,rock_grid_rect_2,6,09,-1,-1,1.954,-0.104937394,-0.407881816,1,0,0,5.1974,Pegmatite_rect,6,5.197,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,12,0.017348131,-0.002842347,1,0,0,1.2367,rock_grid_rect_2,1,02,-1,-1,1.237,-0.123423974,-0.253219684,1,0,0,4.9894,Basalt_rect,2,4.989,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,13,0.021775405,-0.024257779,1,0,0,1.2036,rock_grid_rect_2,5,10,-1,-1,1.204,-0.349571745,-0.388258139,1,0,0,2.1261,Obsidian_rect,5,2.126,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,14,0.13200585,-0.001832247,1,0,0,1.7572,rock_grid_rect_2,1,10,-1,-1,1.757,0.41043663,-0.246618907,1,0,0,10.3958,Gabbro_rect,4,10.396,0,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,15,0.109365225,-0.010651072,1,0,0,2.1543,rock_grid_rect_2,3,14,-1,-1,2.154,-0.088691552,-0.25127848,1,0,0,89.119,Basalt_rect,2,89.119,0,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,1,16,0.056403875,-0.01264286,1,0,0,1.0217,rock_grid_rect_2,4,14,-1,-1,1.022,-0.393755873,-0.243787845,1,0,0,2.7553,Andesite_rect,1,2.755,0,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,1,,,,,,,,1,09,,,,,,,,,,,4,7.945,0,,,,,,0.384844303,-0.268777291,1,0,0,7.9446,Gabbro_rect,0,0,0,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,2,,,,,,,,4,10,,,,,,,,,,,4,5.621,1,,,,,,0.425749222,-0.258812666,1,0,0,5.6211,Gabbro_rect,1,0,1,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,3,,,,,,,,7,15,,,,,,,,,,,1,7.485,0,,,,,,-0.397571365,-0.262393077,1,0,0,7.4845,Andesite_rect,2,0,2,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,4,,,,,,,,8,10,,,,,,,,,,,8,2.685,1,,,,,,0.394135078,-0.396808863,1,0,0,2.6846,Pumice_rect,3,0,3,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,5,,,,,,,,2,05,,,,,,,,,,,2,2.236,1,,,,,,-0.093720595,-0.228133043,1,0,0,2.2365,Basalt_rect,4,0,4,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,6,,,,,,,,4,11,,,,,,,,,,,1,8.908,0,,,,,,-0.420151631,-0.248775721,1,0,0,8.9079,Andesite_rect,5,0,5,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,7,,,,,,,,5,12,,,,,,,,,,,5,1.583,1,,,,,,-0.388850411,-0.410313368,1,0,0,1.5833,Obsidian_rect,6,0,6,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,8,,,,,,,,5,11,,,,,,,,,,,5,1.226,1,,,,,,-0.381566564,-0.417526325,1,0,0,1.2263,Obsidian_rect,7,0,7,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,9,,,,,,,,1,03,,,,,,,,,,,1,4.715,1,,,,,,-0.357315024,-0.262022098,1,0,0,4.7151,Andesite_rect,8,0,8,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,10,,,,,,,,7,16,,,,,,,,,,,7,7.099,1,,,,,,0.092324336,-0.408692201,1,0,0,7.0994,Peridotite_rect,9,0,9,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,11,,,,,,,,3,10,,,,,,,,,,,4,5.395,0,,,,,,0.411119541,-0.256532669,1,0,0,5.3947,Gabbro_rect,10,0,10,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,12,,,,,,,,2,09,,,,,,,,,,,2,2.207,1,,,,,,-0.139145772,-0.244233449,1,0,0,2.2073,Basalt_rect,11,0,11,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,13,,,,,,,,6,15,,,,,,,,,,,6,8.467,1,,,,,,-0.126336018,-0.410853704,1,0,0,8.4669,Pegmatite_rect,12,0,12,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,14,,,,,,,,6,08,,,,,,,,,,,6,0.986,1,,,,,,-0.126336018,-0.410853704,1,0,0,0.9857,Pegmatite_rect,13,0,13,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,15,,,,,,,,8,06,,,,,,,,,,,8,4.225,1,,,,,,0.376237075,-0.392204126,1,0,0,4.225,Pumice_rect,14,0,14,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,3,2,16,,,,,,,,3,13,,,,,,,,,,,4,7.599,0,,,,,,0.39286081,-0.234958569,1,0,0,7.5993,Gabbro_rect,15,0,15,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,1,-0.076615334,0.022869507,1,0,0,1.9723,rock_grid_rect_2,1,11,-1,-1,1.972,0.099254449,-0.249610662,1,0,0,14.6102,Diorite_rect,3,14.61,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,2,0.045152982,0.007308761,1,0,0,1.5128,rock_grid_rect_2,8,13,-1,-1,1.513,0.366868893,-0.411218325,1,0,0,5.0066,Pumice_rect,8,5.007,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,3,0.066322088,-0.022209684,1,0,0,1.3026,rock_grid_rect_2,3,06,-1,-1,1.303,0.132727146,-0.245002747,1,0,0,7.9509,Diorite_rect,3,7.951,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,4,0.063498656,-0.017786503,1,0,0,1.0193,rock_grid_rect_2,6,07,-1,-1,1.019,-0.182907343,-0.400162141,1,0,0,156.4661,Pegmatite_rect,6,156.466,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,5,0.011584044,-0.005617499,1,0,0,9.7492,rock_grid_rect_2,2,01,-1,-1,9.749,-0.130147537,-0.251736959,1,0,0,1.8253,Basalt_rect,2,1.825,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,6,-0.015251239,-0.0038656,1,0,0,1.788,rock_grid_rect_2,5,08,-1,-1,1.788,-0.378372232,-0.390043894,1,0,0,2.342,Obsidian_rect,5,2.342,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,7,0.07778128,-0.005149484,1,0,0,1.1963,rock_grid_rect_2,5,14,-1,-1,1.196,-0.351557851,-0.390347083,1,0,0,1.4722,Obsidian_rect,5,1.472,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,8,0.027713776,0.011166692,1,0,0,1.124,rock_grid_rect_2,1,06,-1,-1,1.124,0.433429241,-0.248241981,1,0,0,2.0031,Gabbro_rect,4,2.003,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,9,0.04746596,-0.01608785,1,0,0,1.5709,rock_grid_rect_2,7,04,-1,-1,1.571,0.134288947,-0.398305575,1,0,0,12.169,Peridotite_rect,7,12.169,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,10,0.041978836,0.000112454,1,0,0,1.0703,rock_grid_rect_2,4,01,-1,-1,1.07,0.423245827,-0.25426801,1,0,0,8.8819,Gabbro_rect,4,8.882,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,11,-0.075609605,-0.018507997,1,0,0,1.9567,rock_grid_rect_2,2,06,-1,-1,1.957,-0.17972827,-0.253074487,1,0,0,1.1505,Basalt_rect,2,1.151,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,12,-0.056382656,-0.005533655,1,0,0,1.4348,rock_grid_rect_2,3,02,-1,-1,1.435,0.122408628,-0.270574252,1,0,0,3.8032,Diorite_rect,3,3.803,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,13,0.024745385,0.014320532,1,0,0,1.7026,rock_grid_rect_2,4,12,-1,-1,1.703,0.41546758,-0.236667792,1,0,0,12.5645,Gabbro_rect,4,12.564,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,14,0.064484119,-0.001967788,1,0,0,1.238,rock_grid_rect_2,8,15,-1,-1,1.238,0.33175389,-0.394099633,1,0,0,2.3709,Pumice_rect,8,2.371,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,15,-0.02769351,-0.011924028,1,0,0,1.2431,rock_grid_rect_2,7,06,-1,-1,1.243,0.111011187,-0.399786472,1,0,0,7.1169,Peridotite_rect,7,7.117,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,1,16,0.024397691,-0.010626952,1,0,0,1.4885,rock_grid_rect_2,6,13,-1,-1,1.488,-0.114838918,-0.404009183,1,0,0,6.1455,Pegmatite_rect,6,6.146,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,1,,,,,,,,1,09,,,,,,,,,,,2,1.531,0,,,,,,-0.089136283,-0.230787198,1,0,0,1.5311,Basalt_rect,0,0,0,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,2,,,,,,,,4,16,,,,,,,,,,,4,3.377,1,,,,,,0.368124962,-0.248766979,1,0,0,3.3773,Gabbro_rect,1,0,1,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,3,,,,,,,,5,12,,,,,,,,,,,5,1.771,1,,,,,,-0.395896951,-0.395315965,1,0,0,1.7706,Obsidian_rect,2,0,2,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,4,,,,,,,,6,08,,,,,,,,,,,6,4.416,1,,,,,,-0.198968172,-0.395825545,1,0,0,4.4165,Pegmatite_rect,3,0,3,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,5,,,,,,,,5,09,,,,,,,,,,,5,0.937,1,,,,,,-0.506376783,-0.420607011,1,0,0,0.9368,Obsidian_rect,4,0,4,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,6,,,,,,,,8,10,,,,,,,,,,,8,1.769,1,,,,,,0.469329516,-0.404545625,1,0,0,1.7688,Pumice_rect,5,0,5,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,7,,,,,,,,3,11,,,,,,,,,,,3,7.981,1,,,,,,0.095248779,-0.241308053,1,0,0,7.9812,Diorite_rect,6,0,6,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,8,,,,,,,,7,02,,,,,,,,,,,7,5.638,1,,,,,,0.108714978,-0.396324237,1,0,0,5.6378,Peridotite_rect,7,0,7,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,9,,,,,,,,6,10,,,,,,,,,,,7,11.129,0,,,,,,0.11237669,-0.408362627,1,0,0,11.1289,Peridotite_rect,8,0,8,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,10,,,,,,,,8,16,,,,,,,,,,,8,3.635,1,,,,,,0.438526789,-0.415579796,1,0,0,3.6352,Pumice_rect,9,0,9,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,11,,,,,,,,1,03,,,,,,,,,,,4,3.372,0,,,,,,0.351606448,-0.259118795,1,0,0,3.3721,Gabbro_rect,10,0,10,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,12,,,,,,,,4,11,,,,,,,,,,,4,1.855,1,,,,,,0.375596285,-0.242869854,1,0,0,1.8553,Gabbro_rect,11,0,11,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,13,,,,,,,,7,07,,,,,,,,,,,1,1.552,0,,,,,,-0.400152922,-0.250504017,1,0,0,1.5518,Andesite_rect,12,0,12,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,14,,,,,,,,3,10,,,,,,,,,,,3,8.298,1,,,,,,0.145269394,-0.250106494,1,0,0,8.298,Diorite_rect,13,0,13,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,15,,,,,,,,2,05,,,,,,,,,,,2,1.985,1,,,,,,-0.133758624,-0.262508313,1,0,0,1.9848,Basalt_rect,14,0,14,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,4,2,16,,,,,,,,2,08,,,,,,,,,,,2,1.037,1,,,,,,-0.133758624,-0.262508313,1,0,0,1.037,Basalt_rect,15,0,15,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,1,0.027793566,-0.009984016,1,0,0,1.2545,rock_grid_rect_2,2,14,-1,-1,1.255,-0.155795813,-0.25290513,1,0,0,5.0394,Basalt_rect,2,5.039,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,2,0.003716469,0.007228017,1,0,0,1.6046,rock_grid_rect_2,1,05,-1,-1,1.605,-0.390715877,-0.265873988,1,0,0,8.3099,Andesite_rect,1,8.31,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,3,0.017522256,-0.020860871,1,0,0,1.102,rock_grid_rect_2,8,02,-1,-1,1.102,0.361681859,-0.390981913,1,0,0,1.5873,Pumice_rect,8,1.587,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,4,0.055523157,-0.010197759,1,0,0,0.9889,rock_grid_rect_2,5,06,-1,-1,0.989,-0.366035461,-0.394387166,1,0,0,3.3202,Obsidian_rect,5,3.32,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,5,0.079501708,0.003766537,1,0,0,1.8042,rock_grid_rect_2,3,09,-1,-1,1.804,0.134033283,-0.244367997,1,0,0,8.3745,Diorite_rect,3,8.374,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,6,0.008558989,8.78572E-05,1,0,0,1.1316,rock_grid_rect_2,4,09,-1,-1,1.132,0.186236382,-0.416408141,1,0,0,24.1432,Peridotite_rect,7,24.143,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,7,0.005623658,0.013767838,1,0,0,1.3715,rock_grid_rect_2,3,12,-1,-1,1.372,0.366064072,-0.252855539,1,0,0,152.6721,Gabbro_rect,4,152.672,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,8,-0.008281787,-0.012258887,1,0,0,1.6013,rock_grid_rect_2,2,11,-1,-1,1.601,-0.139325539,-0.245147149,1,0,0,1.2404,Basalt_rect,2,1.24,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,9,-0.005952597,-0.005507112,1,0,0,1.2208,rock_grid_rect_2,4,13,-1,-1,1.221,0.372569084,-0.265533924,1,0,0,2.0212,Gabbro_rect,4,2.021,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,10,0.033315659,-0.006451726,1,0,0,1.9433,rock_grid_rect_2,8,14,-1,-1,1.943,0.367948453,-0.397570133,1,0,0,8.8486,Pumice_rect,8,8.849,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,11,0.105582873,0.001898209,1,0,0,8.6627,rock_grid_rect_2,6,06,-1,-1,8.663,-0.33835868,-0.260619322,1,0,0,2.6165,Andesite_rect,1,2.617,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,12,0.039214691,-0.017906984,1,0,0,2.0053,rock_grid_rect_2,7,12,-1,-1,2.005,-0.401608348,-0.232312759,1,0,0,1.5739,Andesite_rect,1,1.574,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,13,0.030563672,-0.016759674,1,0,0,1.8383,rock_grid_rect_2,7,08,-1,-1,1.838,-0.392549872,-0.231100718,1,0,0,3.344,Andesite_rect,1,3.344,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,14,0.068880558,-0.023173889,1,0,0,0.9384,rock_grid_rect_2,1,04,-1,-1,0.938,0.308232943,-0.23533241,1,0,0,2.0707,Gabbro_rect,4,2.071,0,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,15,0.001122157,0.000911315,1,0,0,1.1705,rock_grid_rect_2,5,04,-1,-1,1.171,-0.40336748,-0.380683819,1,0,0,1.6372,Obsidian_rect,5,1.637,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,1,16,-0.024300019,-0.008551796,1,0,0,1.2689,rock_grid_rect_2,6,11,-1,-1,1.269,-0.405551831,-0.404992183,1,0,0,1.6397,Obsidian_rect,5,1.64,0,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,1,,,,,,,,4,15,,,,,,,,,,,3,30.511,0,,,,,,0.102430264,-0.263096253,1,0,0,30.511,Diorite_rect,0,0,0,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,2,,,,,,,,2,12,,,,,,,,,,,8,3.454,0,,,,,,0.38190643,-0.42015632,1,0,0,3.4543,Pumice_rect,1,0,1,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,3,,,,,,,,6,03,,,,,,,,,,,7,3.788,0,,,,,,0.148034016,-0.404389699,1,0,0,3.7877,Peridotite_rect,2,0,2,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,4,,,,,,,,5,05,,,,,,,,,,,5,1.504,1,,,,,,-0.373559237,-0.407382329,1,0,0,1.5042,Obsidian_rect,3,0,3,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,5,,,,,,,,6,15,,,,,,,,,,,5,1.067,0,,,,,,-0.344020605,-0.405728817,1,0,0,1.067,Obsidian_rect,4,0,4,0,1,,,,,,,,
65c10d42d5c2debb4d480be6,TCN,2024-06-11_12h55.10.941,LearnStrategy,2023.2.3,Linux x86_64,20.01881769,5,2,6,,,,,,,,3,13,,,,,,,,,,,1,2.152,0,,,,,,-0.324970126,-0.245527983,1,0,0,2.1516,Andesite_rect,5,0,5,0,1,,,,,,,,
