participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,1,-0.217361111,0.047222222,1,0,0,2.2302,Obsidian_14,5,14,4,3,2.23,5,14,-0.129166667,-0.254861111,1,0,0,1.8094,Basalt_rect,2,1.809,0,0,0,0,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,2,-0.072916667,-0.383333333,1,0,0,1.9916,Pumice_03,8,03,1,4,1.992,8,03,-0.109722222,-0.398611111,1,0,0,1.7524,Pegmatite_rect,6,1.752,0,1,0,1,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,3,-0.390972222,0.247916667,1,0,0,2.9014,Pumice_13,8,13,5,2,2.901,8,13,0.336111111,-0.380555556,1,0,0,2.4765,Pumice_rect,8,2.476,1,2,0,2,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,4,0.395138889,0.431944444,1,0,0,1.2965,Gabbro_10,4,10,6,7,1.297,4,10,0.079861111,-0.236111111,1,0,0,1.19,Diorite_rect,3,1.19,0,3,0,3,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,5,-0.553472222,0.130555556,1,0,0,1.0747,Basalt_09,2,09,4,1,1.075,2,09,-0.169444444,-0.390277778,1,0,0,2.8916,Pegmatite_rect,6,2.892,0,4,0,4,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,6,-0.233333333,-0.377083333,1,0,0,0.9709,Diorite_12,3,12,1,3,0.971,3,12,-0.395833333,-0.247916667,1,0,0,3.7319,Andesite_rect,1,3.732,0,5,0,5,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,7,-0.091666667,-0.203472222,1,0,0,1.2761,Peridotite_05,7,05,2,4,1.276,3,08,-0.124305556,-0.240277778,1,0,0,1.343,Basalt_rect,2,1.343,0,6,0,6,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,8,-0.235416667,0.081944444,1,0,0,1.158,Obsidian_14,5,14,4,3,1.158,4,03,-0.101388889,-0.247222222,1,0,0,1.6624,Basalt_rect,2,1.662,0,7,0,7,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,9,-0.206944444,0.1,1,0,0,0.7485,Obsidian_14,5,14,4,3,0.749,7,02,-0.429861111,-0.415277778,1,0,0,1.5094,Obsidian_rect,5,1.509,1,8,0,8,0,1,,,,,,,,,,,,,
5ccc60abe787e000167f8143,SCR,2024-06-20_17h18.45.406,LearnStrategy,2023.2.3,Win32,142.8571429,1,1,10,-0.363194444,-0.086805556,1,0,0,1.1374,Pegmatite_03,6,03,3,2,1.137,6,03,-0.425694444,-0.252777778,1,0,0,1.3268,Andesite_rect,1,1.327,0,9,0,9,0,1,,,,,,,,,,,,,
