participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,1,0.155555584,-0.005555577,1,0,0,3.0691,rock_grid_rect_2,4,11,-1,-1,3.069,0.410185213,-0.252777806,1,0,0,8.1858,Gabbro_rect,4,8.186,1,0,0,0,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,2,0.000925912,0.000925912,1,0,0,2.5471,rock_grid_rect_2,7,12,-1,-1,2.547,0.099074116,-0.407407407,1,0,0,13.5544,Peridotite_rect,7,13.554,1,1,0,1,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,3,-0.032407407,0.0074074,1,0,0,1.7194,rock_grid_rect_2,8,04,-1,-1,1.719,0.397222307,-0.414814843,1,0,0,4.1907,Pumice_rect,8,4.191,1,2,0,2,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,4,0.056481467,0.008333312,1,0,0,2.0296,rock_grid_rect_2,1,10,-1,-1,2.03,0.395370342,-0.242592635,1,0,0,6.4061,Gabbro_rect,4,6.406,0,3,0,3,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,5,0.040740755,0.01666666,1,0,0,1.6261,rock_grid_rect_2,3,09,-1,-1,1.626,-0.108333305,-0.24537037,1,0,0,3.4472,Basalt_rect,2,3.447,0,4,0,4,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,6,0.051851838,0.01203703,1,0,0,1.9462,rock_grid_rect_2,4,01,-1,-1,1.946,-0.366666653,-0.247222265,1,0,0,4.5848,Andesite_rect,1,4.585,0,5,0,5,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,7,0.037962949,-0.008333347,1,0,0,3.0835,rock_grid_rect_2,2,01,-1,-1,3.084,-0.128703718,-0.398148148,1,0,0,11.1607,Pegmatite_rect,6,11.161,0,6,0,6,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,8,-0.020370342,0.005555541,1,0,0,1.5436,rock_grid_rect_2,7,02,-1,-1,1.544,0.133333347,-0.407407407,1,0,0,4.3602,Peridotite_rect,7,4.36,1,7,0,7,0,1,,,,,,,,,,,,
5fea7e34e1506a5df25419ec,TCN,2024-06-10_15h17.08.679,LearnStrategy,2023.2.3,Win32,11.99040767,1,1,9,-0.042592578,-0.003703718,1,0,0,1.3109,rock_grid_rect_2,2,04,-1,-1,1.311,-0.085185157,-0.262037065,1,0,0,2.559,Basalt_rect,2,2.559,1,8,0,8,0,1,,,,,,,,,,,,
