participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,1,0.084259259,-0.00462963,1,0,0,9.8196,rock_grid_rect_2,1,14,-1,-1,9.82,-0.110185185,-0.249074074,1,0,0,22.8988,Basalt_rect,2,22.899,0,0,0,0,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,2,0.027777778,-0.00462963,1,0,0,1.3423,rock_grid_rect_2,3,06,-1,-1,1.342,0.136111111,-0.244444444,1,0,0,10.37,Diorite_rect,3,10.37,1,1,0,1,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,3,-0.011111111,0.002777778,1,0,0,1.35,rock_grid_rect_2,3,11,-1,-1,1.35,0.124074074,-0.401851852,1,0,0,5.7963,Peridotite_rect,7,5.796,0,2,0,2,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,4,-0.011111111,-0.007407407,1,0,0,1.6005,rock_grid_rect_2,2,11,-1,-1,1.601,0.391666667,-0.405555556,1,0,0,4.4522,Pumice_rect,8,4.452,0,3,0,3,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,5,-0.019444444,0.001851852,1,0,0,2.6591,rock_grid_rect_2,2,14,-1,-1,2.659,-0.4,-0.39537037,1,0,0,10.3065,Obsidian_rect,5,10.307,0,4,0,4,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,6,0.032407407,-0.010185185,1,0,0,1.0666,rock_grid_rect_2,8,16,-1,-1,1.067,-0.151851852,-0.252777778,1,0,0,3.6385,Basalt_rect,2,3.639,0,5,0,5,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,7,-0.010185185,0.014814815,1,0,0,1.3515,rock_grid_rect_2,7,13,-1,-1,1.352,0.111111111,-0.399074074,1,0,0,3.2259,Peridotite_rect,7,3.226,1,6,0,6,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,8,0.07037037,-0.007407407,1,0,0,0.9008,rock_grid_rect_2,5,07,-1,-1,0.901,-0.393518519,-0.401851852,1,0,0,5.5006,Obsidian_rect,5,5.501,1,7,0,7,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,9,0.050925926,0.002777778,1,0,0,0.9324,rock_grid_rect_2,8,13,-1,-1,0.932,-0.137037037,-0.40462963,1,0,0,9.2849,Pegmatite_rect,6,9.285,0,8,0,8,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,10,-0.015740741,0,1,0,0,0.9179,rock_grid_rect_2,4,14,-1,-1,0.918,-0.385185185,-0.247222222,1,0,0,4.9405,Andesite_rect,1,4.94,0,9,0,9,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,11,0.012962963,-0.012962963,1,0,0,1.2269,rock_grid_rect_2,6,07,-1,-1,1.227,-0.149074074,-0.391666667,1,0,0,5.4419,Pegmatite_rect,6,5.442,1,10,0,10,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,12,-0.036111111,0.001851852,1,0,0,1.0618,rock_grid_rect_2,5,05,-1,-1,1.062,-0.422222222,-0.401851852,1,0,0,3.5579,Obsidian_rect,5,3.558,1,11,0,11,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,13,-0.003703704,-0.006481481,1,0,0,0.9398,rock_grid_rect_2,1,02,-1,-1,0.94,-0.106481481,-0.399074074,1,0,0,5.7302,Pegmatite_rect,6,5.73,0,12,0,12,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,14,0.050925926,0.003703704,1,0,0,0.9497,rock_grid_rect_2,4,12,-1,-1,0.95,-0.162962963,-0.253703704,1,0,0,5.7506,Basalt_rect,2,5.751,0,13,0,13,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,15,0.057407407,-0.024074074,1,0,0,0.9274,rock_grid_rect_2,6,05,-1,-1,0.927,-0.391666667,-0.414814815,1,0,0,8.9289,Obsidian_rect,5,8.929,0,14,0,14,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,1,16,0.07037037,-0.012037037,1,0,0,1.5743,rock_grid_rect_2,7,02,-1,-1,1.574,-0.123148148,-0.39537037,1,0,0,4.9757,Pegmatite_rect,6,4.976,0,15,0,15,0,1,,,,,,,,,,,,
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,2,1,,,,,,,,1,05,,,,,,,,,,,4,12.255,0,,,,,,0.425925926,-0.244444444,1,0,0,12.2548,Gabbro_rect,0,0,0,0,1
5a3012083eff6600016f259c,TCR,2024-06-10_14h57.54.798,LearnStrategy,2023.2.3,Win32,12.01923077,1,2,2,,,,,,,,3,02,,,,,,,,,,,5,7.897,0,,,,,,-0.380555556,-0.406481481,1,0,0,7.8965,Obsidian_rect,1,0,1,0,1
