participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,1,0.097938144,0.005154639,1,0,0,2.069,rock_grid_rect_2,2,01,-1,-1,2.069,-0.056701031,-0.235824742,1,0,0,2.552,Basalt_rect,2,2.552,1,0,0,0,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,2,0.021907216,-0.012886598,1,0,0,1.281,rock_grid_rect_2,5,02,-1,-1,1.281,-0.466494845,-0.403350515,1,0,0,3.286,Obsidian_rect,5,3.286,1,1,0,1,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,3,0.069587629,-0.014175258,1,0,0,1.114,rock_grid_rect_2,6,06,-1,-1,1.114,0.135309278,-0.380154639,1,0,0,3.221,Peridotite_rect,7,3.221,0,2,0,2,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,4,0.085051546,-0.014175258,1,0,0,1.303,rock_grid_rect_2,7,16,-1,-1,1.303,-0.322164948,-0.265463918,1,0,0,4.671,Andesite_rect,1,4.671,0,3,0,3,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,5,0.088917526,-0.010309278,1,0,0,1.481,rock_grid_rect_2,8,06,-1,-1,1.481,0.346649485,-0.407216495,1,0,0,2.302,Pumice_rect,8,2.302,1,4,0,4,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,6,0.086340206,-0.005154639,1,0,0,1.397,rock_grid_rect_2,4,15,-1,-1,1.397,0.108247423,-0.243556701,1,0,0,2.812,Diorite_rect,3,2.812,0,5,0,5,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,7,0.101804124,0.003865979,1,0,0,1.032,rock_grid_rect_2,6,11,-1,-1,1.032,0.163659794,-0.238402062,1,0,0,4.828,Diorite_rect,3,4.828,0,6,0,6,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,8,0.055412371,0.006443299,1,0,0,0.963,rock_grid_rect_2,8,14,-1,-1,0.963,0.363402062,-0.396907216,1,0,0,2.658,Pumice_rect,8,2.658,1,7,0,7,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,9,-0.029639175,-0.007731959,1,0,0,0.878,rock_grid_rect_2,3,15,-1,-1,0.878,-0.398195876,-0.237113402,1,0,0,1.38,Andesite_rect,1,1.38,0,8,0,8,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,10,-0.00128866,-0.024484536,1,0,0,0.999,rock_grid_rect_2,5,07,-1,-1,0.999,-0.349226804,-0.395618557,1,0,0,4.162,Obsidian_rect,5,4.162,1,9,0,9,0,1,,,,,,,,,,,,
66045663fbc92e11eb7e557c,TCN,2024-06-10_15h17.40.642,LearnStrategy,2023.2.3,MacIntel,62.5,1,1,11,-0.020618557,-0.012886598,1,0,0,0.846,rock_grid_rect_2,1,03,-1,-1,0.846,0.134020619,-0.269329897,1,0,0,2.866,Diorite_rect,3,2.866,0,10,0,10,0,1,,,,,,,,,,,,
