participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_rec,token_rec,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,1,-0.397222201,0.402777778,1,0,0,7.2273,Pumice_10,8,10,6,2,7.227,8,10,0.398148148,-0.381481524,1,0,0,4.8859,Pumice_rect,8,4.886,1,0,0,0,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,2,0.067592621,-0.424074102,1,0,0,2.6498,Basalt_06,2,06,1,5,2.65,2,06,0.075925968,-0.40370369,1,0,0,5.0799,Peridotite_rect,7,5.08,0,1,0,1,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,3,0.042592578,0.079629616,1,0,0,1.232,Obsidian_14,5,14,4,5,1.232,5,14,-0.373148141,-0.40370369,1,0,0,2.7281,Obsidian_rect,5,2.728,1,2,0,2,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,4,0.210185228,0.105555534,1,0,0,2.148,Pumice_06,8,06,4,6,2.148,8,06,0.426851908,-0.407407407,1,0,0,4.0803,Pumice_rect,8,4.08,1,3,0,3,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,5,0.070370356,0.407407407,1,0,0,1.5479,Pegmatite_09,6,09,6,5,1.548,6,09,0.374074159,-0.248148176,1,0,0,5.5789,Gabbro_rect,4,5.579,0,4,0,4,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,6,0.393518519,-0.099074116,1,0,0,1.1981,Peridotite_12,7,12,3,7,1.198,7,12,0.146296325,-0.255555541,1,0,0,2.613,Diorite_rect,3,2.613,0,5,0,5,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,7,0.520370342,-0.416666667,1,0,0,1.5801,Gabbro_13,4,13,1,8,1.58,4,13,-0.39166666,-0.262962977,1,0,0,3.1459,Andesite_rect,1,3.146,0,6,0,6,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,8,0.406481566,0.424999996,1,0,0,1.4472,Pegmatite_16,6,16,6,7,1.447,6,16,0.099074116,-0.265740783,1,0,0,4.664,Diorite_rect,3,4.664,0,7,0,7,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,9,-0.093518504,-0.429629644,1,0,0,1.7031,Basalt_02,2,02,1,4,1.703,2,02,-0.071296268,-0.257407436,1,0,0,2.3133,Basalt_rect,2,2.313,1,8,0,8,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,10,-0.237037023,0.2537037,1,0,0,1.1361,Andesite_10,1,10,5,3,1.136,1,10,0.440740797,-0.389814801,1,0,0,1.5797,Pumice_rect,8,1.58,0,9,0,9,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,11,0.565740797,0.432407406,1,0,0,1.7376,Andesite_03,1,03,6,8,1.738,1,03,-0.125,-0.242592635,1,0,0,3.0577,Basalt_rect,2,3.058,0,10,0,10,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,12,-0.392592571,-0.416666667,1,0,0,1.3827,Diorite_14,3,14,1,2,1.383,3,14,-0.141666624,-0.404629672,1,0,0,9.4149,Pegmatite_rect,6,9.415,0,11,0,11,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,13,-0.565740727,0.080555563,1,0,0,1.3824,Diorite_10,3,10,4,1,1.382,3,10,-0.400000007,-0.255555541,1,0,0,10.1486,Andesite_rect,1,10.149,0,12,0,12,0,1,,,,,,,,,,,,
65f650bc80653ddbcb45e6a5,SCR,2024-06-20_12h38.01.153,LearnStrategy,2023.2.3,Win32,60.60606061,1,1,14,0.251851894,0.410185187,1,0,0,1.0649,Obsidian_07,5,07,6,6,1.065,5,07,-0.373148141,-0.418518561,1,0,0,1.6944,Obsidian_rect,5,1.694,1,13,0,13,0,1,,,,,,,,,,,,
