participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,1,0.081762566,-0.009829696,1,0,0,1.632,rock_grid_rect_2,1,05,-1,-1,1.632,-0.096428571,-0.25249256,1,0,0,5.3852,Basalt_rect,2,5.385,0,0,0,0,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,2,-0.022408234,-0.019122024,1,0,0,1.2062,rock_grid_rect_2,2,12,-1,-1,1.206,0.374185681,-0.402872851,1,0,0,5.5522,Pumice_rect,8,5.552,0,1,0,1,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,3,0.009408069,0.000400959,1,0,0,0.8798,rock_grid_rect_2,3,12,-1,-1,0.88,0.230580357,-0.261532738,1,0,0,3.6084,Diorite_rect,3,3.608,1,2,0,2,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,4,0.056779101,0.018258102,1,0,0,0.788,rock_grid_rect_2,1,03,-1,-1,0.788,-0.08943039,-0.402612434,1,0,0,5.3025,Pegmatite_rect,6,5.303,0,3,0,3,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,5,-0.024041005,-0.005886243,1,0,0,0.9462,rock_grid_rect_2,7,06,-1,-1,0.946,0.394444444,-0.240848214,1,0,0,5.1105,Gabbro_rect,4,5.111,0,4,0,4,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,6,0.072416501,-0.018022487,1,0,0,0.9138,rock_grid_rect_2,3,06,-1,-1,0.914,-0.138835152,-0.39812748,1,0,0,4.2331,Pegmatite_rect,6,4.233,0,5,0,5,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,7,0.021391369,0.001628638,1,0,0,0.9058,rock_grid_rect_2,8,02,-1,-1,0.906,0.350925926,-0.38363922,1,0,0,3.0418,Pumice_rect,8,3.042,1,6,0,6,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,8,0.049396495,0.011991567,1,0,0,0.7635,rock_grid_rect_2,2,10,-1,-1,0.763,-0.34806961,-0.378608631,1,0,0,1.5695,Obsidian_rect,5,1.569,0,7,0,7,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,9,-0.009180721,-0.003112599,1,0,0,0.8059,rock_grid_rect_2,5,09,-1,-1,0.806,-0.35151703,-0.414471726,1,0,0,1.217,Obsidian_rect,5,1.217,1,8,0,8,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,10,0.01969246,0.007084987,1,0,0,0.8047,rock_grid_rect_2,8,08,-1,-1,0.805,0.352690972,-0.397317295,1,0,0,2.7366,Pumice_rect,8,2.737,1,9,0,9,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,11,-0.002600033,-0.005332341,1,0,0,0.7566,rock_grid_rect_2,7,08,-1,-1,0.757,0.097573578,-0.384532077,1,0,0,2.0769,Peridotite_rect,7,2.077,1,10,0,10,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,12,0.022114749,-0.016166501,1,0,0,0.6884,rock_grid_rect_2,4,03,-1,-1,0.688,-0.311966766,-0.24156746,1,0,0,2.7917,Andesite_rect,1,2.792,0,11,0,11,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,13,-0.002538029,-0.01379795,1,0,0,1.0805,rock_grid_rect_2,5,06,-1,-1,1.081,-0.352161872,-0.416583995,1,0,0,1.6346,Obsidian_rect,5,1.635,1,12,0,12,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,14,-0.025314153,-0.023780589,1,0,0,0.7147,rock_grid_rect_2,6,10,-1,-1,0.715,0.122205688,-0.408895503,1,0,0,1.7005,Peridotite_rect,7,1.701,0,13,0,13,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,15,-0.026674107,0.007440476,1,0,0,0.6642,rock_grid_rect_2,4,08,-1,-1,0.664,-0.338062169,-0.233854167,1,0,0,3.4849,Andesite_rect,1,3.485,0,14,0,14,0,1,,,,,,,,,,,,
664c9c1485557ed7abb000b2,TCN,2024-06-10_15h12.11.302,LearnStrategy,2023.2.3,MacIntel,123.4567901,1,1,16,-0.006634425,0.004013724,1,0,0,0.663,rock_grid_rect_2,6,05,-1,-1,0.663,-0.345672123,-0.413760747,1,0,0,2.0024,Obsidian_rect,5,2.002,0,15,0,15,0,1,,,,,,,,,,,,
