participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse_2.x,learn_mouse_2.y,learn_mouse_2.leftButton,learn_mouse_2.midButton,learn_mouse_2.rightButton,learn_mouse_2.time,learn_mouse_2.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,train_trials.order
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,4,1,3,0.042049154,0.007874891,1,0,0,0.8484,rock_grid_rect_2,3,16,-1,-1,0.848,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,08,1,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,10,1,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,12,1,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,02,1,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,10,1,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,14,1,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,07,1,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,05,1,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,04,2,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,06,2,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,13,2,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,05,2,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,11,2,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,10,2,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,08,2,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,16,2,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,08,3,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,07,3,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,06,3,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,11,3,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,13,3,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,04,3,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,10,3,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,10,3,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,13,4,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,09,4,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,14,4,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,02,4,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,02,4,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,08,4,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,05,4,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,06,4,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,15,5,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,02,5,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,08,5,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,02,5,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,16,5,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,04,5,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,16,5,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,15,5,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,12,6,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,16,6,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,14,6,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,04,6,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,05,6,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,13,6,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,14,6,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,05,6,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,08,1,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,10,1,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,12,1,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,02,1,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,10,1,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,14,1,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,07,1,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,05,1,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,04,2,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,06,2,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,13,2,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,05,2,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,11,2,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,10,2,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,08,2,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,16,2,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,08,3,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,07,3,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,06,3,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,11,3,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,13,3,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,04,3,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,10,3,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,10,3,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,13,4,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,09,4,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,14,4,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,02,4,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,02,4,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,08,4,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,05,4,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,06,4,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,15,5,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,02,5,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,08,5,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,8,02,5,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,16,5,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,5,04,5,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,6,16,5,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,15,5,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,12,6,1,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,3,16,6,2,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,2,14,6,3,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,1,04,6,4,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,4,05,6,5,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,13,6,6,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,14,6,7,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
5ef4d8b87faaa00c0dea0c4e,TCN,2024-06-11_10h09.40.286,LearnStrategy,2023.2.3,MacIntel,59.88023952,,,,,,,,,,,7,05,6,8,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,3,0,3,0,1,8,15
