participant,condition,date,expName,psychopyVersion,OS,frameRate,block,phase,trial,learn_mouse.x,learn_mouse.y,learn_mouse.leftButton,learn_mouse.midButton,learn_mouse.rightButton,learn_mouse.time,learn_mouse.clicked_name,cat,token,row,col,t_select,cat_mouse_l.x,cat_mouse_l.y,cat_mouse_l.leftButton,cat_mouse_l.midButton,cat_mouse_l.rightButton,cat_mouse_l.time,cat_mouse_l.clicked_name,resp,t_resp,corr,train_trials.thisRepN,train_trials.thisTrialN,train_trials.thisN,train_trials.thisIndex,train_trials.ran,cat_mouse_t.x,cat_mouse_t.y,cat_mouse_t.leftButton,cat_mouse_t.midButton,cat_mouse_t.rightButton,cat_mouse_t.time,cat_mouse_t.clicked_name,test_trials.thisRepN,test_trials.thisTrialN,test_trials.thisN,test_trials.thisIndex,test_trials.ran,Bonus,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,blocks.order,train_trials.order
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,5,-0.524739583,0.102864583,1,0,0,1.5973,Basalt_16,2,16,4,1,1.597,-0.39453125,-0.231770833,1,0,0,1.3604,Andesite_rect,1,1.36,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,6,-0.516927083,0.067708333,1,0,0,1.8312,Basalt_16,2,16,4,1,1.831,-0.18359375,-0.407552083,1,0,0,1.2914,Pegmatite_rect,6,1.291,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,7,-0.563802083,0.38671875,1,0,0,2.3461,Basalt_01,2,01,6,1,2.346,-0.153645833,-0.251302083,1,0,0,3.155,Basalt_rect,2,3.155,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,8,0.05078125,-0.095052083,1,0,0,1.296,Obsidian_04,5,04,3,5,1.296,-0.381510417,-0.384114583,1,0,0,1.6321,Obsidian_rect,5,1.632,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,9,-0.225260417,0.096354167,1,0,0,2.6651,Gabbro_14,4,14,4,3,2.665,0.391927083,-0.411458333,1,0,0,1.4668,Pumice_rect,8,1.467,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,10,-0.25,0.069010417,1,0,0,2.1666,Gabbro_14,4,14,4,3,2.167,0.14453125,-0.3984375,1,0,0,1.9568,Peridotite_rect,7,1.957,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,11,-0.200520833,0.065104167,1,0,0,1.3315,Gabbro_14,4,14,4,3,1.332,0.388020833,-0.236979167,1,0,0,1.1445,Gabbro_rect,4,1.145,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,12,0.546875,-0.256510417,1,0,0,2.0644,Pegmatite_03,6,03,2,8,2.064,0.358072917,-0.243489583,1,0,0,1.7636,Gabbro_rect,4,1.764,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,13,0.268229167,-0.26171875,1,0,0,2.2667,Pegmatite_10,6,10,2,6,2.267,0.322916667,-0.38671875,1,0,0,1.5845,Pumice_rect,8,1.585,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,14,0.545572917,-0.279947917,1,0,0,1.5467,Pegmatite_03,6,03,2,8,1.547,0.388020833,-0.399739583,1,0,0,1.7157,Pumice_rect,8,1.716,0,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,15,-0.393229167,0.088541667,1,0,0,3.765,Obsidian_02,5,02,4,2,3.765,-0.346354167,-0.380208333,1,0,0,1.3195,Obsidian_rect,5,1.32,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,1,16,0.03125,-0.108072917,1,0,0,1.5155,Obsidian_04,5,04,3,5,1.515,-0.397135417,-0.404947917,1,0,0,1.2676,Obsidian_rect,5,1.268,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,1,,,,,,,,2,12,,,,,,,,,,,4,3.7,0,,,,,,0.307291667,-0.26171875,1,0,0,3.7001,Gabbro_rect,0,0,0,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,2,,,,,,,,6,05,,,,,,,,,,,6,4.902,1,,,,,,-0.135416667,-0.399739583,1,0,0,4.9022,Pegmatite_rect,1,0,1,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,3,,,,,,,,1,06,,,,,,,,,,,6,15.456,0,,,,,,-0.08984375,-0.38671875,1,0,0,15.4555,Pegmatite_rect,2,0,2,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,4,,,,,,,,8,13,,,,,,,,,,,4,2.769,0,,,,,,0.34765625,-0.25390625,1,0,0,2.7685,Gabbro_rect,3,0,3,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,5,,,,,,,,5,06,,,,,,,,,,,5,1.437,1,,,,,,-0.325520833,-0.389322917,1,0,0,1.4374,Obsidian_rect,4,0,4,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,6,,,,,,,,8,02,,,,,,,,,,,6,1.234,0,,,,,,-0.174479167,-0.391927083,1,0,0,1.2341,Pegmatite_rect,5,0,5,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,7,,,,,,,,5,11,,,,,,,,,,,5,1.074,1,,,,,,-0.34375,-0.39453125,1,0,0,1.0742,Obsidian_rect,6,0,6,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,8,,,,,,,,3,15,,,,,,,,,,,3,4.029,1,,,,,,0.087239583,-0.259114583,1,0,0,4.0293,Diorite_rect,7,0,7,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,9,,,,,,,,6,09,,,,,,,,,,,7,2.237,0,,,,,,0.0625,-0.397135417,1,0,0,2.237,Peridotite_rect,8,0,8,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,10,,,,,,,,7,15,,,,,,,,,,,7,0.959,1,,,,,,0.06640625,-0.38671875,1,0,0,0.9592,Peridotite_rect,9,0,9,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,11,,,,,,,,3,11,,,,,,,,,,,3,3.608,1,,,,,,0.071614583,-0.247395833,1,0,0,3.6083,Diorite_rect,10,0,10,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,12,,,,,,,,7,14,,,,,,,,,,,7,2.048,1,,,,,,0.083333333,-0.41015625,1,0,0,2.0478,Peridotite_rect,11,0,11,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,13,,,,,,,,1,14,,,,,,,,,,,3,1.484,0,,,,,,0.092447917,-0.235677083,1,0,0,1.484,Diorite_rect,12,0,12,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,14,,,,,,,,2,06,,,,,,,,,,,2,3.971,1,,,,,,-0.1875,-0.239583333,1,0,0,3.971,Basalt_rect,13,0,13,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,15,,,,,,,,4,13,,,,,,,,,,,5,1.37,0,,,,,,-0.360677083,-0.399739583,1,0,0,1.3696,Obsidian_rect,14,0,14,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,3,2,16,,,,,,,,4,03,,,,,,,,,,,3,2.283,0,,,,,,0.1015625,-0.24609375,1,0,0,2.2825,Diorite_rect,15,0,15,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,1,-0.39453125,-0.115885417,1,0,0,5.131,Obsidian_10,5,10,3,2,5.131,-0.350260417,-0.397135417,1,0,0,1.9843,Obsidian_rect,5,1.984,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,2,-0.388020833,0.057291667,1,0,0,3.9615,Obsidian_02,5,02,4,2,3.962,-0.391927083,-0.403645833,1,0,0,0.9767,Obsidian_rect,5,0.977,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,3,0.079427083,-0.119791667,1,0,0,1.3322,Obsidian_04,5,04,3,5,1.332,-0.3046875,-0.380208333,1,0,0,1.445,Obsidian_rect,5,1.445,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,4,-0.369791667,0.41015625,1,0,0,2.0135,Obsidian_14,5,14,6,2,2.013,-0.334635417,-0.403645833,1,0,0,2.5114,Obsidian_rect,5,2.511,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,5,0.247395833,0.408854167,1,0,0,2.1301,Obsidian_07,5,07,6,6,2.13,-0.454427083,-0.3828125,1,0,0,1.0871,Obsidian_rect,5,1.087,1,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,6,-0.51171875,0.395833333,1,0,0,1.0648,Basalt_01,2,01,6,1,1.065,-0.165364583,-0.25390625,1,0,0,1.4868,Basalt_rect,2,1.487,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,7,-0.234375,0.372395833,1,0,0,3.5982,Diorite_16,3,16,6,3,3.598,0.1171875,-0.26171875,1,0,0,0.9778,Diorite_rect,3,0.978,1,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,8,0.361979167,-0.229166667,1,0,0,4.2807,Diorite_08,3,08,2,7,4.281,0.12109375,-0.248697917,1,0,0,1.2687,Diorite_rect,3,1.269,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,9,-0.095052083,-0.451822917,1,0,0,3.7816,Andesite_09,1,09,1,4,3.782,0.12890625,-0.243489583,1,0,0,0.9661,Diorite_rect,3,0.966,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,10,0.561197917,-0.134114583,1,0,0,5.0303,Andesite_10,1,10,3,8,5.03,0.036458333,-0.244791667,1,0,0,1.1369,Diorite_rect,3,1.137,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,11,-0.389322917,-0.236979167,1,0,0,9.4819,Basalt_09,2,09,2,2,9.482,-0.197916667,-0.256510417,1,0,0,2.263,Basalt_rect,2,2.263,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,12,0.397135417,-0.23828125,1,0,0,5.4808,Diorite_08,3,08,2,7,5.481,-0.3125,-0.40234375,1,0,0,1.6303,Obsidian_rect,5,1.63,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,13,0.407552083,-0.264322917,1,0,0,0.9657,Diorite_08,3,08,2,7,0.966,-0.084635417,-0.397135417,1,0,0,1.4976,Pegmatite_rect,6,1.498,0,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,14,-0.38671875,0.408854167,1,0,0,2.1395,Obsidian_14,5,14,6,2,2.139,-0.365885417,-0.403645833,1,0,0,1.238,Obsidian_rect,5,1.238,1,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,15,-0.411458333,0.080729167,1,0,0,1.3982,Obsidian_02,5,02,4,2,1.398,-0.3828125,-0.388020833,1,0,0,1.6835,Obsidian_rect,5,1.684,1,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,1,16,-0.390625,-0.071614583,1,0,0,2.0322,Obsidian_10,5,10,3,2,2.032,-0.399739583,-0.399739583,1,0,0,1.3789,Obsidian_rect,5,1.379,1,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,1,,,,,,,,1,07,,,,,,,,,,,7,8.351,0,,,,,,0.1328125,-0.415364583,1,0,0,8.3509,Peridotite_rect,0,0,0,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,2,,,,,,,,6,05,,,,,,,,,,,3,34.269,0,,,,,,0.126302083,-0.259114583,1,0,0,34.2689,Diorite_rect,1,0,1,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,3,,,,,,,,6,16,,,,,,,,,,,3,1.092,0,,,,,,0.09765625,-0.247395833,1,0,0,1.092,Diorite_rect,2,0,2,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,4,,,,,,,,7,10,,,,,,,,,,,1,2.302,0,,,,,,-0.381510417,-0.265625,1,0,0,2.3022,Andesite_rect,3,0,3,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,5,,,,,,,,3,15,,,,,,,,,,,1,1.14,0,,,,,,-0.412760417,-0.256510417,1,0,0,1.14,Andesite_rect,4,0,4,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,6,,,,,,,,4,13,,,,,,,,,,,1,1.698,0,,,,,,-0.33203125,-0.264322917,1,0,0,1.698,Andesite_rect,5,0,5,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,7,,,,,,,,5,06,,,,,,,,,,,5,1.767,1,,,,,,-0.338541667,-0.40625,1,0,0,1.7669,Obsidian_rect,6,0,6,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,8,,,,,,,,2,06,,,,,,,,,,,2,2.052,1,,,,,,-0.1796875,-0.251302083,1,0,0,2.0519,Basalt_rect,7,0,7,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,9,,,,,,,,4,03,,,,,,,,,,,3,51.363,0,,,,,,0.108072917,-0.25,1,0,0,51.3631,Diorite_rect,8,0,8,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,10,,,,,,,,8,14,,,,,,,,,,,4,1.672,0,,,,,,0.451822917,-0.252604167,1,0,0,1.6718,Gabbro_rect,9,0,9,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,11,,,,,,,,5,08,,,,,,,,,,,5,2.747,1,,,,,,-0.3828125,-0.40234375,1,0,0,2.7475,Obsidian_rect,10,0,10,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,12,,,,,,,,1,06,,,,,,,,,,,6,5.121,0,,,,,,-0.102864583,-0.39453125,1,0,0,5.1208,Pegmatite_rect,11,0,11,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,13,,,,,,,,2,12,,,,,,,,,,,3,1.93,0,,,,,,0.13671875,-0.2578125,1,0,0,1.9303,Diorite_rect,12,0,12,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,14,,,,,,,,8,03,,,,,,,,,,,1,3.42,0,,,,,,-0.369791667,-0.266927083,1,0,0,3.4204,Andesite_rect,13,0,13,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,15,,,,,,,,3,14,,,,,,,,,,,3,1.471,1,,,,,,0.147135417,-0.263020833,1,0,0,1.4713,Diorite_rect,14,0,14,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,4,2,16,,,,,,,,7,14,,,,,,,,,,,4,3.244,0,,,,,,0.364583333,-0.251302083,1,0,0,3.2438,Gabbro_rect,15,0,15,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,1,0.368489583,-0.1015625,1,0,0,7.3401,Basalt_02,2,02,3,7,7.34,-0.149739583,-0.233072917,1,0,0,7.8072,Basalt_rect,2,7.807,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,2,0.110677083,-0.375,1,0,0,1.9641,Pumice_08,8,08,1,5,1.964,-0.34765625,-0.260416667,1,0,0,4.1913,Andesite_rect,1,4.191,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,3,0.091145833,-0.37890625,1,0,0,1.8714,Pumice_08,8,08,1,5,1.871,0.333333333,-0.259114583,1,0,0,1.4227,Gabbro_rect,4,1.423,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,4,0.1015625,-0.3984375,1,0,0,1.1143,Pumice_08,8,08,1,5,1.114,0.3359375,-0.401041667,1,0,0,1.2329,Pumice_rect,8,1.233,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,5,0.22265625,-0.39453125,1,0,0,1.8762,Pumice_16,8,16,1,6,1.876,-0.401041667,-0.251302083,1,0,0,4.3719,Andesite_rect,1,4.372,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,6,0.22265625,-0.430989583,1,0,0,1.128,Pumice_16,8,16,1,6,1.128,0.360677083,-0.395833333,1,0,0,1.5414,Pumice_rect,8,1.541,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,7,0.58984375,-0.24609375,1,0,0,3.3318,Pegmatite_03,6,03,2,8,3.332,-0.325520833,-0.25390625,1,0,0,1.228,Andesite_rect,1,1.228,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,8,0.553385417,-0.233072917,1,0,0,2.1609,Pegmatite_03,6,03,2,8,2.161,0.233072917,-0.391927083,1,0,0,2.3456,Peridotite_rect,7,2.346,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,9,0.52734375,-0.2265625,1,0,0,1.9312,Pegmatite_03,6,03,2,8,1.931,0.462239583,-0.399739583,1,0,0,0.8897,Pumice_rect,8,0.89,0,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,10,0.576822917,-0.299479167,1,0,0,2.398,Pegmatite_03,6,03,2,8,2.398,-0.337239583,-0.407552083,1,0,0,1.9185,Obsidian_rect,5,1.918,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,11,0.546875,-0.27734375,1,0,0,1.0305,Pegmatite_03,6,03,2,8,1.031,0.42578125,-0.247395833,1,0,0,1.692,Gabbro_rect,4,1.692,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,12,0.569010417,-0.278645833,1,0,0,1.0481,Pegmatite_03,6,03,2,8,1.048,-0.032552083,-0.252604167,1,0,0,1.1106,Basalt_rect,2,1.111,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,13,0.505208333,-0.223958333,1,0,0,1.4462,Pegmatite_03,6,03,2,8,1.446,-0.092447917,-0.388020833,1,0,0,1.4462,Pegmatite_rect,6,1.446,1,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,14,-0.065104167,-0.27734375,1,0,0,3.1135,Peridotite_02,7,02,2,4,3.113,-0.091145833,-0.380208333,1,0,0,1.703,Pegmatite_rect,6,1.703,0,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,15,-0.080729167,-0.260416667,1,0,0,1.3645,Peridotite_02,7,02,2,4,1.364,0.32421875,-0.40234375,1,0,0,1.0576,Pumice_rect,8,1.058,0,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,1,16,-0.088541667,-0.25390625,1,0,0,1.0814,Peridotite_02,7,02,2,4,1.081,-0.35546875,-0.244791667,1,0,0,1.5359,Andesite_rect,1,1.536,0,15,0,15,0,1,,,,,,,,,,,,,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,1,,,,,,,,4,16,,,,,,,,,,,2,7.182,0,,,,,,-0.126302083,-0.236979167,1,0,0,7.1816,Basalt_rect,0,0,0,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,2,,,,,,,,1,16,,,,,,,,,,,3,1.725,0,,,,,,0.088541667,-0.26171875,1,0,0,1.725,Diorite_rect,1,0,1,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,3,,,,,,,,7,13,,,,,,,,,,,8,3.157,0,,,,,,0.356770833,-0.393229167,1,0,0,3.1567,Pumice_rect,2,0,2,0,1,,,,,,,,
65a91d4a92194759e6a7597c,SCN,2024-06-11_12h11.14.595,LearnStrategy,2023.2.3,Win32,60.24096386,5,2,4,,,,,,,,6,09,,,,,,,,,,,5,9.591,0,,,,,,-0.419270833,-0.393229167,1,0,0,9.5911,Obsidian_rect,3,0,3,0,1,,,,,,,,
