width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_type,trial_index,plugin_version,time_elapsed,subjID,condition,stimID,rt,url,success,value,timeout,failed_images,failed_audio,failed_video,view_history,stimulus,response,trialType,cycle,phase,trial,resp,cat,token,corr,resp_num,cat_num,time_fb1,time_fb2
1366,599,TRUE,chrome,130.0.0,FALSE,Windows 10,TRUE,51.77,TRUE,TRUE,browser-check,0,2.0.0,1331,64d518b2a5e95098500a176c,2,10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,external-html,1,2.0.0,28827,64d518b2a5e95098500a176c,2,10,27395,consent_form.html,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,fullscreen,2,2.0.0,51514,64d518b2a5e95098500a176c,2,10,21677,,TRUE,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,call-function,3,2.0.0,51518,64d518b2a5e95098500a176c,2,10,,,,{},,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,preload,4,2.0.0,54165,64d518b2a5e95098500a176c,2,10,,,TRUE,,FALSE,[],[],[],,,,,,,,,,,,,,,
,,,,,,,,,,,instructions,5,2.0.0,90366,64d518b2a5e95098500a176c,2,10,36199,,,,,,,,"[{""page_index"":0,""viewing_time"":15157},{""page_index"":1,""viewing_time"":14478},{""page_index"":2,""viewing_time"":6563}]",,,,,,,,,,,,,,
,,,,,,,,,,,html-button-response,6,2.0.0,93170,64d518b2a5e95098500a176c,2,10,2801,,,,,,,,,,0,start_test,,,,,,,,,,,
,,,,,,,,,,,html-button-response,7,2.0.0,101080,64d518b2a5e95098500a176c,2,10,7906,,,,,,,,,"<img src= ""rock_img/I_Basalt_01.jpg"" style=""width:8cm; height:7.880000000000001cm;""><p>What type of rock is this?</p>",4,class_response,0,test,1,Obsidian,Basalt,1,FALSE,5,2,,
,,,,,,,,,,,html-keyboard-response,8,2.0.0,101584,64d518b2a5e95098500a176c,2,10,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,1,,,,,,,,
,,,,,,,,,,,html-button-response,9,2.0.0,106198,64d518b2a5e95098500a176c,2,10,4610,,,,,,,,,"<img src= ""rock_img/I_Basalt_05.jpg"" style=""width:8cm; height:8.18cm;""><p>What type of rock is this?</p>",2,class_response,0,test,2,Diorite,Basalt,5,FALSE,3,2,,
,,,,,,,,,,,html-keyboard-response,10,2.0.0,106704,64d518b2a5e95098500a176c,2,10,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,2,,,,,,,,
,,,,,,,,,,,html-button-response,11,2.0.0,108250,64d518b2a5e95098500a176c,2,10,1542,,,,,,,,,"<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>",7,class_response,0,test,3,Pumice,Gabbro,8,FALSE,8,4,,
,,,,,,,,,,,html-keyboard-response,12,2.0.0,108755,64d518b2a5e95098500a176c,2,10,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,3,,,,,,,,
,,,,,,,,,,,html-button-response,13,2.0.0,112113,64d518b2a5e95098500a176c,2,10,3356,,,,,,,,,"<img src= ""rock_img/I_Obsidian_05.jpg"" style=""width:8cm; height:6.33cm;""><p>What type of rock is this?</p>",1,class_response,0,test,4,Basalt,Obsidian,5,FALSE,2,5,,
,,,,,,,,,,,html-keyboard-response,14,2.0.0,112627,64d518b2a5e95098500a176c,2,10,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,4,,,,,,,,
,,,,,,,,,,,html-button-response,15,2.0.0,116689,64d518b2a5e95098500a176c,2,10,4060,,,,,,,,,"<img src= ""rock_img/I_Pegmatite_05.jpg"" style=""width:8cm; height:7.300000000000001cm;""><p>What type of rock is this?</p>",7,class_response,0,test,5,Pumice,Pegmatite,5,FALSE,8,6,,
,,,,,,,,,,,html-keyboard-response,16,2.0.0,117207,64d518b2a5e95098500a176c,2,10,null,,,,,,,,,<p style='font-size: 30px;'><strong>Okay</strong></p>,null,neutral_feedback,0,test,5,,,,,,,,
