"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pegmatite","time_resp","text_Andesite","text_Basalt","text_Pumice","time_fb1","time_fb2","text_Gabbro","text_Peridotite"
"","","","","","","","","","","","html-button-response","243","2.0.0","1264157","6637b21240220c2517fffa1a","3","53","1730","","","","","","","","","<img src= rock_img/I_Diorite_15.jpg style=""width:8cm; height:5.54cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","244","2.0.0","1266331","6637b21240220c2517fffa1a","3","53","2172","","","","","","","","","<img src= ""rock_img/I_Pumice_06.jpg"" style=""width:8cm; height:6.9399999999999995cm;""><p>What type of rock is this?</p>","7","class_response","2","train","3","Pumice","Pumice","06","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","245","2.0.0","1268027","6637b21240220c2517fffa1a","3","53","1693","","","","","","","","","<img src= rock_img/I_Pumice_06.jpg style=""width:8cm; height:6.9399999999999995cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","246","2.0.0","1269822","6637b21240220c2517fffa1a","3","53","1794","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","train","4","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","247","2.0.0","1271198","6637b21240220c2517fffa1a","3","53","1374","","","","","","","","","<img src= rock_img/I_Basalt_02.jpg style=""width:8cm; height:6.45cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","248","2.0.0","1274204","6637b21240220c2517fffa1a","3","53","3004","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","2","train","5","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","249","2.0.0","1275652","6637b21240220c2517fffa1a","3","53","1446","","","","","","","","","<img src= rock_img/I_Diorite_07.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","250","2.0.0","1277215","6637b21240220c2517fffa1a","3","53","1559","","","","","","","","","<img src= ""rock_img/I_Obsidian_04.jpg"" style=""width:8cm; height:6.930000000000001cm;""><p>What type of rock is this?</p>","4","class_response","2","train","6","Obsidian","Obsidian","04","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","1278577","6637b21240220c2517fffa1a","3","53","1360","","","","","","","","","<img src= rock_img/I_Obsidian_04.jpg style=""width:8cm; height:6.930000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","1280594","6637b21240220c2517fffa1a","3","53","2014","","","","","","","","","<img src= ""rock_img/I_Andesite_07.jpg"" style=""width:8cm; height:5.93cm;""><p>What type of rock is this?</p>","0","class_response","2","train","7","Andesite","Andesite","07","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","1282293","6637b21240220c2517fffa1a","3","53","1697","","","","","","","","","<img src= rock_img/I_Andesite_07.jpg style=""width:8cm; height:5.93cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","1292616","6637b21240220c2517fffa1a","3","53","10319","","","","","","","","","<img src= ""rock_img/I_Gabbro_14.jpg"" style=""width:8cm; height:8.48cm;""><p>What type of rock is this?</p>","3","class_response","2","train","8","Gabbro","Gabbro","14","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","1294049","6637b21240220c2517fffa1a","3","53","1431","","","","","","","","","<img src= rock_img/I_Gabbro_14.jpg style=""width:8cm; height:8.48cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","1301817","6637b21240220c2517fffa1a","3","53","7765","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","6","class_response","2","train","9","Peridotite","Peridotite","04","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1303843","6637b21240220c2517fffa1a","3","53","2025","","","","","","","","","<img src= rock_img/I_Peridotite_04.jpg style=""width:8cm; height:6.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1305315","6637b21240220c2517fffa1a","3","53","1470","","","","","","","","","<img src= ""rock_img/I_Pegmatite_15.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","5","class_response","2","train","10","Pegmatite","Pegmatite","15","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1306542","6637b21240220c2517fffa1a","3","53","1224","","","","","","","","","<img src= rock_img/I_Pegmatite_15.jpg style=""width:8cm; height:6cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1308349","6637b21240220c2517fffa1a","3","53","1805","","","","","","","","","<img src= ""rock_img/I_Pumice_03.jpg"" style=""width:8cm; height:6.64cm;""><p>What type of rock is this?</p>","7","class_response","2","train","11","Pumice","Pumice","03","true","8","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1309656","6637b21240220c2517fffa1a","3","53","1306","","","","","","","","","<img src= rock_img/I_Pumice_03.jpg style=""width:8cm; height:6.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1311115","6637b21240220c2517fffa1a","3","53","1456","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","train","12","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1312609","6637b21240220c2517fffa1a","3","53","1491","","","","","","","","","<img src= rock_img/I_Obsidian_16.jpg style=""width:8cm; height:9.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1317727","6637b21240220c2517fffa1a","3","53","5116","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1324153","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","3","6415.899999991059","Andesite","Diorite","[0.1569784030921974,0.15125534411514444,0.12439425552106763,0.21070058028035102,0.03236487178473127,0.11382524071255573,0.11867119654401466,0.09181010794993784]","[null,0.07832330349825367,0.6306746518484876,0.07808702341445278,0.02939034919931524,0.07329873518558977,0.028541669714642635,0.08168426713925821]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1417436","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","14893.800000011921","","","","","Black spots make it Diorite, even when it's 50/50 black and white contrast it's Diorite. ","","78335.5","Any contrasting white spots make it Andesite, even faint little white deposits. ","","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1422638","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","4","8","5196.29999999702","Gabbro","Pumice","[0.1569784030921974,0.15125534411514444,0.12439425552106763,0.21070058028035102,0.03236487178473127,0.11382524071255573,0.11867119654401466,0.09181010794993784]","[0.19497946984509634,0.24565347936885615,0.027451864069900973,null,0.030613073088030688,0.07742703065048374,0.07877312410479122,0.3451019588728409]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1486798","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","15845.90000000596","","","","","","","48303.79999999702","","","Pumice, I think I know. Anything with coral looking holes. ","","","Gabbro is your garden variety rock.  It's a rock, bro. ",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1491773","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","2","8","4972.0999999940395","Basalt","Pumice","[0.1569784030921974,0.15125534411514444,0.12439425552106763,0.21070058028035102,0.03236487178473127,0.11382524071255573,0.11867119654401466,0.09181010794993784]","[0.028180768012298473,null,0.022444416123572834,0.02737417180785758,0.10615706930554798,0.022063662635762222,0.02855150167148249,0.7652284104434784]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1535727","6637b21240220c2517fffa1a","3","53","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","11589.70000000298","","","","","","","32358.5","","Basalt is all uniform, maybe some white flecks. ","I know this one at least. ","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1540212","6637b21240220c2517fffa1a","3","53","4484","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1545332","6637b21240220c2517fffa1a","3","53","5118","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","2","test","1","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","","",""
