"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Basalt","text_Obsidian","time_resp","text_Diorite","text_Pegmatite","text_Gabbro","time_fb1","time_fb2","text_Andesite","text_Peridotite"
"","","","","","","","","","","","html-button-response","394","2.0.0","1168799","5bd7cde93dac81000124bb7b","3","20","1612","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","3","train","11","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","395","2.0.0","1169453","5bd7cde93dac81000124bb7b","3","20","652","","","","","","","","","<img src= rock_img/I_Diorite_08.jpg style=""width:8cm; height:6.37cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","3","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","396","2.0.0","1171365","5bd7cde93dac81000124bb7b","3","20","1910","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","3","class_response","3","train","12","Gabbro","Gabbro","10","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","397","2.0.0","1172285","5bd7cde93dac81000124bb7b","3","20","918","","","","","","","","","<img src= rock_img/I_Gabbro_10.jpg style=""width:8cm; height:5.680000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","3","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","399","2.0.0","1173357","5bd7cde93dac81000124bb7b","3","20","1070","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","400","2.0.0","1175148","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","cat_selection","3","train","1","","","","","","","1","3","1789.199999988079","Andesite","Diorite","[0.1845701305647399,0.1664042452693632,0.16168183754932647,0.10576738776287106,0.06257266996698532,0.09289109872023138,0.19329120042004308,0.032821429746439514]","[null,0.04268195262650502,0.6328346933203672,0.11645476645940232,0.043916995906086526,0.10404443408728023,0.043454511614158135,0.016612645986200585]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","401","1.0.0","1245563","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","paired_cat_display","3","train","1","","","","","","","","","16236.100000023842","","","","","","","54176.39999997616","diorite colors are evenly distributed.","","","","","andesite colors are not evenly distributed",""
"","","","","","","","","","","","html-button-response","402","2.0.0","1247207","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","cat_selection","3","train","2","","","","","","","2","4","1642.800000011921","Basalt","Gabbro","[0.1845701305647399,0.1664042452693632,0.16168183754932647,0.10576738776287106,0.06257266996698532,0.09289109872023138,0.19329120042004308,0.032821429746439514]","[0.10735843844861984,null,0.10423243777413337,0.5257733720427709,0.19170256801229946,0.012023499537500853,0.04345986949741026,0.015449814687265511]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","403","1.0.0","1262025","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","paired_cat_display","3","train","2","","","","","","","","","6162.100000023842","","","","","basalt is smooth","","8652","","","gabbro is rough.","","","",""
"","","","","","","","","","","","html-button-response","404","2.0.0","1263325","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","cat_selection","3","train","3","","","","","","","4","7","1298.9000000357628","Gabbro","Peridotite","[0.1845701305647399,0.1664042452693632,0.16168183754932647,0.10576738776287106,0.06257266996698532,0.09289109872023138,0.19329120042004308,0.032821429746439514]","[0.19497946984509634,0.10242633949351301,0.027451864069900973,null,0.2762388415362066,0.10302668779369197,0.19640060683692614,0.09947619042466496]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","405","1.0.0","1291213","5bd7cde93dac81000124bb7b","3","20","","","","","","","","","","","","paired_cat_display","3","train","3","","","","","","","","","9134.399999976158","","","","","","","18749.700000047684","","","gabbro has less color variation","","","","peridotite has more color variation"
"","","","","","","","","","","","html-button-response","407","2.0.0","1292594","5bd7cde93dac81000124bb7b","3","20","1380","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","408","2.0.0","1294209","5bd7cde93dac81000124bb7b","3","20","1613","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","3","test","1","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","409","2.0.0","1294711","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","410","2.0.0","1295930","5bd7cde93dac81000124bb7b","3","20","1217","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","3","test","2","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","411","2.0.0","1296433","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","412","2.0.0","1299405","5bd7cde93dac81000124bb7b","3","20","2971","","","","","","","","","<img src= ""rock_img/I_Basalt_06.jpg"" style=""width:8cm; height:7.06cm;""><p>What type of rock is this?</p>","3","class_response","3","test","3","Gabbro","Basalt","06","false","4","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","413","2.0.0","1299908","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","414","2.0.0","1309520","5bd7cde93dac81000124bb7b","3","20","9611","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","3","test","4","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","415","2.0.0","1310022","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","416","2.0.0","1313501","5bd7cde93dac81000124bb7b","3","20","3477","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","3","test","5","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","417","2.0.0","1314003","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","418","2.0.0","1319850","5bd7cde93dac81000124bb7b","3","20","5845","","","","","","","","","<img src= ""rock_img/I_Andesite_03.jpg"" style=""width:8cm; height:5.73cm;""><p>What type of rock is this?</p>","0","class_response","3","test","6","Andesite","Andesite","03","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","419","2.0.0","1320352","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","420","2.0.0","1321694","5bd7cde93dac81000124bb7b","3","20","1339","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","3","test","7","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","421","2.0.0","1322196","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","422","2.0.0","1325715","5bd7cde93dac81000124bb7b","3","20","3516","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","3","test","8","Andesite","Andesite","14","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","423","2.0.0","1326217","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","424","2.0.0","1328333","5bd7cde93dac81000124bb7b","3","20","2114","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","2","class_response","3","test","9","Diorite","Pegmatite","13","false","3","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","425","2.0.0","1328835","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","426","2.0.0","1330444","5bd7cde93dac81000124bb7b","3","20","1607","","","","","","","","","<img src= ""rock_img/I_Pegmatite_11.jpg"" style=""width:8cm; height:8.14cm;""><p>What type of rock is this?</p>","5","class_response","3","test","10","Pegmatite","Pegmatite","11","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","427","2.0.0","1330945","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","428","2.0.0","1332620","5bd7cde93dac81000124bb7b","3","20","1672","","","","","","","","","<img src= ""rock_img/I_Gabbro_09.jpg"" style=""width:8cm; height:7.279999999999999cm;""><p>What type of rock is this?</p>","4","class_response","3","test","11","Obsidian","Gabbro","09","false","5","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","429","2.0.0","1333122","5bd7cde93dac81000124bb7b","3","20","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","430","2.0.0","1334097","5bd7cde93dac81000124bb7b","3","20","973","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","3","test","12","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","","","",""
