"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Andesite","text_Peridotite","text_Pumice"
"","","","","","","","","","","","html-button-response","256","2.0.0","1366862","5fd6b6fbbf40a261f6bc3056","3","10","2034","","","","","","","","","<img src= ""rock_img/I_Peridotite_02.jpg"" style=""width:8cm; height:5.859999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","train","9","Andesite","Peridotite","02","false","1","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","1368107","5fd6b6fbbf40a261f6bc3056","3","10","1242","","","","","","","","","<img src= rock_img/I_Peridotite_02.jpg style=""width:8cm; height:5.859999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","1370503","5fd6b6fbbf40a261f6bc3056","3","10","2392","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","3","class_response","2","train","10","Gabbro","Andesite","10","false","4","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","1371635","5fd6b6fbbf40a261f6bc3056","3","10","1129","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","1374889","5fd6b6fbbf40a261f6bc3056","3","10","3251","","","","","","","","","<img src= ""rock_img/I_Basalt_16.jpg"" style=""width:8cm; height:7.659999999999999cm;""><p>What type of rock is this?</p>","3","class_response","2","train","11","Gabbro","Basalt","16","false","4","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","1376005","5fd6b6fbbf40a261f6bc3056","3","10","1113","","","","","","","","","<img src= rock_img/I_Basalt_16.jpg style=""width:8cm; height:7.659999999999999cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","1377857","5fd6b6fbbf40a261f6bc3056","3","10","1849","","","","","","","","","<img src= ""rock_img/I_Obsidian_07.jpg"" style=""width:8cm; height:4.76cm;""><p>What type of rock is this?</p>","5","class_response","2","train","12","Pegmatite","Obsidian","07","false","6","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","1378958","5fd6b6fbbf40a261f6bc3056","3","10","1099","","","","","","","","","<img src= rock_img/I_Obsidian_07.jpg style=""width:8cm; height:4.76cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","1380473","5fd6b6fbbf40a261f6bc3056","3","10","1512","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","1384433","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","1","7","3957.199999988079","Andesite","Peridotite","[0.20279058249993337,0.1353463805423305,0.172747533240684,0.14668885345240315,0.02253228694443704,0.10928770075404963,0.12400390763225788,0.08660275493390436]","[null,0.11153738772111292,0.15740834501569284,0.3493124490058369,0.02939034919931524,0.07329873518558977,0.24856778101961033,0.030484952852841828]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","1414539","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","7412.5999999940395","","","","","","","22687.70000001788","","","","","smoother surface
dull inserts
","mossy
shiny inserts
rough surface",""
"","","","","","","","","","","","html-button-response","268","2.0.0","1416008","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","3","7","1466.0999999940395","Diorite","Peridotite","[0.20279058249993337,0.1353463805423305,0.172747533240684,0.14668885345240315,0.02253228694443704,0.10928770075404963,0.12400390763225788,0.08660275493390436]","[0.12587675735948267,0.147241505301695,null,0.03182980421577509,0.029067196913261206,0.21618540307033396,0.4304502056151521,0.019349127524299976]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","1445446","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","6324","","","","","marbled, smooth and neutral tones","","23107.59999999404","","","","","","mossy, greens, shiny inserts",""
"","","","","","","","","","","","html-button-response","270","2.0.0","1447077","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","1","6","1629.0999999940395","Andesite","Pegmatite","[0.20279058249993337,0.1353463805423305,0.172747533240684,0.14668885345240315,0.02253228694443704,0.10928770075404963,0.12400390763225788,0.08660275493390436]","[null,0.11153738772111292,0.15740834501569284,0.3493124490058369,0.02939034919931524,0.07329873518558977,0.24856778101961033,0.030484952852841828]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1467964","5fd6b6fbbf40a261f6bc3056","3","10","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","6333.300000011921","","","","","","smooth, marble like, large splotches","14547.700000017881","","","","","duller, neutral colors, rough","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1469512","5fd6b6fbbf40a261f6bc3056","3","10","1545","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1475712","5fd6b6fbbf40a261f6bc3056","3","10","6196","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","2","test","1","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1476220","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1481726","5fd6b6fbbf40a261f6bc3056","3","10","5502","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","test","2","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1482233","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1485557","5fd6b6fbbf40a261f6bc3056","3","10","3321","","","","","","","","","<img src= ""rock_img/I_Pumice_13.jpg"" style=""width:8cm; height:8.200000000000001cm;""><p>What type of rock is this?</p>","3","class_response","2","test","3","Gabbro","Pumice","13","false","4","8","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1486069","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1493362","5fd6b6fbbf40a261f6bc3056","3","10","7290","","","","","","","","","<img src= ""rock_img/I_Andesite_01.jpg"" style=""width:8cm; height:5.87cm;""><p>What type of rock is this?</p>","2","class_response","2","test","4","Diorite","Andesite","01","false","3","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1493878","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1495612","5fd6b6fbbf40a261f6bc3056","3","10","1731","","","","","","","","","<img src= ""rock_img/I_Basalt_02.jpg"" style=""width:8cm; height:6.45cm;""><p>What type of rock is this?</p>","1","class_response","2","test","5","Basalt","Basalt","02","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1496122","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1501358","5fd6b6fbbf40a261f6bc3056","3","10","5233","","","","","","","","","<img src= ""rock_img/I_Diorite_08.jpg"" style=""width:8cm; height:6.37cm;""><p>What type of rock is this?</p>","2","class_response","2","test","6","Diorite","Diorite","08","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","285","2.0.0","1501866","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","286","2.0.0","1503621","5fd6b6fbbf40a261f6bc3056","3","10","1753","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","2","test","7","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","287","2.0.0","1504135","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","288","2.0.0","1506119","5fd6b6fbbf40a261f6bc3056","3","10","1981","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","2","test","8","Andesite","Andesite","14","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","289","2.0.0","1506624","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","290","2.0.0","1508988","5fd6b6fbbf40a261f6bc3056","3","10","2361","","","","","","","","","<img src= ""rock_img/I_Gabbro_10.jpg"" style=""width:8cm; height:5.680000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","test","9","Pumice","Gabbro","10","false","8","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","291","2.0.0","1509499","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","292","2.0.0","1514951","5fd6b6fbbf40a261f6bc3056","3","10","5448","","","","","","","","","<img src= ""rock_img/I_Diorite_09.jpg"" style=""width:8cm; height:5.27cm;""><p>What type of rock is this?</p>","2","class_response","2","test","10","Diorite","Diorite","09","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","293","2.0.0","1515458","5fd6b6fbbf40a261f6bc3056","3","10","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","294","2.0.0","1517475","5fd6b6fbbf40a261f6bc3056","3","10","2013","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","0","class_response","2","test","11","Andesite","Gabbro","03","false","1","4","","","","","","","","","","","","","","","","",""
