"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Diorite","text_Peridotite","time_resp","text_Basalt","text_Gabbro","text_Pegmatite","time_fb1","time_fb2","text_Andesite","text_Pumice"
"","","","","","","","","","","","html-button-response","250","2.0.0","881155","66ba7dea255d9599c5c0da4e","3","21","2103","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","3","class_response","2","train","6","Gabbro","Gabbro","03","true","4","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","251","2.0.0","881910","66ba7dea255d9599c5c0da4e","3","21","753","","","","","","","","","<img src= rock_img/I_Gabbro_03.jpg style=""width:8cm; height:8.52cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","2","train","6","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","252","2.0.0","882997","66ba7dea255d9599c5c0da4e","3","21","1086","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","2","train","7","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","253","2.0.0","883652","66ba7dea255d9599c5c0da4e","3","21","654","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","2","train","7","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","254","2.0.0","884648","66ba7dea255d9599c5c0da4e","3","21","995","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","6","class_response","2","train","8","Peridotite","Pegmatite","10","false","7","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","255","2.0.0","886199","66ba7dea255d9599c5c0da4e","3","21","1550","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","8","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","256","2.0.0","888155","66ba7dea255d9599c5c0da4e","3","21","1954","","","","","","","","","<img src= ""rock_img/I_Pegmatite_03.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","5","class_response","2","train","9","Pegmatite","Pegmatite","03","true","6","6","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","257","2.0.0","888727","66ba7dea255d9599c5c0da4e","3","21","570","","","","","","","","","<img src= rock_img/I_Pegmatite_03.jpg style=""width:8cm; height:5.239999999999999cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","2","train","9","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","258","2.0.0","889814","66ba7dea255d9599c5c0da4e","3","21","1085","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","2","train","10","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","259","2.0.0","890534","66ba7dea255d9599c5c0da4e","3","21","719","","","","","","","","","<img src= rock_img/I_Obsidian_14.jpg style=""width:8cm; height:7.64cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","2","train","10","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","260","2.0.0","892443","66ba7dea255d9599c5c0da4e","3","21","1907","","","","","","","","","<img src= ""rock_img/I_Diorite_13.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","2","train","11","Diorite","Diorite","13","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","261","2.0.0","893020","66ba7dea255d9599c5c0da4e","3","21","576","","","","","","","","","<img src= rock_img/I_Diorite_13.jpg style=""width:8cm; height:6.29cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","11","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","262","2.0.0","893974","66ba7dea255d9599c5c0da4e","3","21","952","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","2","train","12","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","263","2.0.0","894504","66ba7dea255d9599c5c0da4e","3","21","528","","","","","","","","","<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","2","train","12","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","265","2.0.0","895417","66ba7dea255d9599c5c0da4e","3","21","911","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","266","2.0.0","896686","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","2","train","1","","","","","","","2","4","1268","Basalt","Gabbro","[0.08849763241766052,0.11990615571408261,0.13561041736229365,0.2807744301107337,0.031197158901192634,0.15598579450596317,0.10971846714224787,0.07830994384582576]","[0.10497973944192307,null,0.022444416123572834,0.02737417180785758,0.029358097875923386,0.022063662635762222,0.10535047310110708,0.6884294390138539]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","267","1.0.0","953328","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","2","train","1","","","","","","","","","5878.100000023842","","","","","","","50760.59999996424","Sharp, square soild grey.","Blobbier, drak grey, as well, but with speckles of white marble-ish","","","","",""
"","","","","","","","","","","","html-button-response","268","2.0.0","954500","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","2","train","2","","","","","","","1","4","1170.5","Andesite","Gabbro","[0.08849763241766052,0.11990615571408261,0.13561041736229365,0.2807744301107337,0.031197158901192634,0.15598579450596317,0.10971846714224787,0.07830994384582576]","[null,0.18072193207108647,0.17539357507925,0.5333681001836904,0.029390349199315248,0.02209942089917338,0.028541669714642642,0.030484952852841835]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","269","1.0.0","992239","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","2","train","2","","","","","","","","","11453.699999988079","","","","","","","26281.69999998808","","Darker, with white speckles ","","","","Concrete looking rock, like gravel",""
"","","","","","","","","","","","html-button-response","270","2.0.0","993393","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","cat_selection","2","train","3","","","","","","","3","4","1152.5","Diorite","Gabbro","[0.08849763241766052,0.11990615571408261,0.13561041736229365,0.2807744301107337,0.031197158901192634,0.15598579450596317,0.10971846714224787,0.07830994384582576]","[0.024580679148351856,0.024363151014295644,null,0.5997493724151288,0.029067196913261206,0.0933070487829346,0.20958342420172796,0.019349127524299976]","","","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","271","1.0.0","1038400","66ba7dea255d9599c5c0da4e","3","21","","","","","","","","","","","","paired_cat_display","2","train","3","","","","","","","","","5644.299999952316","","","","","Lots of white marble","","39359","","Drark grey, with speckles of white
","","","","",""
"","","","","","","","","","","","html-button-response","273","2.0.0","1039571","66ba7dea255d9599c5c0da4e","3","21","1169","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","274","2.0.0","1041100","66ba7dea255d9599c5c0da4e","3","21","1528","","","","","","","","","<img src= ""rock_img/I_Gabbro_11.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","0","class_response","2","test","1","Andesite","Gabbro","11","false","1","4","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","275","2.0.0","1041603","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","1","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","276","2.0.0","1043076","66ba7dea255d9599c5c0da4e","3","21","1470","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","2","test","2","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","277","2.0.0","1043578","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","2","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","278","2.0.0","1044631","66ba7dea255d9599c5c0da4e","3","21","1050","","","","","","","","","<img src= ""rock_img/I_Obsidian_11.jpg"" style=""width:8cm; height:6.05cm;""><p>What type of rock is this?</p>","4","class_response","2","test","3","Obsidian","Obsidian","11","true","5","5","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","279","2.0.0","1045135","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","3","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","280","2.0.0","1046122","66ba7dea255d9599c5c0da4e","3","21","985","","","","","","","","","<img src= ""rock_img/I_Basalt_10.jpg"" style=""width:8cm; height:5.85cm;""><p>What type of rock is this?</p>","1","class_response","2","test","4","Basalt","Basalt","10","true","2","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","281","2.0.0","1046625","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","4","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","282","2.0.0","1047759","66ba7dea255d9599c5c0da4e","3","21","1132","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","7","class_response","2","test","5","Pumice","Basalt","12","false","8","2","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","283","2.0.0","1048261","66ba7dea255d9599c5c0da4e","3","21","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","2","test","5","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","284","2.0.0","1049281","66ba7dea255d9599c5c0da4e","3","21","1018","","","","","","","","","<img src= ""rock_img/I_Obsidian_16.jpg"" style=""width:8cm; height:9.3cm;""><p>What type of rock is this?</p>","4","class_response","2","test","6","Obsidian","Obsidian","16","true","5","5","","","","","","","","","","","","","","","","",""
