"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","plugin_version","time_elapsed","subjID","condition","stimID","rt","url","success","value","timeout","failed_images","failed_audio","failed_video","view_history","stimulus","response","trialType","cycle","phase","trial","resp","cat","token","corr","resp_num","cat_num","ref_cat_num","paired_cat_num","time_obs","ref_cat","paired_cat","ref_prob_dist","paired_prob_dist","text_Andesite","text_Pegmatite","time_resp","text_Basalt","text_Gabbro","time_fb1","time_fb2","text_Peridotite"
"","","","","","","","","","","","html-keyboard-response","485","2.0.0","2723117","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","39","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","486","2.0.0","2733667","647652cb5644044df439e1fb","3","23","10548","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","3","test","40","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","487","2.0.0","2734182","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","40","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","488","2.0.0","2739602","647652cb5644044df439e1fb","3","23","5418","","","","","","","","","<img src= ""rock_img/I_Basalt_09.jpg"" style=""width:8cm; height:6.2cm;""><p>What type of rock is this?</p>","1","class_response","3","test","41","Basalt","Basalt","09","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","489","2.0.0","2740119","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","41","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","490","2.0.0","2742870","647652cb5644044df439e1fb","3","23","2746","","","","","","","","","<img src= ""rock_img/I_Pegmatite_06.jpg"" style=""width:8cm; height:5.17cm;""><p>What type of rock is this?</p>","5","class_response","3","test","42","Pegmatite","Pegmatite","06","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","491","2.0.0","2743387","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","42","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","492","2.0.0","2746231","647652cb5644044df439e1fb","3","23","2841","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","3","test","43","Pegmatite","Peridotite","04","false","6","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","493","2.0.0","2746734","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","43","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","494","2.0.0","2748384","647652cb5644044df439e1fb","3","23","1647","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","3","test","44","Pegmatite","Pegmatite","08","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","495","2.0.0","2748892","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","44","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","496","2.0.0","2751718","647652cb5644044df439e1fb","3","23","2824","","","","","","","","","<img src= ""rock_img/I_Diorite_07.jpg"" style=""width:8cm; height:5.239999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","45","Diorite","Diorite","07","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","497","2.0.0","2752224","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","45","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","498","2.0.0","2756943","647652cb5644044df439e1fb","3","23","4714","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","2","class_response","3","test","46","Diorite","Andesite","14","false","3","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","499","2.0.0","2757460","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","46","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","500","2.0.0","2758812","647652cb5644044df439e1fb","3","23","1348","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","3","test","47","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","501","2.0.0","2759322","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","47","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","502","2.0.0","2762114","647652cb5644044df439e1fb","3","23","2788","","","","","","","","","<img src= ""rock_img/I_Peridotite_05.jpg"" style=""width:8cm; height:7.1499999999999995cm;""><p>What type of rock is this?</p>","6","class_response","3","test","48","Peridotite","Peridotite","05","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","503","2.0.0","2762625","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","3","test","48","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","504","2.0.0","2816247","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cycle_feedback","","","","","","","","","","","","","","","","","","","","","","25195.899999976158","28414.100000023842",""
"","","","","","","","","","","","html-button-response","506","2.0.0","2819252","647652cb5644044df439e1fb","3","23","3003","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","508","2.0.0","2821827","647652cb5644044df439e1fb","3","23","2572","","","","","","","","","<img src= ""rock_img/I_Basalt_14.jpg"" style=""width:8cm; height:5.82cm;""><p>What type of rock is this?</p>","1","class_response","4","train","1","Basalt","Basalt","14","true","2","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","509","2.0.0","2822935","647652cb5644044df439e1fb","3","23","1105","","","","","","","","","<img src= rock_img/I_Basalt_14.jpg style=""width:8cm; height:5.82cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is basalt</strong></p>","0","corr_feedback","4","train","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","510","2.0.0","2824875","647652cb5644044df439e1fb","3","23","1937","","","","","","","","","<img src= ""rock_img/I_Pumice_15.jpg"" style=""width:8cm; height:7.86cm;""><p>What type of rock is this?</p>","7","class_response","4","train","2","Pumice","Pumice","15","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","511","2.0.0","2825926","647652cb5644044df439e1fb","3","23","1048","","","","","","","","","<img src= rock_img/I_Pumice_15.jpg style=""width:8cm; height:7.86cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","512","2.0.0","2828457","647652cb5644044df439e1fb","3","23","2528","","","","","","","","","<img src= ""rock_img/I_Andesite_16.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","4","train","3","Andesite","Andesite","16","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","513","2.0.0","2829622","647652cb5644044df439e1fb","3","23","1163","","","","","","","","","<img src= rock_img/I_Andesite_16.jpg style=""width:8cm; height:6.010000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","514","2.0.0","2831614","647652cb5644044df439e1fb","3","23","1990","","","","","","","","","<img src= ""rock_img/I_Peridotite_14.jpg"" style=""width:8cm; height:5.3cm;""><p>What type of rock is this?</p>","6","class_response","4","train","4","Peridotite","Peridotite","14","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","515","2.0.0","2832492","647652cb5644044df439e1fb","3","23","876","","","","","","","","","<img src= rock_img/I_Peridotite_14.jpg style=""width:8cm; height:5.3cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","516","2.0.0","2836646","647652cb5644044df439e1fb","3","23","4152","","","","","","","","","<img src= ""rock_img/I_Andesite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","3","class_response","4","train","5","Gabbro","Andesite","10","false","4","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","517","2.0.0","2843165","647652cb5644044df439e1fb","3","23","6518","","","","","","","","","<img src= rock_img/I_Andesite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: red;'><strong>Incorrect!</strong></p><p style='font-size: 30px;'><strong>This rock is andesite</strong></p>","0","corr_feedback","4","train","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","518","2.0.0","2844733","647652cb5644044df439e1fb","3","23","1565","","","","","","","","","<img src= ""rock_img/I_Peridotite_08.jpg"" style=""width:8cm; height:6.7cm;""><p>What type of rock is this?</p>","6","class_response","4","train","6","Peridotite","Peridotite","08","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","519","2.0.0","2845700","647652cb5644044df439e1fb","3","23","965","","","","","","","","","<img src= rock_img/I_Peridotite_08.jpg style=""width:8cm; height:6.7cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is peridotite</strong></p>","0","corr_feedback","4","train","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","520","2.0.0","2846924","647652cb5644044df439e1fb","3","23","1220","","","","","","","","","<img src= ""rock_img/I_Pegmatite_10.jpg"" style=""width:8cm; height:4.16cm;""><p>What type of rock is this?</p>","5","class_response","4","train","7","Pegmatite","Pegmatite","10","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","521","2.0.0","2847759","647652cb5644044df439e1fb","3","23","831","","","","","","","","","<img src= rock_img/I_Pegmatite_10.jpg style=""width:8cm; height:4.16cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pegmatite</strong></p>","0","corr_feedback","4","train","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","522","2.0.0","2851505","647652cb5644044df439e1fb","3","23","3742","","","","","","","","","<img src= ""rock_img/I_Gabbro_01.jpg"" style=""width:8cm; height:5.21cm;""><p>What type of rock is this?</p>","3","class_response","4","train","8","Gabbro","Gabbro","01","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","523","2.0.0","2852493","647652cb5644044df439e1fb","3","23","986","","","","","","","","","<img src= rock_img/I_Gabbro_01.jpg style=""width:8cm; height:5.21cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is gabbro</strong></p>","0","corr_feedback","4","train","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","524","2.0.0","2857656","647652cb5644044df439e1fb","3","23","5160","","","","","","","","","<img src= ""rock_img/I_Diorite_14.jpg"" style=""width:8cm; height:5.71cm;""><p>What type of rock is this?</p>","2","class_response","4","train","9","Diorite","Diorite","14","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","525","2.0.0","2858851","647652cb5644044df439e1fb","3","23","1193","","","","","","","","","<img src= rock_img/I_Diorite_14.jpg style=""width:8cm; height:5.71cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","526","2.0.0","2860081","647652cb5644044df439e1fb","3","23","1227","","","","","","","","","<img src= ""rock_img/I_Obsidian_10.jpg"" style=""width:8cm; height:6.260000000000001cm;""><p>What type of rock is this?</p>","4","class_response","4","train","10","Obsidian","Obsidian","10","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","527","2.0.0","2860978","647652cb5644044df439e1fb","3","23","894","","","","","","","","","<img src= rock_img/I_Obsidian_10.jpg style=""width:8cm; height:6.260000000000001cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is obsidian</strong></p>","0","corr_feedback","4","train","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","528","2.0.0","2866836","647652cb5644044df439e1fb","3","23","5855","","","","","","","","","<img src= ""rock_img/I_Diorite_11.jpg"" style=""width:8cm; height:7.11cm;""><p>What type of rock is this?</p>","2","class_response","4","train","11","Diorite","Diorite","11","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","529","2.0.0","2867862","647652cb5644044df439e1fb","3","23","1024","","","","","","","","","<img src= rock_img/I_Diorite_11.jpg style=""width:8cm; height:7.11cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is diorite</strong></p>","0","corr_feedback","4","train","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","530","2.0.0","2869312","647652cb5644044df439e1fb","3","23","1447","","","","","","","","","<img src= ""rock_img/I_Pumice_14.jpg"" style=""width:8cm; height:6.39cm;""><p>What type of rock is this?</p>","7","class_response","4","train","12","Pumice","Pumice","14","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","531","2.0.0","2870217","647652cb5644044df439e1fb","3","23","903","","","","","","","","","<img src= rock_img/I_Pumice_14.jpg style=""width:8cm; height:6.39cm;""><p style='font-size: 30px; color: green;'><strong>Correct!</strong></p><p style='font-size: 30px;'><strong>This rock is pumice</strong></p>","0","corr_feedback","4","train","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","533","2.0.0","2871809","647652cb5644044df439e1fb","3","23","1589","","","","","","","","","","0","start_train","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","534","2.0.0","2876946","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","4","train","1","","","","","","","2","4","5134.199999988079","Basalt","Gabbro","[0.17416779946938254,0.16653420433180843,0.11375583906057787,0.19133438781672213,0.04054007366402947,0.06784574994647466,0.1661979515798726,0.07962399413113239]","[0.00877413145287134,null,0.026117303607376467,0.8214294786931107,0.06652828123763788,0.006869559985501402,0.008889560026651337,0.0613916849968509]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","535","1.0.0","3050096","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","4","train","1","","","","","","","","","22836.19999998808","","","","","","","150307.80000001192","Mostly all grey
Mostly square and jagged shape
Flat top
Some can have holes","Mostly grey with some white through out
Pointy or flat
Brown has tan striations while grey has white","","",""
"","","","","","","","","","","","html-button-response","536","2.0.0","3052890","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","4","train","2","","","","","","","6","7","2791.900000035763","Pegmatite","Peridotite","[0.17416779946938254,0.16653420433180843,0.11375583906057787,0.19133438781672213,0.04054007366402947,0.06784574994647466,0.1661979515798726,0.07962399413113239]","[0.2094483953041989,0.024149318022503096,0.0935724658839059,0.03066371171249712,0.02810840240312236,null,0.5318909132437284,0.08216679343004432]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","537","1.0.0","3144177","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","4","train","2","","","","","","","","","8217.899999976158","","","","","","Very colorful
Large striations
Shiny
Jagged","83064.10000002384","","","","","Mostly grey with yellow or green
Flat bottom
Unsmooth
"
"","","","","","","","","","","","html-button-response","538","2.0.0","3147854","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","cat_selection","4","train","3","","","","","","","1","4","3675.2000000476837","Andesite","Gabbro","[0.17416779946938254,0.16653420433180843,0.11375583906057787,0.19133438781672213,0.04054007366402947,0.06784574994647466,0.1661979515798726,0.07962399413113239]","[null,0.08746352020678584,0.22111387263493312,0.4635960709685156,0.02509173280365833,0.054360400790490114,0.13888285915901918,0.009491543436597893]","","","","","","","",""
"","","","","","","","","","","","paired-cat-display","539","1.0.0","3283441","647652cb5644044df439e1fb","3","23","","","","","","","","","","","","paired_cat_display","4","train","3","","","","","","","","","11735.600000023842","","","","","grey or black with white speckles through out
no black speckles
Lighter color","","123846.80000001192","","white striations or speckled are not uniform or throughout
Mostly dark grey or brown
Can have flat top or bottom
","","",""
"","","","","","","","","","","","html-button-response","541","2.0.0","3286977","647652cb5644044df439e1fb","3","23","3534","","","","","","","","","","0","start_test","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","542","2.0.0","3294441","647652cb5644044df439e1fb","3","23","7461","","","","","","","","","<img src= ""rock_img/I_Andesite_14.jpg"" style=""width:8cm; height:5.449999999999999cm;""><p>What type of rock is this?</p>","0","class_response","4","test","1","Andesite","Andesite","14","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","543","2.0.0","3294947","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","544","2.0.0","3300998","647652cb5644044df439e1fb","3","23","6049","","","","","","","","","<img src= ""rock_img/I_Peridotite_06.jpg"" style=""width:8cm; height:7.53cm;""><p>What type of rock is this?</p>","6","class_response","4","test","2","Peridotite","Peridotite","06","true","7","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","545","2.0.0","3301505","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","2","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","546","2.0.0","3320857","647652cb5644044df439e1fb","3","23","19350","","","","","","","","","<img src= ""rock_img/I_Pegmatite_13.jpg"" style=""width:8cm; height:4.95cm;""><p>What type of rock is this?</p>","5","class_response","4","test","3","Pegmatite","Pegmatite","13","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","547","2.0.0","3321369","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","3","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","548","2.0.0","3326535","647652cb5644044df439e1fb","3","23","5163","","","","","","","","","<img src= ""rock_img/I_Andesite_09.jpg"" style=""width:8cm; height:6cm;""><p>What type of rock is this?</p>","0","class_response","4","test","4","Andesite","Andesite","09","true","1","1","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","549","2.0.0","3327039","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","4","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","550","2.0.0","3329654","647652cb5644044df439e1fb","3","23","2613","","","","","","","","","<img src= ""rock_img/I_Gabbro_03.jpg"" style=""width:8cm; height:8.52cm;""><p>What type of rock is this?</p>","2","class_response","4","test","5","Diorite","Gabbro","03","false","3","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","551","2.0.0","3330159","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","5","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","552","2.0.0","3352177","647652cb5644044df439e1fb","3","23","22015","","","","","","","","","<img src= ""rock_img/I_Gabbro_13.jpg"" style=""width:8cm; height:5.08cm;""><p>What type of rock is this?</p>","3","class_response","4","test","6","Gabbro","Gabbro","13","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","553","2.0.0","3352693","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","6","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","554","2.0.0","3355393","647652cb5644044df439e1fb","3","23","2697","","","","","","","","","<img src= ""rock_img/I_Diorite_06.jpg"" style=""width:8cm; height:6.03cm;""><p>What type of rock is this?</p>","2","class_response","4","test","7","Diorite","Diorite","06","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","555","2.0.0","3355903","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","7","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","556","2.0.0","3367924","647652cb5644044df439e1fb","3","23","12019","","","","","","","","","<img src= ""rock_img/I_Gabbro_08.jpg"" style=""width:8cm; height:5.15cm;""><p>What type of rock is this?</p>","3","class_response","4","test","8","Gabbro","Gabbro","08","true","4","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","557","2.0.0","3368439","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","8","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","558","2.0.0","3369844","647652cb5644044df439e1fb","3","23","1401","","","","","","","","","<img src= ""rock_img/I_Peridotite_04.jpg"" style=""width:8cm; height:6.680000000000001cm;""><p>What type of rock is this?</p>","5","class_response","4","test","9","Pegmatite","Peridotite","04","false","6","7","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","559","2.0.0","3370358","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","9","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","560","2.0.0","3377872","647652cb5644044df439e1fb","3","23","7511","","","","","","","","","<img src= ""rock_img/I_Gabbro_15.jpg"" style=""width:8cm; height:6.29cm;""><p>What type of rock is this?</p>","2","class_response","4","test","10","Diorite","Gabbro","15","false","3","4","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","561","2.0.0","3378375","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","10","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","562","2.0.0","3379637","647652cb5644044df439e1fb","3","23","1259","","","","","","","","","<img src= ""rock_img/I_Obsidian_14.jpg"" style=""width:8cm; height:7.64cm;""><p>What type of rock is this?</p>","4","class_response","4","test","11","Obsidian","Obsidian","14","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","563","2.0.0","3380148","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","11","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","564","2.0.0","3381021","647652cb5644044df439e1fb","3","23","871","","","","","","","","","<img src= ""rock_img/I_Obsidian_02.jpg"" style=""width:8cm; height:7.51cm;""><p>What type of rock is this?</p>","4","class_response","4","test","12","Obsidian","Obsidian","02","true","5","5","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","565","2.0.0","3381539","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","12","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","566","2.0.0","3386076","647652cb5644044df439e1fb","3","23","4535","","","","","","","","","<img src= ""rock_img/I_Diorite_12.jpg"" style=""width:8cm; height:4.88cm;""><p>What type of rock is this?</p>","2","class_response","4","test","13","Diorite","Diorite","12","true","3","3","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","567","2.0.0","3386581","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","13","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","568","2.0.0","3411215","647652cb5644044df439e1fb","3","23","24631","","","","","","","","","<img src= ""rock_img/I_Basalt_12.jpg"" style=""width:8cm; height:6.010000000000001cm;""><p>What type of rock is this?</p>","0","class_response","4","test","14","Andesite","Basalt","12","false","1","2","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","569","2.0.0","3411726","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","14","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","570","2.0.0","3413104","647652cb5644044df439e1fb","3","23","1376","","","","","","","","","<img src= ""rock_img/I_Pegmatite_16.jpg"" style=""width:8cm; height:5.8cm;""><p>What type of rock is this?</p>","5","class_response","4","test","15","Pegmatite","Pegmatite","16","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","571","2.0.0","3413614","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","15","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","572","2.0.0","3414944","647652cb5644044df439e1fb","3","23","1327","","","","","","","","","<img src= ""rock_img/I_Pegmatite_08.jpg"" style=""width:8cm; height:7.68cm;""><p>What type of rock is this?</p>","5","class_response","4","test","16","Pegmatite","Pegmatite","08","true","6","6","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","573","2.0.0","3415457","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","16","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-button-response","574","2.0.0","3417492","647652cb5644044df439e1fb","3","23","2033","","","","","","","","","<img src= ""rock_img/I_Pumice_10.jpg"" style=""width:8cm; height:7.609999999999999cm;""><p>What type of rock is this?</p>","7","class_response","4","test","17","Pumice","Pumice","10","true","8","8","","","","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","575","2.0.0","3417996","647652cb5644044df439e1fb","3","23","null","","","","","","","","","<p style='font-size: 30px;'><strong>Okay</strong></p>","null","neutral_feedback","4","test","17","","","","","","","","","","","","","","","","","","","","",""
